strategy,exit_method,8K_filed_during_hold,n,win_rate,avg_pnl_pct,total_pnl_pct
bollinger_lower,atr_trail_1x,no,13,0.3076923076923077,-2.553515384615385,-33.1957
bollinger_lower,atr_trail_1x,no_data,2,1.0,5.9436,11.8872
bollinger_lower,atr_trail_1x,yes,10,0.1,-1.9539099999999998,-19.539099999999998
bollinger_lower,atr_trail_2x,no,13,0.3076923076923077,-3.612223076923077,-46.9589
bollinger_lower,atr_trail_2x,no_data,2,0.5,53.37025,106.7405
bollinger_lower,atr_trail_2x,yes,10,0.4,-1.1703199999999998,-11.703199999999999
bollinger_lower,break_even_at_1r,no,13,0.0,-3.2067538461538456,-41.687799999999996
bollinger_lower,break_even_at_1r,no_data,2,0.5,53.37025,106.7405
bollinger_lower,break_even_at_1r,yes,10,0.1,-0.0232899999999999,-0.232899999999999
bollinger_lower,breakeven_plus_trail,no,13,0.3076923076923077,0.46744615384615373,6.076799999999999
bollinger_lower,breakeven_plus_trail,no_data,2,0.5,58.83765,117.6753
bollinger_lower,breakeven_plus_trail,yes,10,0.6,7.43416,74.3416
bollinger_lower,class_time_stop,no,13,0.38461538461538464,4.813946153846154,62.581300000000006
bollinger_lower,class_time_stop,no_data,2,0.5,53.8204,107.6408
bollinger_lower,class_time_stop,yes,10,0.7,8.94016,89.4016
bollinger_lower,earnings_blackout,no,13,0.8461538461538461,56.223492307692304,730.9054
bollinger_lower,earnings_blackout,no_data,2,1.0,61.593599999999995,123.18719999999999
bollinger_lower,earnings_blackout,yes,10,0.6,215.76994,2157.6994
bollinger_lower,fixed_4r_2r,no,13,0.23076923076923078,-6.976915384615385,-90.6999
bollinger_lower,fixed_4r_2r,no_data,2,0.5,8.41025,16.8205
bollinger_lower,fixed_4r_2r,yes,10,0.5,3.65375,36.5375
bollinger_lower,hybrid_50pct_target,no,13,0.46153846153846156,0.7306615384615386,9.498600000000001
bollinger_lower,hybrid_50pct_target,no_data,2,0.5,29.665999999999997,59.331999999999994
bollinger_lower,hybrid_50pct_target,yes,10,0.8,8.45238,84.5238
bollinger_lower,ma_exit_ema9,no,13,0.38461538461538464,-0.5083,-6.6079
bollinger_lower,ma_exit_ema9,no_data,2,0.5,0.008099999999999996,0.016199999999999992
bollinger_lower,ma_exit_ema9,yes,10,0.3,-1.5001099999999998,-15.0011
bollinger_lower,next_pivot_target,no,13,0.38461538461538464,-4.6147846153846155,-59.9922
bollinger_lower,next_pivot_target,no_data,2,1.0,6.0546,12.1092
bollinger_lower,next_pivot_target,yes,10,0.7,-0.2519300000000001,-2.5193000000000008
bollinger_lower,r_multiple_2r,no,13,0.3076923076923077,-0.12683846153846157,-1.6489000000000003
bollinger_lower,r_multiple_2r,no_data,2,0.5,1.5288500000000003,3.0577000000000005
bollinger_lower,r_multiple_2r,yes,10,0.4,0.5979700000000002,5.979700000000002
bollinger_lower,r_multiple_3r,no,13,0.23076923076923078,0.6467461538461539,8.4077
bollinger_lower,r_multiple_3r,no_data,2,0.5,5.026950000000001,10.053900000000002
bollinger_lower,r_multiple_3r,yes,10,0.4,2.4631700000000003,24.631700000000002
