strategy,exit_method,win_loss_outcome,n,win_rate,avg_pnl_pct,total_pnl_pct
bollinger_lower,atr_trail_1x,loss,17,0.29411764705882354,-2.9719882352941176,-50.5238
bollinger_lower,atr_trail_1x,win,8,0.25,1.2095250000000002,9.676200000000001
bollinger_lower,atr_trail_2x,loss,17,0.17647058823529413,-6.19265294117647,-105.2751
bollinger_lower,atr_trail_2x,win,8,0.75,19.1691875,153.3535
bollinger_lower,break_even_at_1r,loss,17,0.0,-4.511382352941176,-76.6935
bollinger_lower,break_even_at_1r,win,8,0.25,17.6891625,141.5133
bollinger_lower,breakeven_plus_trail,loss,17,0.29411764705882354,-2.418047058823529,-41.1068
bollinger_lower,breakeven_plus_trail,win,8,0.75,29.900062499999997,239.20049999999998
bollinger_lower,class_time_stop,loss,17,0.35294117647058826,3.696711764705883,62.84410000000001
bollinger_lower,class_time_stop,win,8,0.875,24.59745,196.7796
bollinger_lower,earnings_blackout,loss,17,0.7058823529411765,35.92149411764706,610.6654
bollinger_lower,earnings_blackout,win,8,0.875,300.140825,2401.1266
bollinger_lower,fixed_4r_2r,loss,17,0.11764705882352941,-9.230841176470587,-156.9243
bollinger_lower,fixed_4r_2r,win,8,0.875,14.9478,119.5824
bollinger_lower,hybrid_50pct_target,loss,17,0.4117647058823529,-0.4498705882352941,-7.647799999999999
bollinger_lower,hybrid_50pct_target,win,8,1.0,20.125275,161.0022
bollinger_lower,ma_exit_ema9,loss,17,0.35294117647058826,-1.334370588235294,-22.6843
bollinger_lower,ma_exit_ema9,win,8,0.375,0.1364375,1.0915
bollinger_lower,next_pivot_target,loss,17,0.35294117647058826,-4.8597882352941175,-82.6164
bollinger_lower,next_pivot_target,win,8,1.0,4.0267625,32.2141
bollinger_lower,r_multiple_2r,loss,17,0.23529411764705882,-2.1561529411764706,-36.6546
bollinger_lower,r_multiple_2r,win,8,0.625,5.5053875,44.0431
bollinger_lower,r_multiple_3r,loss,17,0.17647058823529413,-1.5645882352941178,-26.598000000000003
bollinger_lower,r_multiple_3r,win,8,0.625,8.7114125,69.6913
bollinger_lower,regime_flip,loss,17,0.5294117647058824,1.0021647058823528,17.0368
bollinger_lower,regime_flip,win,8,0.875,22.167525,177.3402
bollinger_lower,time_stop_10d,loss,17,0.47058823529411764,-1.716658823529412,-29.183200000000003
bollinger_lower,time_stop_10d,win,8,0.625,3.965625,31.725
bollinger_lower,time_stop_20d,loss,17,0.5294117647058824,1.0021647058823528,17.0368
bollinger_lower,time_stop_20d,win,8,0.875,22.167525,177.3402
bollinger_lower,trailing_10pct,loss,17,0.11764705882352941,-6.761188235294118,-114.9402
bollinger_lower,trailing_10pct,win,8,1.0,27.8494125,222.7953
bollinger_lower,trailing_15pct,loss,17,0.23529411764705882,-5.404529411764706,-91.877
bollinger_lower,trailing_15pct,win,8,0.75,26.9110125,215.2881
bollinger_lower,trailing_5pct,loss,17,0.23529411764705882,-2.5415117647058825,-43.2057
bollinger_lower,trailing_5pct,win,8,0.625,4.2219875,33.7759
bollinger_tight,atr_trail_1x,loss,23,0.17391304347826086,-4.5872782608695655,-105.5074
