strategy,exit_method,earnings_during_hold,n,win_rate,avg_pnl_pct,total_pnl_pct
bollinger_lower,atr_trail_1x,no,17,0.23529411764705882,-3.1877999999999997,-54.1926
bollinger_lower,atr_trail_1x,yes,8,0.375,1.6681250000000003,13.345000000000002
bollinger_lower,atr_trail_2x,no,17,0.29411764705882354,-4.433235294117647,-75.36500000000001
bollinger_lower,atr_trail_2x,yes,8,0.5,15.430425,123.4434
bollinger_lower,break_even_at_1r,no,17,0.0,-3.583070588235294,-60.9122
bollinger_lower,break_even_at_1r,yes,8,0.25,15.7165,125.732
bollinger_lower,breakeven_plus_trail,no,17,0.35294117647058826,0.7106647058823529,12.081299999999999
bollinger_lower,breakeven_plus_trail,yes,8,0.625,23.25155,186.0124
bollinger_lower,class_time_stop,no,17,0.4117647058823529,4.755088235294117,80.8365
bollinger_lower,class_time_stop,yes,8,0.75,22.348399999999998,178.78719999999998
bollinger_lower,earnings_blackout,no,17,0.7647058823529411,46.574270588235294,791.7626
bollinger_lower,earnings_blackout,yes,8,0.75,277.503675,2220.0294
bollinger_lower,fixed_4r_2r,no,17,0.23529411764705882,-6.915470588235294,-117.563
bollinger_lower,fixed_4r_2r,yes,8,0.625,10.0276375,80.2211
bollinger_lower,hybrid_50pct_target,no,17,0.47058823529411764,1.1553470588235295,19.640900000000002
bollinger_lower,hybrid_50pct_target,yes,8,0.875,16.7141875,133.7135
bollinger_lower,ma_exit_ema9,no,17,0.35294117647058826,-1.2963470588235295,-22.0379
bollinger_lower,ma_exit_ema9,yes,8,0.375,0.0556375,0.4451
bollinger_lower,next_pivot_target,no,17,0.35294117647058826,-5.194664705882353,-88.30930000000001
bollinger_lower,next_pivot_target,yes,8,1.0,4.738375,37.907
bollinger_lower,r_multiple_2r,no,17,0.23529411764705882,-1.3982176470588235,-23.7697
bollinger_lower,r_multiple_2r,yes,8,0.625,3.894775,31.1582
bollinger_lower,r_multiple_3r,no,17,0.17647058823529413,-0.8066529411764707,-13.713100000000003
bollinger_lower,r_multiple_3r,yes,8,0.625,7.1008000000000004,56.806400000000004
bollinger_lower,regime_flip,no,17,0.5882352941176471,2.2681470588235295,38.5585
bollinger_lower,regime_flip,yes,8,0.75,19.4773125,155.8185
bollinger_lower,time_stop_10d,no,17,0.4117647058823529,-1.2159411764705883,-20.671
bollinger_lower,time_stop_10d,yes,8,0.75,2.9016,23.2128
bollinger_lower,time_stop_20d,no,17,0.5882352941176471,2.2681470588235295,38.5585
bollinger_lower,time_stop_20d,yes,8,0.75,19.4773125,155.8185
bollinger_lower,trailing_10pct,no,17,0.23529411764705882,-3.914158823529412,-66.5407
bollinger_lower,trailing_10pct,yes,8,0.75,21.799475,174.3958
bollinger_lower,trailing_15pct,no,17,0.29411764705882354,-1.8783117647058825,-31.9313
bollinger_lower,trailing_15pct,yes,8,0.625,19.4178,155.3424
bollinger_lower,trailing_5pct,no,17,0.29411764705882354,-0.9118470588235293,-15.501399999999999
bollinger_lower,trailing_5pct,yes,8,0.5,0.75895,6.0716
bollinger_tight,atr_trail_1x,no,26,0.23076923076923078,-3.7089807692307692,-96.4335
bollinger_tight,atr_trail_1x,yes,9,0.3333333333333333,-0.7805888888888889,-7.0253
bollinger_tight,atr_trail_2x,no,26,0.23076923076923078,-5.515626923076923,-143.4063
bollinger_tight,atr_trail_2x,yes,9,0.5555555555555556,3.955766666666667,35.6019
bollinger_tight,break_even_at_1r,no,26,0.07692307692307693,-4.240384615384615,-110.25
bollinger_tight,break_even_at_1r,yes,9,0.3333333333333333,1.7378222222222222,15.6404
bollinger_tight,breakeven_plus_trail,no,26,0.34615384615384615,-0.1815192307692307,-4.719499999999998
bollinger_tight,breakeven_plus_trail,yes,9,0.5555555555555556,5.171888888888889,46.547
bollinger_tight,class_time_stop,no,26,0.2692307692307692,-7.113092307692307,-184.94039999999998
bollinger_tight,class_time_stop,yes,9,1.0,7.249366666666666,65.2443
bollinger_tight,earnings_blackout,no,26,0.6153846153846154,172.3826884615385,4481.9499000000005
bollinger_tight,earnings_blackout,yes,9,0.6666666666666666,57.56055555555555,518.045
bollinger_tight,fixed_4r_2r,no,26,0.15384615384615385,-7.001099999999999,-182.02859999999998
bollinger_tight,fixed_4r_2r,yes,9,0.7777777777777778,7.945222222222223,71.507
bollinger_tight,hybrid_50pct_target,no,26,0.19230769230769232,-5.661761538461539,-147.2058
bollinger_tight,hybrid_50pct_target,yes,9,1.0,8.853711111111112,79.6834
bollinger_tight,ma_exit_ema9,no,26,0.5384615384615384,0.3497230769230769,9.0928
bollinger_tight,ma_exit_ema9,yes,9,0.7777777777777778,0.6310333333333333,5.6793
bollinger_tight,next_pivot_target,no,26,0.6153846153846154,-2.946715384615385,-76.61460000000001
bollinger_tight,next_pivot_target,yes,9,1.0,2.009588888888889,18.0863
bollinger_tight,r_multiple_2r,no,26,0.2692307692307692,-2.506961538461539,-65.18100000000001
bollinger_tight,r_multiple_2r,yes,9,0.5555555555555556,1.4939999999999998,13.445999999999998
bollinger_tight,r_multiple_3r,no,26,0.11538461538461539,-4.067842307692308,-105.7639
bollinger_tight,r_multiple_3r,yes,9,0.4444444444444444,2.073488888888889,18.6614
bollinger_tight,regime_flip,no,26,0.46153846153846156,-4.230484615384615,-109.9926
bollinger_tight,regime_flip,yes,9,1.0,6.6251,59.6259
bollinger_tight,time_stop_10d,no,26,0.46153846153846156,-1.8324653846153849,-47.64410000000001
bollinger_tight,time_stop_10d,yes,9,0.5555555555555556,1.9318666666666668,17.3868
bollinger_tight,time_stop_20d,no,26,0.46153846153846156,-4.230484615384615,-109.9926
bollinger_tight,time_stop_20d,yes,9,1.0,6.6251,59.6259
bollinger_tight,trailing_10pct,no,26,0.15384615384615385,-6.226592307692308,-161.8914
bollinger_tight,trailing_10pct,yes,9,0.7777777777777778,6.1996,55.7964
bollinger_tight,trailing_15pct,no,26,0.11538461538461539,-8.444892307692307,-219.56719999999999
bollinger_tight,trailing_15pct,yes,9,0.4444444444444444,4.778311111111112,43.0048
bollinger_tight,trailing_5pct,no,26,0.19230769230769232,-2.347557692307692,-61.0365
bollinger_tight,trailing_5pct,yes,9,0.3333333333333333,0.6041222222222221,5.437099999999999
cmf_flip,atr_trail_1x,no,4,0.25,-1.648025,-6.5921
cmf_flip,atr_trail_1x,yes,1,0.0,-2.9036,-2.9036
cmf_flip,atr_trail_2x,no,4,0.5,1.085625,4.3425
cmf_flip,atr_trail_2x,yes,1,0.0,-5.1104,-5.1104
cmf_flip,break_even_at_1r,no,4,0.0,-2.121975,-8.4879
cmf_flip,break_even_at_1r,yes,1,0.0,-2.9036,-2.9036
cmf_flip,breakeven_plus_trail,no,4,0.0,0.0,0.0
cmf_flip,breakeven_plus_trail,yes,1,1.0,5.7312,5.7312
cmf_flip,class_time_stop,no,4,0.25,-6.857950000000001,-27.431800000000003
cmf_flip,class_time_stop,yes,1,1.0,6.1673,6.1673
cmf_flip,earnings_blackout,no,4,1.0,52.5179,210.0716
cmf_flip,earnings_blackout,yes,1,1.0,53.4417,53.4417
cmf_flip,fixed_4r_2r,no,4,0.5,1.126875,4.5075
cmf_flip,fixed_4r_2r,yes,1,0.0,-5.8072,-5.8072
cmf_flip,hybrid_50pct_target,no,4,0.5,-2.892275,-11.5691
cmf_flip,hybrid_50pct_target,yes,1,1.0,7.221,7.221
cmf_flip,ma_exit_ema9,no,4,0.5,1.046175,4.1847
cmf_flip,ma_exit_ema9,yes,1,0.0,-1.2262,-1.2262
cmf_flip,next_pivot_target,no,4,1.0,4.664675,18.6587
cmf_flip,next_pivot_target,yes,1,1.0,0.0572,0.0572
cmf_flip,r_multiple_2r,no,4,0.25,-1.78205,-7.1282
cmf_flip,r_multiple_2r,yes,1,0.0,-2.9036,-2.9036
cmf_flip,r_multiple_3r,no,4,0.25,-1.15875,-4.635
cmf_flip,r_multiple_3r,yes,1,0.0,-2.9036,-2.9036
cmf_flip,regime_flip,no,4,0.5,-2.6068749999999996,-10.427499999999998
cmf_flip,regime_flip,yes,1,1.0,1.261,1.261
cmf_flip,time_stop_10d,no,4,0.75,3.6742500000000002,14.697000000000001
cmf_flip,time_stop_10d,yes,1,0.0,-2.8617,-2.8617
cmf_flip,time_stop_20d,no,4,0.5,-2.6068749999999996,-10.427499999999998
cmf_flip,time_stop_20d,yes,1,1.0,1.261,1.261
cmf_flip,trailing_10pct,no,4,0.0,-3.170575,-12.6823
cmf_flip,trailing_10pct,yes,1,1.0,5.7312,5.7312
cmf_flip,trailing_15pct,no,4,0.25,-5.105025,-20.4201
cmf_flip,trailing_15pct,yes,1,0.0,-0.1428,-0.1428
cmf_flip,trailing_5pct,no,4,0.25,-1.8864999999999998,-7.545999999999999
