strategy,exit_method,sector,n,win_rate,avg_pnl_pct,total_pnl_pct
macd_fast_crossover,atr_trail_1x,Broad Market,1,1.0,2.2268,2.2268
macd_fast_crossover,atr_trail_1x,Communication Services,1,0.0,-2.3879,-2.3879
macd_fast_crossover,atr_trail_1x,Consumer Discretionary,1,0.0,-10.8044,-10.8044
macd_fast_crossover,atr_trail_1x,Information Technology,2,0.0,-1.4073,-2.8146
macd_fast_crossover,atr_trail_2x,Broad Market,1,1.0,0.901,0.901
macd_fast_crossover,atr_trail_2x,Communication Services,1,0.0,-4.7757,-4.7757
macd_fast_crossover,atr_trail_2x,Consumer Discretionary,1,0.0,-10.8044,-10.8044
macd_fast_crossover,atr_trail_2x,Information Technology,2,0.5,1.28465,2.5693
macd_fast_crossover,atr_trail_mae_conditional,Broad Market,1,1.0,2.2268,2.2268
macd_fast_crossover,atr_trail_mae_conditional,Communication Services,1,0.0,-2.3879,-2.3879
macd_fast_crossover,atr_trail_mae_conditional,Consumer Discretionary,1,0.0,-10.8044,-10.8044
macd_fast_crossover,atr_trail_mae_conditional,Information Technology,2,0.0,-1.4073,-2.8146
macd_fast_crossover,atr_trail_vix_conditional,Broad Market,1,1.0,1.5517,1.5517
macd_fast_crossover,atr_trail_vix_conditional,Communication Services,1,0.0,-1.7909,-1.7909
macd_fast_crossover,atr_trail_vix_conditional,Consumer Discretionary,1,0.0,-1.8977,-1.8977
macd_fast_crossover,atr_trail_vix_conditional,Information Technology,2,0.0,-0.8966000000000001,-1.7932000000000001
macd_fast_crossover,break_even_at_1r,Broad Market,1,0.0,-0.1815,-0.1815
macd_fast_crossover,break_even_at_1r,Communication Services,1,0.0,-2.3879,-2.3879
macd_fast_crossover,break_even_at_1r,Consumer Discretionary,1,0.0,-10.8044,-10.8044
macd_fast_crossover,break_even_at_1r,Information Technology,2,0.0,-0.85715,-1.7143
macd_fast_crossover,breakeven_plus_trail,Broad Market,1,0.0,0.0,0.0
macd_fast_crossover,breakeven_plus_trail,Communication Services,1,0.0,-4.7757,-4.7757
macd_fast_crossover,breakeven_plus_trail,Consumer Discretionary,1,0.0,-5.0606,-5.0606
macd_fast_crossover,breakeven_plus_trail,Information Technology,2,0.5,0.55925,1.1185
macd_fast_crossover,chandelier_3x,Broad Market,1,0.0,-0.1815,-0.1815
macd_fast_crossover,chandelier_3x,Communication Services,1,0.0,-4.8155,-4.8155
macd_fast_crossover,chandelier_3x,Consumer Discretionary,1,0.0,-10.8044,-10.8044
macd_fast_crossover,chandelier_3x,Information Technology,2,0.0,-1.3126,-2.6252
macd_fast_crossover,class_time_stop,Broad Market,1,0.0,-6.9263,-6.9263
macd_fast_crossover,class_time_stop,Communication Services,1,0.0,-1.1186,-1.1186
macd_fast_crossover,class_time_stop,Consumer Discretionary,1,0.0,-8.2829,-8.2829
macd_fast_crossover,class_time_stop,Information Technology,2,1.0,5.7087,11.4174
macd_fast_crossover,earnings_blackout,Broad Market,1,0.0,-11.6256,-11.6256
macd_fast_crossover,earnings_blackout,Communication Services,1,0.0,-7.9417,-7.9417
macd_fast_crossover,earnings_blackout,Consumer Discretionary,1,0.0,-19.3508,-19.3508
macd_fast_crossover,earnings_blackout,Information Technology,2,0.5,-6.1318,-12.2636
macd_fast_crossover,fixed_4r_2r,Broad Market,1,0.0,-2.6279,-2.6279
macd_fast_crossover,fixed_4r_2r,Communication Services,1,0.0,-4.7757,-4.7757
macd_fast_crossover,fixed_4r_2r,Consumer Discretionary,1,0.0,-10.8044,-10.8044
macd_fast_crossover,fixed_4r_2r,Information Technology,2,0.5,1.0896500000000002,2.1793000000000005
macd_fast_crossover,hybrid_50pct_target,Broad Market,1,1.0,1.8802,1.8802
macd_fast_crossover,hybrid_50pct_target,Communication Services,1,0.0,-7.9417,-7.9417
macd_fast_crossover,hybrid_50pct_target,Consumer Discretionary,1,0.0,-19.3508,-19.3508
macd_fast_crossover,hybrid_50pct_target,Information Technology,2,1.0,3.83165,7.6633
macd_fast_crossover,ma_exit_ema9,Broad Market,1,1.0,0.7391,0.7391
macd_fast_crossover,ma_exit_ema9,Communication Services,1,0.0,-0.3613,-0.3613
macd_fast_crossover,ma_exit_ema9,Consumer Discretionary,1,0.0,-10.8044,-10.8044
macd_fast_crossover,ma_exit_ema9,Information Technology,2,0.5,-0.37565000000000004,-0.7513000000000001
macd_fast_crossover,mfe_lockin_trail,Broad Market,1,1.0,2.0061,2.0061
macd_fast_crossover,mfe_lockin_trail,Communication Services,1,0.0,-2.3879,-2.3879
macd_fast_crossover,mfe_lockin_trail,Consumer Discretionary,1,0.0,-10.8044,-10.8044
macd_fast_crossover,mfe_lockin_trail,Information Technology,2,0.0,-1.4073,-2.8146
macd_fast_crossover,multi_tier_partial,Broad Market,1,1.0,2.0562,2.0562
macd_fast_crossover,multi_tier_partial,Communication Services,1,0.0,-2.3879,-2.3879
macd_fast_crossover,multi_tier_partial,Consumer Discretionary,1,0.0,-10.8044,-10.8044
macd_fast_crossover,multi_tier_partial,Information Technology,2,0.5,-0.4889,-0.9778
macd_fast_crossover,next_pivot_target,Broad Market,1,1.0,0.0949,0.0949
macd_fast_crossover,next_pivot_target,Communication Services,1,1.0,0.8261,0.8261
macd_fast_crossover,next_pivot_target,Consumer Discretionary,1,0.0,-10.8044,-10.8044
macd_fast_crossover,next_pivot_target,Information Technology,2,1.0,0.6438,1.2876
macd_fast_crossover,r_multiple_2r,Broad Market,1,1.0,2.6279,2.6279
macd_fast_crossover,r_multiple_2r,Communication Services,1,0.0,-2.3879,-2.3879
macd_fast_crossover,r_multiple_2r,Consumer Discretionary,1,0.0,-10.8044,-10.8044
macd_fast_crossover,r_multiple_2r,Information Technology,2,0.0,-1.7321,-3.4642
macd_fast_crossover,r_multiple_3r,Broad Market,1,1.0,3.9419,3.9419
macd_fast_crossover,r_multiple_3r,Communication Services,1,0.0,-2.3879,-2.3879
macd_fast_crossover,r_multiple_3r,Consumer Discretionary,1,0.0,-10.8044,-10.8044
macd_fast_crossover,r_multiple_3r,Information Technology,2,0.0,-1.7321,-3.4642
macd_fast_crossover,regime_flip,Broad Market,1,0.0,-5.7356,-5.7356
macd_fast_crossover,regime_flip,Communication Services,1,0.0,-0.6472,-0.6472
macd_fast_crossover,regime_flip,Consumer Discretionary,1,0.0,-6.0992,-6.0992
macd_fast_crossover,regime_flip,Information Technology,2,1.0,5.76215,11.5243
macd_fast_crossover,reverse_signal,Broad Market,1,1.0,2.2268,2.2268
macd_fast_crossover,reverse_signal,Communication Services,1,0.0,-2.3879,-2.3879
macd_fast_crossover,reverse_signal,Consumer Discretionary,1,0.0,-10.8044,-10.8044
macd_fast_crossover,reverse_signal,Information Technology,2,0.0,-1.4073,-2.8146
macd_fast_crossover,smart_money_reversal,Broad Market,1,1.0,2.2268,2.2268
macd_fast_crossover,smart_money_reversal,Communication Services,1,0.0,-2.3879,-2.3879
macd_fast_crossover,smart_money_reversal,Consumer Discretionary,1,0.0,-10.8044,-10.8044
macd_fast_crossover,smart_money_reversal,Information Technology,2,0.0,-1.4073,-2.8146
macd_fast_crossover,smc_mitigation_zone,Broad Market,1,1.0,2.2268,2.2268
macd_fast_crossover,smc_mitigation_zone,Communication Services,1,0.0,-0.3613,-0.3613
macd_fast_crossover,smc_mitigation_zone,Consumer Discretionary,1,0.0,-10.8044,-10.8044
macd_fast_crossover,smc_mitigation_zone,Information Technology,2,0.5,-0.41859999999999997,-0.8371999999999999
macd_fast_crossover,time_stop_10d,Broad Market,1,0.0,-1.1631,-1.1631
macd_fast_crossover,time_stop_10d,Communication Services,1,0.0,-5.384,-5.384
macd_fast_crossover,time_stop_10d,Consumer Discretionary,1,0.0,-6.0992,-6.0992
macd_fast_crossover,time_stop_10d,Information Technology,2,0.5,1.4270999999999998,2.8541999999999996
