strategy,exit_method,smart_money_signal_present,n,win_rate,avg_pnl_pct,total_pnl_pct
mmsm_short,time_stop_20d,yes,6,0.5,-0.8717333333333334,-5.2304
mmsm_short,trailing_10pct,yes,6,0.16666666666666666,-3.6054166666666667,-21.6325
mmsm_short,trailing_15pct,yes,6,0.16666666666666666,-4.9039166666666665,-29.423499999999997
mmsm_short,trailing_5pct,yes,6,0.5,-0.49641666666666673,-2.9785000000000004
pairs_mean_reversion_long,atr_trail_1x,yes,6,0.16666666666666666,-1.4865666666666666,-8.9194
pairs_mean_reversion_long,atr_trail_2x,yes,6,0.16666666666666666,-2.755233333333333,-16.531399999999998
pairs_mean_reversion_long,atr_trail_mae_conditional,yes,6,0.16666666666666666,-1.4865666666666666,-8.9194
pairs_mean_reversion_long,atr_trail_vix_conditional,yes,6,0.16666666666666666,-1.2831333333333335,-7.6988
pairs_mean_reversion_long,break_even_at_1r,yes,6,0.16666666666666666,-2.2352333333333334,-13.4114
pairs_mean_reversion_long,breakeven_plus_trail,yes,6,0.3333333333333333,-1.5543666666666667,-9.3262
pairs_mean_reversion_long,chandelier_3x,yes,6,0.16666666666666666,-0.7156333333333333,-4.2938
pairs_mean_reversion_long,class_time_stop,yes,6,0.6666666666666666,2.659266666666666,15.955599999999997
pairs_mean_reversion_long,earnings_blackout,yes,6,1.0,10.238283333333333,61.4297
pairs_mean_reversion_long,fixed_4r_2r,yes,6,0.5,1.5784333333333336,9.470600000000001
pairs_mean_reversion_long,hybrid_50pct_target,yes,6,0.8333333333333334,3.3039500000000004,19.823700000000002
pairs_mean_reversion_long,ma_exit_ema9,yes,6,0.5,-0.20718333333333336,-1.2431
pairs_mean_reversion_long,mfe_lockin_trail,yes,6,0.16666666666666666,-1.4865666666666666,-8.9194
pairs_mean_reversion_long,multi_tier_partial,yes,6,0.3333333333333333,-1.3184666666666667,-7.9108
pairs_mean_reversion_long,next_pivot_target,yes,6,1.0,2.8599333333333337,17.1596
pairs_mean_reversion_long,r_multiple_2r,yes,6,0.3333333333333333,-0.42040000000000005,-2.5224
pairs_mean_reversion_long,r_multiple_3r,yes,6,0.16666666666666666,-1.0517333333333332,-6.3104
pairs_mean_reversion_long,regime_flip,yes,6,0.8333333333333334,3.7069666666666663,22.241799999999998
pairs_mean_reversion_long,reverse_signal,yes,6,0.16666666666666666,-1.4865666666666666,-8.9194
pairs_mean_reversion_long,smart_money_reversal,yes,6,0.16666666666666666,-1.4865666666666666,-8.9194
pairs_mean_reversion_long,smc_mitigation_zone,yes,6,0.3333333333333333,-0.7198166666666667,-4.3189
pairs_mean_reversion_long,time_stop_10d,yes,6,0.5,0.4653333333333334,2.7920000000000003
pairs_mean_reversion_long,time_stop_20d,yes,6,0.8333333333333334,3.7069666666666663,22.241799999999998
pairs_mean_reversion_long,trailing_10pct,yes,6,0.8333333333333334,3.1036333333333332,18.6218
pairs_mean_reversion_long,trailing_15pct,yes,6,0.6666666666666666,3.1270000000000002,18.762
pairs_mean_reversion_long,trailing_5pct,yes,6,0.16666666666666666,-2.1495166666666665,-12.8971
pairs_mean_reversion_short,atr_trail_1x,yes,7,0.14285714285714285,-0.6077857142857145,-4.254500000000001
pairs_mean_reversion_short,atr_trail_2x,yes,7,0.42857142857142855,-0.20201428571428576,-1.4141000000000004
pairs_mean_reversion_short,atr_trail_mae_conditional,yes,7,0.14285714285714285,-0.6077857142857145,-4.254500000000001
pairs_mean_reversion_short,atr_trail_vix_conditional,yes,7,0.14285714285714285,-0.43171428571428583,-3.0220000000000007
pairs_mean_reversion_short,break_even_at_1r,yes,7,0.14285714285714285,-0.8710000000000001,-6.097
pairs_mean_reversion_short,breakeven_plus_trail,yes,7,0.2857142857142857,-1.2187714285714286,-8.5314
pairs_mean_reversion_short,chandelier_3x,yes,7,0.14285714285714285,-0.5497714285714286,-3.8484
pairs_mean_reversion_short,class_time_stop,yes,7,0.2857142857142857,-5.239485714285714,-36.6764
pairs_mean_reversion_short,earnings_blackout,yes,7,0.14285714285714285,-9.516142857142857,-66.613
pairs_mean_reversion_short,fixed_4r_2r,yes,7,0.14285714285714285,-4.427942857142857,-30.9956
pairs_mean_reversion_short,hybrid_50pct_target,yes,7,0.5714285714285714,-1.2594571428571426,-8.816199999999998
pairs_mean_reversion_short,ma_exit_ema9,yes,7,0.42857142857142855,-0.6055285714285715,-4.238700000000001
pairs_mean_reversion_short,mfe_lockin_trail,yes,7,0.14285714285714285,-0.48344285714285723,-3.3841000000000006
pairs_mean_reversion_short,multi_tier_partial,yes,7,0.2857142857142857,-0.4006571428571429,-2.8046
pairs_mean_reversion_short,next_pivot_target,yes,7,0.7142857142857143,-0.9721285714285711,-6.804899999999998
pairs_mean_reversion_short,r_multiple_2r,yes,7,0.42857142857142855,1.2443000000000002,8.7101
pairs_mean_reversion_short,r_multiple_3r,yes,7,0.2857142857142857,0.6862142857142857,4.8035
pairs_mean_reversion_short,regime_flip,yes,7,0.14285714285714285,-4.718371428571428,-33.0286
pairs_mean_reversion_short,reverse_signal,yes,7,0.14285714285714285,-0.6077857142857145,-4.254500000000001
pairs_mean_reversion_short,smart_money_reversal,yes,7,0.14285714285714285,-0.6077857142857145,-4.254500000000001
pairs_mean_reversion_short,smc_mitigation_zone,yes,7,0.0,-1.4646142857142856,-10.2523
pairs_mean_reversion_short,time_stop_10d,yes,7,0.2857142857142857,-1.9452571428571428,-13.6168
pairs_mean_reversion_short,time_stop_20d,yes,7,0.14285714285714285,-4.718371428571428,-33.0286
pairs_mean_reversion_short,trailing_10pct,yes,7,0.2857142857142857,-3.3693714285714287,-23.5856
pairs_mean_reversion_short,trailing_15pct,yes,7,0.14285714285714285,-6.574928571428572,-46.0245
pairs_mean_reversion_short,trailing_5pct,yes,7,0.5714285714285714,0.33165714285714276,2.321599999999999
