ticker,strategy,entry_date,direction,entry_price,exit_method,pnl_pct,win,hold_days,exit_price,exit_date,exit_reason,regime_at_entry,sector,confidence_tier,cap_band,vol_band,hold_duration_band,win_loss_outcome,universe_tier,smart_money_signal_present,vix_at_entry,entry_atr_ratio,mae_bucket,mfe_bucket,regime_changed_during_hold,earnings_during_hold,circuit_breaker_active_during_hold,news_sentiment_shift_during_hold,8K_filed_during_hold,day_of_week_at_entry,days_from_quarter_end_at_entry,vix_term_structure,hy_oas_band_at_entry,adv_bucket,volume_rank_within_sector,sector_momentum_vs_spy_at_entry
AAPL,mmsm_short,2023-12-06,short,193.3432,multi_tier_partial,-1.4149,False,7,196.0789,2023-12-13,multi_tier_trail_batch227b,bull,Information Technology,LOW,unknown,low_lt_15,long_ge_11d,loss,T1c,yes,12.97,0.014686836671783646,q4_ge_10pct,q4_ge_10pct,no,no,no_data,high_gt_20,no,wed,25,unknown,normal_3_5,ge_500M,unknown,spy_mild_up_0_5pct
MSFT,mmsm_short,2023-12-13,short,372.9057,multi_tier_partial,0.5102,True,1,371.0032,2023-12-14,multi_tier_1R_trail_batch227b,bull,Information Technology,LOW,unknown,low_lt_15,long_ge_11d,loss,T1c,yes,12.19,0.017473854650116635,q4_ge_10pct,q4_ge_10pct,no,no,no_data,high_gt_20,no,wed,18,unknown,normal_3_5,ge_500M,unknown,spy_mild_up_0_5pct
SPY,mmsm_short,2023-07-14,short,448.9803,reverse_signal,-0.8797,False,4,452.93,2023-07-18,atr_trailing_stop,bull,Broad Market,LOW,unknown,low_lt_15,long_ge_11d,loss,T1ETF,yes,13.34,0.008797045215569592,q4_ge_10pct,q4_ge_10pct,no,no,no_data,high_gt_20,no,fri,78,unknown,normal_3_5,ge_500M,unknown,spy_mild_up_0_5pct
AMZN,mmsm_short,2023-07-03,short,130.1338,reverse_signal,-0.1354,False,9,130.31,2023-07-12,atr_trailing_stop,bull,Consumer Discretionary,LOW,unknown,low_lt_15,long_ge_11d,loss,T1c,yes,13.57,0.024192792341420903,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,high_gt_20,yes,mon,89,unknown,normal_3_5,ge_500M,unknown,spy_mild_up_0_5pct
SPY,mmsm_short,2023-08-24,short,438.3687,reverse_signal,-1.0995,False,4,443.1885,2023-08-28,atr_trailing_stop,bull,Broad Market,LOW,unknown,mid_15_25,long_ge_11d,loss,T1ETF,yes,17.2,0.010994854331525038,q4_ge_10pct,q4_ge_10pct,no,no,no_data,high_gt_20,no,thu,37,unknown,normal_3_5,ge_500M,unknown,spy_mild_down_neg5_0
GOOGL,mmsm_short,2023-08-10,short,128.4549,reverse_signal,-2.4712,False,7,131.6293,2023-08-17,atr_trailing_stop,bull,Communication Services,LOW,unknown,mid_15_25,long_ge_11d,loss,T1c,yes,15.85,0.02471217524594235,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,high_gt_20,yes,thu,51,unknown,normal_3_5,ge_500M,unknown,spy_mild_down_neg5_0
AAPL,mmsm_short,2023-12-06,short,193.3432,reverse_signal,-1.4149,False,7,196.0789,2023-12-13,atr_trailing_stop,bull,Information Technology,LOW,unknown,low_lt_15,long_ge_11d,loss,T1c,yes,12.97,0.014686836671783646,q4_ge_10pct,q4_ge_10pct,no,no,no_data,high_gt_20,no,wed,25,unknown,normal_3_5,ge_500M,unknown,spy_mild_up_0_5pct
MSFT,mmsm_short,2023-12-13,short,372.9057,reverse_signal,-0.1084,False,1,373.31,2023-12-14,atr_trailing_stop,bull,Information Technology,LOW,unknown,low_lt_15,long_ge_11d,loss,T1c,yes,12.19,0.017473854650116635,q4_ge_10pct,q4_ge_10pct,no,no,no_data,high_gt_20,no,wed,18,unknown,normal_3_5,ge_500M,unknown,spy_mild_up_0_5pct
SPY,mmsm_short,2023-07-14,short,448.9803,smc_mitigation_zone,-0.4142,False,3,450.84,2023-07-17,smc_mitigation_batch227a,bull,Broad Market,LOW,unknown,low_lt_15,long_ge_11d,loss,T1ETF,yes,13.34,0.008797045215569592,q4_ge_10pct,q4_ge_10pct,no,no,no_data,high_gt_20,no,fri,78,unknown,normal_3_5,ge_500M,unknown,spy_mild_up_0_5pct
AMZN,mmsm_short,2023-07-03,short,130.1338,smc_mitigation_zone,-0.1892,False,2,130.38,2023-07-05,smc_mitigation_batch227a,bull,Consumer Discretionary,LOW,unknown,low_lt_15,long_ge_11d,loss,T1c,yes,13.57,0.024192792341420903,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,high_gt_20,yes,mon,89,unknown,normal_3_5,ge_500M,unknown,spy_mild_up_0_5pct
SPY,mmsm_short,2023-08-24,short,438.3687,smc_mitigation_zone,-1.0995,False,4,443.1885,2023-08-28,smc_trail_safety_batch227a,bull,Broad Market,LOW,unknown,mid_15_25,long_ge_11d,loss,T1ETF,yes,17.2,0.010994854331525038,q4_ge_10pct,q4_ge_10pct,no,no,no_data,high_gt_20,no,thu,37,unknown,normal_3_5,ge_500M,unknown,spy_mild_down_neg5_0
GOOGL,mmsm_short,2023-08-10,short,128.4549,smc_mitigation_zone,-0.8603,False,1,129.56,2023-08-11,smc_mitigation_batch227a,bull,Communication Services,LOW,unknown,mid_15_25,long_ge_11d,loss,T1c,yes,15.85,0.02471217524594235,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,high_gt_20,yes,thu,51,unknown,normal_3_5,ge_500M,unknown,spy_mild_down_neg5_0
AAPL,mmsm_short,2023-12-06,short,193.3432,smc_mitigation_zone,-0.4794,False,1,194.27,2023-12-07,smc_mitigation_batch227a,bull,Information Technology,LOW,unknown,low_lt_15,long_ge_11d,loss,T1c,yes,12.97,0.014686836671783646,q4_ge_10pct,q4_ge_10pct,no,no,no_data,high_gt_20,no,wed,25,unknown,normal_3_5,ge_500M,unknown,spy_mild_up_0_5pct
MSFT,mmsm_short,2023-12-13,short,372.9057,smc_mitigation_zone,-0.1084,False,1,373.31,2023-12-14,smc_trail_safety_batch227a,bull,Information Technology,LOW,unknown,low_lt_15,long_ge_11d,loss,T1c,yes,12.19,0.017473854650116635,q4_ge_10pct,q4_ge_10pct,no,no,no_data,high_gt_20,no,wed,18,unknown,normal_3_5,ge_500M,unknown,spy_mild_up_0_5pct
SPY,mmsm_short,2023-07-14,short,448.9803,chandelier_3x,-0.0333,False,3,449.13,2023-07-17,chandelier_exit,bull,Broad Market,LOW,unknown,low_lt_15,long_ge_11d,loss,T1ETF,yes,13.34,0.008797045215569592,q4_ge_10pct,q4_ge_10pct,no,no,no_data,high_gt_20,no,fri,78,unknown,normal_3_5,ge_500M,unknown,spy_mild_up_0_5pct
AMZN,mmsm_short,2023-07-03,short,130.1338,chandelier_3x,-0.0816,False,2,130.24,2023-07-05,chandelier_exit,bull,Consumer Discretionary,LOW,unknown,low_lt_15,long_ge_11d,loss,T1c,yes,13.57,0.024192792341420903,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,high_gt_20,yes,mon,89,unknown,normal_3_5,ge_500M,unknown,spy_mild_up_0_5pct
SPY,mmsm_short,2023-08-24,short,438.3687,chandelier_3x,-2.0753,False,5,447.4662,2023-08-29,chandelier_exit,bull,Broad Market,LOW,unknown,mid_15_25,long_ge_11d,loss,T1ETF,yes,17.2,0.010994854331525038,q4_ge_10pct,q4_ge_10pct,no,no,no_data,high_gt_20,no,thu,37,unknown,normal_3_5,ge_500M,unknown,spy_mild_down_neg5_0
GOOGL,mmsm_short,2023-08-10,short,128.4549,chandelier_3x,-0.1597,False,1,128.66,2023-08-11,chandelier_exit,bull,Communication Services,LOW,unknown,mid_15_25,long_ge_11d,loss,T1c,yes,15.85,0.02471217524594235,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,high_gt_20,yes,thu,51,unknown,normal_3_5,ge_500M,unknown,spy_mild_down_neg5_0
AAPL,mmsm_short,2023-12-06,short,193.3432,chandelier_3x,-0.1483,False,1,193.63,2023-12-07,chandelier_exit,bull,Information Technology,LOW,unknown,low_lt_15,long_ge_11d,loss,T1c,yes,12.97,0.014686836671783646,q4_ge_10pct,q4_ge_10pct,no,no,no_data,high_gt_20,no,wed,25,unknown,normal_3_5,ge_500M,unknown,spy_mild_up_0_5pct
MSFT,mmsm_short,2023-12-13,short,372.9057,chandelier_3x,-0.8405,False,16,376.04,2023-12-29,end_of_data,bull,Information Technology,LOW,unknown,low_lt_15,long_ge_11d,loss,T1c,yes,12.19,0.017473854650116635,q4_ge_10pct,q4_ge_10pct,no,no,no_data,high_gt_20,no,wed,18,unknown,normal_3_5,ge_500M,unknown,spy_mild_up_0_5pct
SPY,mmsm_short,2023-07-14,short,448.9803,atr_trail_vix_conditional,-0.6598,False,4,451.9426,2023-07-18,atr_trailing_stop,bull,Broad Market,LOW,unknown,low_lt_15,long_ge_11d,loss,T1ETF,yes,13.34,0.008797045215569592,q4_ge_10pct,q4_ge_10pct,no,no,no_data,high_gt_20,no,fri,78,unknown,normal_3_5,ge_500M,unknown,spy_mild_up_0_5pct
AMZN,mmsm_short,2023-07-03,short,130.1338,atr_trail_vix_conditional,-0.3926,False,4,130.6448,2023-07-07,atr_trailing_stop,bull,Consumer Discretionary,LOW,unknown,low_lt_15,long_ge_11d,loss,T1c,yes,13.57,0.024192792341420903,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,high_gt_20,yes,mon,89,unknown,normal_3_5,ge_500M,unknown,spy_mild_up_0_5pct
SPY,mmsm_short,2023-08-24,short,438.3687,atr_trail_vix_conditional,-0.8831,False,4,442.24,2023-08-28,atr_trailing_stop,bull,Broad Market,LOW,unknown,mid_15_25,long_ge_11d,loss,T1ETF,yes,17.2,0.010994854331525038,q4_ge_10pct,q4_ge_10pct,no,no,no_data,high_gt_20,no,thu,37,unknown,normal_3_5,ge_500M,unknown,spy_mild_down_neg5_0
GOOGL,mmsm_short,2023-08-10,short,128.4549,atr_trail_vix_conditional,-1.8534,False,4,130.8357,2023-08-14,atr_trailing_stop,bull,Communication Services,LOW,unknown,mid_15_25,long_ge_11d,loss,T1c,yes,15.85,0.02471217524594235,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,high_gt_20,yes,thu,51,unknown,normal_3_5,ge_500M,unknown,spy_mild_down_neg5_0
AAPL,mmsm_short,2023-12-06,short,193.3432,atr_trail_vix_conditional,-1.1015,False,2,195.4729,2023-12-08,atr_trailing_stop,bull,Information Technology,LOW,unknown,low_lt_15,long_ge_11d,loss,T1c,yes,12.97,0.014686836671783646,q4_ge_10pct,q4_ge_10pct,no,no,no_data,high_gt_20,no,wed,25,unknown,normal_3_5,ge_500M,unknown,spy_mild_up_0_5pct
MSFT,mmsm_short,2023-12-13,short,372.9057,atr_trail_vix_conditional,-0.1084,False,1,373.31,2023-12-14,atr_trailing_stop,bull,Information Technology,LOW,unknown,low_lt_15,long_ge_11d,loss,T1c,yes,12.19,0.017473854650116635,q4_ge_10pct,q4_ge_10pct,no,no,no_data,high_gt_20,no,wed,18,unknown,normal_3_5,ge_500M,unknown,spy_mild_up_0_5pct
SPY,mmsm_short,2023-07-14,short,448.9803,mfe_lockin_trail,-0.8797,False,4,452.93,2023-07-18,mfe_pre_threshold_trail,bull,Broad Market,LOW,unknown,low_lt_15,long_ge_11d,loss,T1ETF,yes,13.34,0.008797045215569592,q4_ge_10pct,q4_ge_10pct,no,no,no_data,high_gt_20,no,fri,78,unknown,normal_3_5,ge_500M,unknown,spy_mild_up_0_5pct
AMZN,mmsm_short,2023-07-03,short,130.1338,mfe_lockin_trail,-0.1354,False,9,130.31,2023-07-12,mfe_pre_threshold_trail,bull,Consumer Discretionary,LOW,unknown,low_lt_15,long_ge_11d,loss,T1c,yes,13.57,0.024192792341420903,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,high_gt_20,yes,mon,89,unknown,normal_3_5,ge_500M,unknown,spy_mild_up_0_5pct
SPY,mmsm_short,2023-08-24,short,438.3687,mfe_lockin_trail,-1.0995,False,4,443.1885,2023-08-28,mfe_pre_threshold_trail,bull,Broad Market,LOW,unknown,mid_15_25,long_ge_11d,loss,T1ETF,yes,17.2,0.010994854331525038,q4_ge_10pct,q4_ge_10pct,no,no,no_data,high_gt_20,no,thu,37,unknown,normal_3_5,ge_500M,unknown,spy_mild_down_neg5_0
GOOGL,mmsm_short,2023-08-10,short,128.4549,mfe_lockin_trail,-2.4712,False,7,131.6293,2023-08-17,mfe_pre_threshold_trail,bull,Communication Services,LOW,unknown,mid_15_25,long_ge_11d,loss,T1c,yes,15.85,0.02471217524594235,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,high_gt_20,yes,thu,51,unknown,normal_3_5,ge_500M,unknown,spy_mild_down_neg5_0
AAPL,mmsm_short,2023-12-06,short,193.3432,mfe_lockin_trail,-1.4149,False,7,196.0789,2023-12-13,mfe_pre_threshold_trail,bull,Information Technology,LOW,unknown,low_lt_15,long_ge_11d,loss,T1c,yes,12.97,0.014686836671783646,q4_ge_10pct,q4_ge_10pct,no,no,no_data,high_gt_20,no,wed,25,unknown,normal_3_5,ge_500M,unknown,spy_mild_up_0_5pct
MSFT,mmsm_short,2023-12-13,short,372.9057,mfe_lockin_trail,-0.1084,False,1,373.31,2023-12-14,mfe_pre_threshold_trail,bull,Information Technology,LOW,unknown,low_lt_15,long_ge_11d,loss,T1c,yes,12.19,0.017473854650116635,q4_ge_10pct,q4_ge_10pct,no,no,no_data,high_gt_20,no,wed,18,unknown,normal_3_5,ge_500M,unknown,spy_mild_up_0_5pct
SPY,mmsm_short,2023-07-14,short,448.9803,atr_trail_mae_conditional,-0.8797,False,4,452.93,2023-07-18,atr_trailing_stop,bull,Broad Market,LOW,unknown,low_lt_15,long_ge_11d,loss,T1ETF,yes,13.34,0.008797045215569592,q4_ge_10pct,q4_ge_10pct,no,no,no_data,high_gt_20,no,fri,78,unknown,normal_3_5,ge_500M,unknown,spy_mild_up_0_5pct
AMZN,mmsm_short,2023-07-03,short,130.1338,atr_trail_mae_conditional,-0.1354,False,9,130.31,2023-07-12,atr_trailing_stop,bull,Consumer Discretionary,LOW,unknown,low_lt_15,long_ge_11d,loss,T1c,yes,13.57,0.024192792341420903,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,high_gt_20,yes,mon,89,unknown,normal_3_5,ge_500M,unknown,spy_mild_up_0_5pct
SPY,mmsm_short,2023-08-24,short,438.3687,atr_trail_mae_conditional,-1.0995,False,4,443.1885,2023-08-28,atr_trailing_stop,bull,Broad Market,LOW,unknown,mid_15_25,long_ge_11d,loss,T1ETF,yes,17.2,0.010994854331525038,q4_ge_10pct,q4_ge_10pct,no,no,no_data,high_gt_20,no,thu,37,unknown,normal_3_5,ge_500M,unknown,spy_mild_down_neg5_0
GOOGL,mmsm_short,2023-08-10,short,128.4549,atr_trail_mae_conditional,-2.4712,False,7,131.6293,2023-08-17,atr_trailing_stop,bull,Communication Services,LOW,unknown,mid_15_25,long_ge_11d,loss,T1c,yes,15.85,0.02471217524594235,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,high_gt_20,yes,thu,51,unknown,normal_3_5,ge_500M,unknown,spy_mild_down_neg5_0
AAPL,mmsm_short,2023-12-06,short,193.3432,atr_trail_mae_conditional,-1.4149,False,7,196.0789,2023-12-13,atr_trailing_stop,bull,Information Technology,LOW,unknown,low_lt_15,long_ge_11d,loss,T1c,yes,12.97,0.014686836671783646,q4_ge_10pct,q4_ge_10pct,no,no,no_data,high_gt_20,no,wed,25,unknown,normal_3_5,ge_500M,unknown,spy_mild_up_0_5pct
MSFT,mmsm_short,2023-12-13,short,372.9057,atr_trail_mae_conditional,-0.1084,False,1,373.31,2023-12-14,atr_trailing_stop,bull,Information Technology,LOW,unknown,low_lt_15,long_ge_11d,loss,T1c,yes,12.19,0.017473854650116635,q4_ge_10pct,q4_ge_10pct,no,no,no_data,high_gt_20,no,wed,18,unknown,normal_3_5,ge_500M,unknown,spy_mild_up_0_5pct
SPY,mmsm_short,2023-07-14,short,448.9803,trailing_10pct,-0.6164,False,129,451.748,2023-11-20,trailing_stop,bull,Broad Market,LOW,unknown,low_lt_15,long_ge_11d,loss,T1ETF,yes,13.34,0.008797045215569592,q4_ge_10pct,q4_ge_10pct,no,no,no_data,high_gt_20,no,fri,78,unknown,normal_3_5,ge_500M,unknown,spy_mild_up_0_5pct
AMZN,mmsm_short,2023-07-03,short,130.1338,trailing_10pct,-8.3961,False,32,141.06,2023-08-04,trailing_stop,bull,Consumer Discretionary,LOW,unknown,low_lt_15,long_ge_11d,loss,T1c,yes,13.57,0.024192792341420903,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,high_gt_20,yes,mon,89,unknown,normal_3_5,ge_500M,unknown,spy_mild_up_0_5pct
SPY,mmsm_short,2023-08-24,short,438.3687,trailing_10pct,-3.0521,False,88,451.748,2023-11-20,trailing_stop,bull,Broad Market,LOW,unknown,mid_15_25,long_ge_11d,loss,T1ETF,yes,17.2,0.010994854331525038,q4_ge_10pct,q4_ge_10pct,no,no,no_data,high_gt_20,no,thu,37,unknown,normal_3_5,ge_500M,unknown,spy_mild_down_neg5_0
GOOGL,mmsm_short,2023-08-10,short,128.4549,trailing_10pct,-9.148,False,62,140.206,2023-10-11,trailing_stop,bull,Communication Services,LOW,unknown,mid_15_25,long_ge_11d,loss,T1c,yes,15.85,0.02471217524594235,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,high_gt_20,yes,thu,51,unknown,normal_3_5,ge_500M,unknown,spy_mild_down_neg5_0
AAPL,mmsm_short,2023-12-06,short,193.3432,trailing_10pct,0.4206,True,23,192.53,2023-12-29,end_of_data,bull,Information Technology,LOW,unknown,low_lt_15,long_ge_11d,loss,T1c,yes,12.97,0.014686836671783646,q4_ge_10pct,q4_ge_10pct,no,no,no_data,high_gt_20,no,wed,25,unknown,normal_3_5,ge_500M,unknown,spy_mild_up_0_5pct
MSFT,mmsm_short,2023-12-13,short,372.9057,trailing_10pct,-0.8405,False,16,376.04,2023-12-29,end_of_data,bull,Information Technology,LOW,unknown,low_lt_15,long_ge_11d,loss,T1c,yes,12.19,0.017473854650116635,q4_ge_10pct,q4_ge_10pct,no,no,no_data,high_gt_20,no,wed,18,unknown,normal_3_5,ge_500M,unknown,spy_mild_up_0_5pct
SPY,mmsm_short,2023-07-14,short,448.9803,trailing_5pct,3.5281,True,112,433.14,2023-11-03,trailing_stop,bull,Broad Market,LOW,unknown,low_lt_15,long_ge_11d,loss,T1ETF,yes,13.34,0.008797045215569592,q4_ge_10pct,q4_ge_10pct,no,no,no_data,high_gt_20,no,fri,78,unknown,normal_3_5,ge_500M,unknown,spy_mild_up_0_5pct
AMZN,mmsm_short,2023-07-03,short,130.1338,trailing_5pct,-3.0017,False,10,134.04,2023-07-13,trailing_stop,bull,Consumer Discretionary,LOW,unknown,low_lt_15,long_ge_11d,loss,T1c,yes,13.57,0.024192792341420903,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,high_gt_20,yes,mon,89,unknown,normal_3_5,ge_500M,unknown,spy_mild_up_0_5pct
SPY,mmsm_short,2023-08-24,short,438.3687,trailing_5pct,1.1928,True,71,433.14,2023-11-03,trailing_stop,bull,Broad Market,LOW,unknown,mid_15_25,long_ge_11d,loss,T1ETF,yes,17.2,0.010994854331525038,q4_ge_10pct,q4_ge_10pct,no,no,no_data,high_gt_20,no,thu,37,unknown,normal_3_5,ge_500M,unknown,spy_mild_down_neg5_0
GOOGL,mmsm_short,2023-08-10,short,128.4549,trailing_5pct,-4.2778,False,14,133.95,2023-08-24,trailing_stop,bull,Communication Services,LOW,unknown,mid_15_25,long_ge_11d,loss,T1c,yes,15.85,0.02471217524594235,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,high_gt_20,yes,thu,51,unknown,normal_3_5,ge_500M,unknown,spy_mild_down_neg5_0
AAPL,mmsm_short,2023-12-06,short,193.3432,trailing_5pct,0.4206,True,23,192.53,2023-12-29,end_of_data,bull,Information Technology,LOW,unknown,low_lt_15,long_ge_11d,loss,T1c,yes,12.97,0.014686836671783646,q4_ge_10pct,q4_ge_10pct,no,no,no_data,high_gt_20,no,wed,25,unknown,normal_3_5,ge_500M,unknown,spy_mild_up_0_5pct
MSFT,mmsm_short,2023-12-13,short,372.9057,trailing_5pct,-0.8405,False,16,376.04,2023-12-29,end_of_data,bull,Information Technology,LOW,unknown,low_lt_15,long_ge_11d,loss,T1c,yes,12.19,0.017473854650116635,q4_ge_10pct,q4_ge_10pct,no,no,no_data,high_gt_20,no,wed,18,unknown,normal_3_5,ge_500M,unknown,spy_mild_up_0_5pct
SPY,mmsm_short,2023-07-14,short,448.9803,trailing_15pct,-5.2385,False,153,472.5,2023-12-14,trailing_stop,bull,Broad Market,LOW,unknown,low_lt_15,long_ge_11d,loss,T1ETF,yes,13.34,0.008797045215569592,q4_ge_10pct,q4_ge_10pct,no,no,no_data,high_gt_20,no,fri,78,unknown,normal_3_5,ge_500M,unknown,spy_mild_up_0_5pct
AMZN,mmsm_short,2023-07-03,short,130.1338,trailing_15pct,-6.6057,False,122,138.73,2023-11-02,trailing_stop,bull,Consumer Discretionary,LOW,unknown,low_lt_15,long_ge_11d,loss,T1c,yes,13.57,0.024192792341420903,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,high_gt_20,yes,mon,89,unknown,normal_3_5,ge_500M,unknown,spy_mild_up_0_5pct
SPY,mmsm_short,2023-08-24,short,438.3687,trailing_15pct,-7.786,False,112,472.5,2023-12-14,trailing_stop,bull,Broad Market,LOW,unknown,mid_15_25,long_ge_11d,loss,T1ETF,yes,17.2,0.010994854331525038,q4_ge_10pct,q4_ge_10pct,no,no,no_data,high_gt_20,no,thu,37,unknown,normal_3_5,ge_500M,unknown,spy_mild_down_neg5_0
GOOGL,mmsm_short,2023-08-10,short,128.4549,trailing_15pct,-9.3734,False,132,140.4955,2023-12-20,trailing_stop,bull,Communication Services,LOW,unknown,mid_15_25,long_ge_11d,loss,T1c,yes,15.85,0.02471217524594235,q4_ge_10pct,q4_ge_10pct,no,yes,no_data,high_gt_20,yes,thu,51,unknown,normal_3_5,ge_500M,unknown,spy_mild_down_neg5_0
AAPL,mmsm_short,2023-12-06,short,193.3432,trailing_15pct,0.4206,True,23,192.53,2023-12-29,end_of_data,bull,Information Technology,LOW,unknown,low_lt_15,long_ge_11d,loss,T1c,yes,12.97,0.014686836671783646,q4_ge_10pct,q4_ge_10pct,no,no,no_data,high_gt_20,no,wed,25,unknown,normal_3_5,ge_500M,unknown,spy_mild_up_0_5pct
MSFT,mmsm_short,2023-12-13,short,372.9057,trailing_15pct,-0.8405,False,16,376.04,2023-12-29,end_of_data,bull,Information Technology,LOW,unknown,low_lt_15,long_ge_11d,loss,T1c,yes,12.19,0.017473854650116635,q4_ge_10pct,q4_ge_10pct,no,no,no_data,high_gt_20,no,wed,18,unknown,normal_3_5,ge_500M,unknown,spy_mild_up_0_5pct
