strategy,exit_method,vix_at_entry,n,win_rate,avg_pnl_pct,total_pnl_pct
macd_fast_crossover,atr_trail_1x,13.6,1,0.0,-1.5084,-1.5084
macd_fast_crossover,atr_trail_1x,14.83,1,0.0,-1.3062,-1.3062
macd_fast_crossover,atr_trail_1x,16.09,1,0.0,-10.8044,-10.8044
macd_fast_crossover,atr_trail_1x,17.2,1,0.0,-2.3879,-2.3879
macd_fast_crossover,atr_trail_1x,21.4,1,1.0,2.2268,2.2268
macd_fast_crossover,atr_trail_2x,13.6,1,1.0,6.6156,6.6156
macd_fast_crossover,atr_trail_2x,14.83,1,0.0,-4.0463,-4.0463
macd_fast_crossover,atr_trail_2x,16.09,1,0.0,-10.8044,-10.8044
macd_fast_crossover,atr_trail_2x,17.2,1,0.0,-4.7757,-4.7757
macd_fast_crossover,atr_trail_2x,21.4,1,1.0,0.901,0.901
macd_fast_crossover,atr_trail_mae_conditional,13.6,1,0.0,-1.5084,-1.5084
macd_fast_crossover,atr_trail_mae_conditional,14.83,1,0.0,-1.3062,-1.3062
macd_fast_crossover,atr_trail_mae_conditional,16.09,1,0.0,-10.8044,-10.8044
macd_fast_crossover,atr_trail_mae_conditional,17.2,1,0.0,-2.3879,-2.3879
macd_fast_crossover,atr_trail_mae_conditional,21.4,1,1.0,2.2268,2.2268
macd_fast_crossover,atr_trail_vix_conditional,13.6,1,0.0,-0.9814,-0.9814
macd_fast_crossover,atr_trail_vix_conditional,14.83,1,0.0,-0.8118,-0.8118
macd_fast_crossover,atr_trail_vix_conditional,16.09,1,0.0,-1.8977,-1.8977
macd_fast_crossover,atr_trail_vix_conditional,17.2,1,0.0,-1.7909,-1.7909
macd_fast_crossover,atr_trail_vix_conditional,21.4,1,1.0,1.5517,1.5517
macd_fast_crossover,break_even_at_1r,13.6,1,0.0,-1.5564,-1.5564
macd_fast_crossover,break_even_at_1r,14.83,1,0.0,-0.1579,-0.1579
macd_fast_crossover,break_even_at_1r,16.09,1,0.0,-10.8044,-10.8044
macd_fast_crossover,break_even_at_1r,17.2,1,0.0,-2.3879,-2.3879
macd_fast_crossover,break_even_at_1r,21.4,1,0.0,-0.1815,-0.1815
macd_fast_crossover,breakeven_plus_trail,13.6,1,1.0,4.9341,4.9341
macd_fast_crossover,breakeven_plus_trail,14.83,1,0.0,-3.8156,-3.8156
macd_fast_crossover,breakeven_plus_trail,16.09,1,0.0,-5.0606,-5.0606
macd_fast_crossover,breakeven_plus_trail,17.2,1,0.0,-4.7757,-4.7757
macd_fast_crossover,breakeven_plus_trail,21.4,1,0.0,0.0,0.0
macd_fast_crossover,chandelier_3x,13.6,1,0.0,-0.1569,-0.1569
macd_fast_crossover,chandelier_3x,14.83,1,0.0,-2.4683,-2.4683
macd_fast_crossover,chandelier_3x,16.09,1,0.0,-10.8044,-10.8044
