strategy,exit_method,day_of_week_at_entry,n,win_rate,avg_pnl_pct,total_pnl_pct
macd_fast_crossover,atr_trail_1x,fri,2,0.0,-1.4073,-2.8146
macd_fast_crossover,atr_trail_1x,thu,2,0.5,-0.08055000000000012,-0.16110000000000024
macd_fast_crossover,atr_trail_1x,wed,1,0.0,-10.8044,-10.8044
macd_fast_crossover,atr_trail_2x,fri,2,0.5,1.28465,2.5693
macd_fast_crossover,atr_trail_2x,thu,2,0.5,-1.93735,-3.8747
macd_fast_crossover,atr_trail_2x,wed,1,0.0,-10.8044,-10.8044
macd_fast_crossover,atr_trail_mae_conditional,fri,2,0.0,-1.4073,-2.8146
macd_fast_crossover,atr_trail_mae_conditional,thu,2,0.5,-0.08055000000000012,-0.16110000000000024
macd_fast_crossover,atr_trail_mae_conditional,wed,1,0.0,-10.8044,-10.8044
macd_fast_crossover,atr_trail_vix_conditional,fri,2,0.0,-0.8966000000000001,-1.7932000000000001
macd_fast_crossover,atr_trail_vix_conditional,thu,2,0.5,-0.11959999999999993,-0.23919999999999986
macd_fast_crossover,atr_trail_vix_conditional,wed,1,0.0,-1.8977,-1.8977
macd_fast_crossover,break_even_at_1r,fri,2,0.0,-0.85715,-1.7143
macd_fast_crossover,break_even_at_1r,thu,2,0.0,-1.2847,-2.5694
macd_fast_crossover,break_even_at_1r,wed,1,0.0,-10.8044,-10.8044
macd_fast_crossover,breakeven_plus_trail,fri,2,0.5,0.55925,1.1185
macd_fast_crossover,breakeven_plus_trail,thu,2,0.0,-2.38785,-4.7757
macd_fast_crossover,breakeven_plus_trail,wed,1,0.0,-5.0606,-5.0606
macd_fast_crossover,chandelier_3x,fri,2,0.0,-1.3126,-2.6252
macd_fast_crossover,chandelier_3x,thu,2,0.0,-2.4985,-4.997
macd_fast_crossover,chandelier_3x,wed,1,0.0,-10.8044,-10.8044
macd_fast_crossover,class_time_stop,fri,2,1.0,5.7087,11.4174
macd_fast_crossover,class_time_stop,thu,2,0.0,-4.02245,-8.0449
macd_fast_crossover,class_time_stop,wed,1,0.0,-8.2829,-8.2829
macd_fast_crossover,earnings_blackout,fri,2,0.5,-6.1318,-12.2636
macd_fast_crossover,earnings_blackout,thu,2,0.0,-9.78365,-19.5673
macd_fast_crossover,earnings_blackout,wed,1,0.0,-19.3508,-19.3508
macd_fast_crossover,fixed_4r_2r,fri,2,0.5,1.0896500000000002,2.1793000000000005
macd_fast_crossover,fixed_4r_2r,thu,2,0.0,-3.7017999999999995,-7.403599999999999
macd_fast_crossover,fixed_4r_2r,wed,1,0.0,-10.8044,-10.8044
macd_fast_crossover,hybrid_50pct_target,fri,2,1.0,3.83165,7.6633
macd_fast_crossover,hybrid_50pct_target,thu,2,0.5,-3.03075,-6.0615
macd_fast_crossover,hybrid_50pct_target,wed,1,0.0,-19.3508,-19.3508
macd_fast_crossover,ma_exit_ema9,fri,2,0.5,-0.37565000000000004,-0.7513000000000001
macd_fast_crossover,ma_exit_ema9,thu,2,0.5,0.18889999999999998,0.37779999999999997
macd_fast_crossover,ma_exit_ema9,wed,1,0.0,-10.8044,-10.8044
macd_fast_crossover,mfe_lockin_trail,fri,2,0.0,-1.4073,-2.8146
macd_fast_crossover,mfe_lockin_trail,thu,2,0.5,-0.19090000000000007,-0.38180000000000014
macd_fast_crossover,mfe_lockin_trail,wed,1,0.0,-10.8044,-10.8044
macd_fast_crossover,multi_tier_partial,fri,2,0.5,-0.4889,-0.9778
macd_fast_crossover,multi_tier_partial,thu,2,0.5,-0.16585000000000005,-0.3317000000000001
macd_fast_crossover,multi_tier_partial,wed,1,0.0,-10.8044,-10.8044
macd_fast_crossover,next_pivot_target,fri,2,1.0,0.6438,1.2876
macd_fast_crossover,next_pivot_target,thu,2,1.0,0.46049999999999996,0.9209999999999999
macd_fast_crossover,next_pivot_target,wed,1,0.0,-10.8044,-10.8044
macd_fast_crossover,r_multiple_2r,fri,2,0.0,-1.7321,-3.4642
macd_fast_crossover,r_multiple_2r,thu,2,0.5,0.11999999999999988,0.23999999999999977
macd_fast_crossover,r_multiple_2r,wed,1,0.0,-10.8044,-10.8044
macd_fast_crossover,r_multiple_3r,fri,2,0.0,-1.7321,-3.4642
macd_fast_crossover,r_multiple_3r,thu,2,0.5,0.7769999999999999,1.5539999999999998
macd_fast_crossover,r_multiple_3r,wed,1,0.0,-10.8044,-10.8044
macd_fast_crossover,regime_flip,fri,2,1.0,5.76215,11.5243
macd_fast_crossover,regime_flip,thu,2,0.0,-3.1914,-6.3828
macd_fast_crossover,regime_flip,wed,1,0.0,-6.0992,-6.0992
macd_fast_crossover,reverse_signal,fri,2,0.0,-1.4073,-2.8146
macd_fast_crossover,reverse_signal,thu,2,0.5,-0.08055000000000012,-0.16110000000000024
macd_fast_crossover,reverse_signal,wed,1,0.0,-10.8044,-10.8044
macd_fast_crossover,smart_money_reversal,fri,2,0.0,-1.4073,-2.8146
macd_fast_crossover,smart_money_reversal,thu,2,0.5,-0.08055000000000012,-0.16110000000000024
macd_fast_crossover,smart_money_reversal,wed,1,0.0,-10.8044,-10.8044
macd_fast_crossover,smc_mitigation_zone,fri,2,0.5,-0.41859999999999997,-0.8371999999999999
macd_fast_crossover,smc_mitigation_zone,thu,2,0.5,0.93275,1.8655
macd_fast_crossover,smc_mitigation_zone,wed,1,0.0,-10.8044,-10.8044
macd_fast_crossover,time_stop_10d,fri,2,0.5,1.4270999999999998,2.8541999999999996
macd_fast_crossover,time_stop_10d,thu,2,0.0,-3.27355,-6.5471
macd_fast_crossover,time_stop_10d,wed,1,0.0,-6.0992,-6.0992
macd_fast_crossover,time_stop_20d,fri,2,1.0,5.76215,11.5243
macd_fast_crossover,time_stop_20d,thu,2,0.0,-3.1914,-6.3828
