strategy,exit_method,trades,win_rate,profit_factor,avg_pnl_pct,total_roi_pct,max_drawdown_pct,avg_hold_days,actual_fire_rate,composite_score,recommended
cpr_narrow_momentum,next_pivot_target,102,0.6176,0.6143,-1.1316,-115.4229,-127.0752,11.5,1.0,24.7,True
cpr_narrow_momentum,hybrid_50pct_target,102,0.5882,0.2991,-11.7905,-1202.6313,-1303.5921,116.6,0.7255,23.53,False
cpr_narrow_momentum,time_stop_10d,102,0.5196,0.8454,-0.467,-47.6294,-73.9117,14.6,1.0,20.78,False
cpr_narrow_momentum,class_time_stop,102,0.451,0.2648,-11.5025,-1173.2596,-1219.36,37.2,1.0,18.04,False
cpr_narrow_momentum,time_stop_20d,102,0.4314,0.2244,-11.7034,-1193.746,-1247.4784,30.2,1.0,17.26,False
cpr_narrow_momentum,regime_flip,102,0.4314,0.2244,-11.7034,-1193.746,-1247.4784,30.2,1.0,17.26,False
cpr_narrow_momentum,earnings_blackout,102,0.3627,0.234,-36.0343,-3675.4997,-3760.4701,422.5,0.0,14.51,False
cpr_narrow_momentum,ma_exit_ema9,102,0.3333,0.1145,-12.6386,-1289.1418,-1338.652,12.2,1.0,13.33,False
cpr_narrow_momentum,multi_tier_partial,102,0.3333,0.3938,-1.1446,-116.7451,-119.54,5.3,1.0,13.33,False
cpr_narrow_momentum,atr_trail_2x,102,0.3235,0.1492,-13.0056,-1326.5717,-1362.7604,19.7,0.9902,12.94,False
cpr_narrow_momentum,chandelier_3x,102,0.3235,0.1592,-13.1226,-1338.507,-1383.5093,24.5,0.9706,12.94,False
cpr_narrow_momentum,trailing_5pct,102,0.3137,0.1282,-12.645,-1289.7858,-1332.3473,18.4,0.9608,12.55,False
cpr_narrow_momentum,trailing_15pct,102,0.3137,0.2787,-13.4026,-1367.0692,-1453.4223,90.4,0.8333,12.55,False
cpr_narrow_momentum,trailing_10pct,102,0.3039,0.1716,-13.8461,-1412.3,-1500.4823,49.5,0.902,12.16,False
cpr_narrow_momentum,fixed_4r_2r,102,0.2941,0.7609,-1.1573,-118.049,-169.2892,24.4,0.9902,11.76,False
cpr_narrow_momentum,smc_mitigation_zone,102,0.2843,0.2723,-1.1992,-122.3161,-121.7711,3.9,1.0,11.37,False
cpr_narrow_momentum,r_multiple_2r,102,0.2843,0.7395,-0.658,-67.1182,-86.4595,8.7,1.0,11.37,False
cpr_narrow_momentum,r_multiple_3r,102,0.2647,1.0148,0.0382,3.8924,-59.7901,11.2,1.0,11.03,False
cpr_narrow_momentum,mfe_lockin_trail,102,0.2549,0.3358,-1.3141,-134.041,-137.3555,5.3,1.0,10.2,False
cpr_narrow_momentum,reverse_signal,102,0.2549,0.3267,-1.3322,-135.8825,-139.197,5.5,1.0,10.2,False
cpr_narrow_momentum,atr_trail_mae_conditional,102,0.2549,0.3267,-1.3322,-135.8825,-139.197,5.5,1.0,10.2,False
cpr_narrow_momentum,atr_trail_1x,102,0.2549,0.3267,-1.3322,-135.8825,-139.197,5.5,1.0,10.2,False
cpr_narrow_momentum,atr_trail_vix_conditional,102,0.2451,0.4046,-1.3314,-135.8006,-143.6739,6.8,1.0,9.8,False
