strategy,exit_method,earnings_during_hold,n,win_rate,avg_pnl_pct,total_pnl_pct
break_retest_confluence,atr_trail_1x,no,6,0.16666666666666666,-1.5388000000000002,-9.232800000000001
break_retest_confluence,atr_trail_1x,yes,8,0.125,-1.4225375,-11.3803
break_retest_confluence,atr_trail_2x,no,6,0.16666666666666666,-3.2201833333333334,-19.3211
break_retest_confluence,atr_trail_2x,yes,8,0.125,-2.353225,-18.8258
break_retest_confluence,atr_trail_mae_conditional,no,6,0.16666666666666666,-1.5388000000000002,-9.232800000000001
break_retest_confluence,atr_trail_mae_conditional,yes,8,0.125,-1.4225375,-11.3803
break_retest_confluence,atr_trail_vix_conditional,no,6,0.3333333333333333,-0.45098333333333335,-2.7059
break_retest_confluence,atr_trail_vix_conditional,yes,8,0.0,-1.6038625,-12.8309
break_retest_confluence,break_even_at_1r,no,6,0.0,-2.2461,-13.476600000000001
break_retest_confluence,break_even_at_1r,yes,8,0.0,-1.5910125000000002,-12.728100000000001
break_retest_confluence,breakeven_plus_trail,no,6,0.0,-3.778866666666667,-22.6732
break_retest_confluence,breakeven_plus_trail,yes,8,0.0,-2.44735,-19.5788
break_retest_confluence,chandelier_3x,no,6,0.0,-4.05065,-24.3039
break_retest_confluence,chandelier_3x,yes,8,0.25,-1.8159125,-14.5273
break_retest_confluence,class_time_stop,no,6,0.0,-13.3643,-80.1858
break_retest_confluence,class_time_stop,yes,8,0.375,-0.8513625,-6.8109
break_retest_confluence,earnings_blackout,no,6,0.3333333333333333,-36.011433333333336,-216.0686
break_retest_confluence,earnings_blackout,yes,8,0.5,2.5044999999999997,20.035999999999998
break_retest_confluence,fixed_4r_2r,no,6,0.0,-5.826433333333334,-34.958600000000004
break_retest_confluence,fixed_4r_2r,yes,8,0.125,-1.7061499999999998,-13.649199999999999
break_retest_confluence,hybrid_50pct_target,no,6,0.5,-38.916716666666666,-233.50029999999998
break_retest_confluence,hybrid_50pct_target,yes,8,0.75,-0.11073749999999999,-0.8858999999999999
break_retest_confluence,ma_exit_ema9,no,6,0.16666666666666666,-1.0867833333333332,-6.5207
break_retest_confluence,ma_exit_ema9,yes,8,0.25,-1.405475,-11.2438
break_retest_confluence,mfe_lockin_trail,no,6,0.16666666666666666,-1.5388000000000002,-9.232800000000001
break_retest_confluence,mfe_lockin_trail,yes,8,0.125,-1.4225375,-11.3803
break_retest_confluence,multi_tier_partial,no,6,0.3333333333333333,-1.0345666666666666,-6.2074
break_retest_confluence,multi_tier_partial,yes,8,0.25,-1.1831375,-9.4651
break_retest_confluence,next_pivot_target,no,6,0.8333333333333334,0.3457833333333331,2.0746999999999987
break_retest_confluence,next_pivot_target,yes,8,0.625,0.1828125,1.4625
break_retest_confluence,r_multiple_2r,no,6,0.16666666666666666,-1.493566666666667,-8.961400000000001
break_retest_confluence,r_multiple_2r,yes,8,0.125,-1.314,-10.512
break_retest_confluence,r_multiple_3r,no,6,0.0,-3.2448333333333337,-19.469
break_retest_confluence,r_multiple_3r,yes,8,0.125,-1.09665,-8.7732
break_retest_confluence,regime_flip,no,6,0.0,-10.885633333333333,-65.3138
break_retest_confluence,regime_flip,yes,8,0.5,-0.20297500000000002,-1.6238000000000001
break_retest_confluence,reverse_signal,no,6,0.16666666666666666,-1.5388000000000002,-9.232800000000001
break_retest_confluence,reverse_signal,yes,8,0.125,-1.4225375,-11.3803
break_retest_confluence,smc_mitigation_zone,no,6,0.16666666666666666,-1.2782833333333334,-7.669700000000001
break_retest_confluence,smc_mitigation_zone,yes,8,0.25,-0.9119625,-7.2957
break_retest_confluence,time_stop_10d,no,6,0.16666666666666666,-5.1811,-31.086599999999997
break_retest_confluence,time_stop_10d,yes,8,0.25,-1.874025,-14.9922
break_retest_confluence,time_stop_20d,no,6,0.0,-10.885633333333333,-65.3138
break_retest_confluence,time_stop_20d,yes,8,0.5,-0.20297500000000002,-1.6238000000000001
break_retest_confluence,trailing_10pct,no,6,0.0,-5.42195,-32.5317
break_retest_confluence,trailing_10pct,yes,8,0.125,-4.5851750000000004,-36.681400000000004
break_retest_confluence,trailing_15pct,no,6,0.16666666666666666,-5.257466666666667,-31.5448
break_retest_confluence,trailing_15pct,yes,8,0.25,-1.6936000000000004,-13.548800000000004
break_retest_confluence,trailing_5pct,no,6,0.16666666666666666,-2.4202999999999997,-14.521799999999999
break_retest_confluence,trailing_5pct,yes,8,0.125,-2.26745,-18.1396
cpr_narrow_bullish,atr_trail_1x,no,5,0.2,-1.2721,-6.3605
cpr_narrow_bullish,atr_trail_1x,yes,4,0.25,-0.7866249999999999,-3.1464999999999996
cpr_narrow_bullish,atr_trail_2x,no,5,0.2,-3.8434,-19.217
cpr_narrow_bullish,atr_trail_2x,yes,4,0.25,-0.6437500000000002,-2.5750000000000006
cpr_narrow_bullish,atr_trail_mae_conditional,no,5,0.2,-1.2721,-6.3605
cpr_narrow_bullish,atr_trail_mae_conditional,yes,4,0.25,-0.7866249999999999,-3.1464999999999996
cpr_narrow_bullish,atr_trail_vix_conditional,no,5,0.2,-2.06456,-10.3228
cpr_narrow_bullish,atr_trail_vix_conditional,yes,4,0.25,-0.317575,-1.2703
cpr_narrow_bullish,break_even_at_1r,no,5,0.0,-1.9502,-9.751
cpr_narrow_bullish,break_even_at_1r,yes,4,0.25,-0.5770000000000001,-2.3080000000000003
cpr_narrow_bullish,breakeven_plus_trail,no,5,0.0,-4.79326,-23.9663
cpr_narrow_bullish,breakeven_plus_trail,yes,4,0.25,0.5123500000000001,2.0494000000000003
cpr_narrow_bullish,chandelier_3x,no,5,0.0,-1.66856,-8.3428
