strategy,exit_method,8K_filed_during_hold,n,win_rate,avg_pnl_pct,total_pnl_pct
break_retest_confluence,atr_trail_1x,no,6,0.16666666666666666,-1.5393666666666668,-9.2362
break_retest_confluence,atr_trail_1x,yes,8,0.125,-1.4221125000000001,-11.376900000000001
break_retest_confluence,atr_trail_2x,no,6,0.16666666666666666,-3.2395833333333335,-19.4375
break_retest_confluence,atr_trail_2x,yes,8,0.125,-2.338675,-18.7094
break_retest_confluence,atr_trail_mae_conditional,no,6,0.16666666666666666,-1.5393666666666668,-9.2362
break_retest_confluence,atr_trail_mae_conditional,yes,8,0.125,-1.4221125000000001,-11.376900000000001
break_retest_confluence,atr_trail_vix_conditional,no,6,0.3333333333333333,-0.2112666666666667,-1.2676000000000003
break_retest_confluence,atr_trail_vix_conditional,yes,8,0.0,-1.78365,-14.2692
break_retest_confluence,break_even_at_1r,no,6,0.0,-2.280883333333333,-13.6853
break_retest_confluence,break_even_at_1r,yes,8,0.0,-1.564925,-12.5194
break_retest_confluence,breakeven_plus_trail,no,6,0.0,-3.848433333333334,-23.090600000000002
break_retest_confluence,breakeven_plus_trail,yes,8,0.0,-2.395175,-19.1614
break_retest_confluence,chandelier_3x,no,6,0.0,-4.144566666666667,-24.8674
break_retest_confluence,chandelier_3x,yes,8,0.25,-1.745475,-13.9638
break_retest_confluence,class_time_stop,no,6,0.0,-13.482866666666666,-80.8972
break_retest_confluence,class_time_stop,yes,8,0.375,-0.7624375000000001,-6.099500000000001
break_retest_confluence,earnings_blackout,no,6,0.3333333333333333,-33.85463333333333,-203.12779999999998
break_retest_confluence,earnings_blackout,yes,8,0.5,0.8868999999999999,7.095199999999999
break_retest_confluence,fixed_4r_2r,no,6,0.0,-5.896000000000001,-35.376000000000005
break_retest_confluence,fixed_4r_2r,yes,8,0.125,-1.653975,-13.2318
break_retest_confluence,hybrid_50pct_target,no,6,0.5,-38.76826666666666,-232.60959999999997
break_retest_confluence,hybrid_50pct_target,yes,8,0.75,-0.22207499999999997,-1.7765999999999997
break_retest_confluence,ma_exit_ema9,no,6,0.16666666666666666,-1.1843000000000001,-7.1058
break_retest_confluence,ma_exit_ema9,yes,8,0.25,-1.3323375,-10.6587
break_retest_confluence,mfe_lockin_trail,no,6,0.16666666666666666,-1.5393666666666668,-9.2362
break_retest_confluence,mfe_lockin_trail,yes,8,0.125,-1.4221125000000001,-11.376900000000001
break_retest_confluence,multi_tier_partial,no,6,0.3333333333333333,-1.0351333333333332,-6.2108
break_retest_confluence,multi_tier_partial,yes,8,0.25,-1.1827125,-9.4617
break_retest_confluence,next_pivot_target,no,6,0.8333333333333334,0.3277666666666666,1.9665999999999997
break_retest_confluence,next_pivot_target,yes,8,0.625,0.19632499999999992,1.5705999999999993
break_retest_confluence,r_multiple_2r,no,6,0.16666666666666666,-1.5283500000000003,-9.170100000000001
break_retest_confluence,r_multiple_2r,yes,8,0.125,-1.2879125,-10.3033
break_retest_confluence,r_multiple_3r,no,6,0.0,-3.279616666666667,-19.6777
break_retest_confluence,r_multiple_3r,yes,8,0.125,-1.0705624999999999,-8.564499999999999
break_retest_confluence,regime_flip,no,6,0.0,-10.933166666666665,-65.59899999999999
break_retest_confluence,regime_flip,yes,8,0.5,-0.167325,-1.3386
break_retest_confluence,reverse_signal,no,6,0.16666666666666666,-1.5393666666666668,-9.2362
break_retest_confluence,reverse_signal,yes,8,0.125,-1.4221125000000001,-11.376900000000001
break_retest_confluence,smc_mitigation_zone,no,6,0.3333333333333333,-0.9459,-5.6754
break_retest_confluence,smc_mitigation_zone,yes,8,0.125,-1.16125,-9.29
break_retest_confluence,time_stop_10d,no,6,0.16666666666666666,-4.887366666666666,-29.324199999999998
break_retest_confluence,time_stop_10d,yes,8,0.25,-2.0943250000000004,-16.754600000000003
break_retest_confluence,time_stop_20d,no,6,0.0,-10.933166666666665,-65.59899999999999
break_retest_confluence,time_stop_20d,yes,8,0.5,-0.167325,-1.3386
break_retest_confluence,trailing_10pct,no,6,0.16666666666666666,-4.668583333333333,-28.011499999999998
