strategy,exit_method,mfe_bucket,n,win_rate,avg_pnl_pct,total_pnl_pct
break_retest_confluence,atr_trail_1x,q4_ge_10pct,14,0.14285714285714285,-1.4723642857142856,-20.6131
break_retest_confluence,atr_trail_2x,q4_ge_10pct,14,0.14285714285714285,-2.7247785714285717,-38.1469
break_retest_confluence,atr_trail_mae_conditional,q4_ge_10pct,14,0.14285714285714285,-1.4723642857142856,-20.6131
break_retest_confluence,atr_trail_vix_conditional,q4_ge_10pct,14,0.14285714285714285,-1.1097714285714286,-15.5368
break_retest_confluence,break_even_at_1r,q4_ge_10pct,14,0.0,-1.8717642857142855,-26.2047
break_retest_confluence,breakeven_plus_trail,q4_ge_10pct,14,0.0,-3.0180000000000002,-42.252
break_retest_confluence,chandelier_3x,q4_ge_10pct,14,0.14285714285714285,-2.773657142857143,-38.8312
break_retest_confluence,class_time_stop,q4_ge_10pct,14,0.21428571428571427,-6.214049999999999,-86.99669999999999
break_retest_confluence,earnings_blackout,q4_ge_10pct,14,0.42857142857142855,-14.002328571428572,-196.0326
break_retest_confluence,fixed_4r_2r,q4_ge_10pct,14,0.07142857142857142,-3.4719857142857142,-48.6078
break_retest_confluence,hybrid_50pct_target,q4_ge_10pct,14,0.6428571428571429,-16.741871428571425,-234.38619999999997
break_retest_confluence,ma_exit_ema9,q4_ge_10pct,14,0.21428571428571427,-1.268892857142857,-17.764499999999998
break_retest_confluence,mfe_lockin_trail,q4_ge_10pct,14,0.14285714285714285,-1.4723642857142856,-20.6131
break_retest_confluence,multi_tier_partial,q4_ge_10pct,14,0.2857142857142857,-1.1194642857142856,-15.6725
break_retest_confluence,next_pivot_target,q4_ge_10pct,14,0.7142857142857143,0.25265714285714286,3.5372000000000003
break_retest_confluence,r_multiple_2r,q4_ge_10pct,14,0.14285714285714285,-1.3909571428571428,-19.473399999999998
break_retest_confluence,r_multiple_3r,q4_ge_10pct,14,0.07142857142857142,-2.0173,-28.2422
