ticker,date,strategy,scaler,multiplier
KO,2022-01-04,break_retest_confluence,per_position_vol_target,0.9187
BAC,2022-01-04,cpr_narrow_momentum,per_position_vol_target,0.5494
MA,2022-01-04,cpr_narrow_momentum,per_position_vol_target,0.486
HD,2022-01-04,cpr_narrow_momentum,per_position_vol_target,0.6461
PG,2022-01-04,break_retest_confluence,per_position_vol_target,0.9265
XOM,2022-01-04,double_bottom_long,correlation_cap_batch223,0.5
XOM,2022-01-04,double_bottom_long,per_position_vol_target,0.5531
META,2022-01-04,cpr_narrow_momentum,per_position_vol_target,0.4552
AMZN,2022-01-04,cpr_narrow_momentum,per_position_vol_target,0.5093
GOOGL,2022-01-05,cpr_narrow_momentum,per_position_vol_target,0.5803
JNJ,2022-01-05,cpr_narrow_momentum,per_position_vol_target,0.9462
WMT,2022-01-05,cpr_narrow_momentum,per_position_vol_target,0.7304
MSFT,2022-01-05,cpr_narrow_momentum,correlation_cap_batch223,0.5
MSFT,2022-01-05,cpr_narrow_momentum,per_position_vol_target,0.5379
NVDA,2022-01-05,cpr_narrow_momentum,correlation_cap_batch223,0.5
NVDA,2022-01-05,cpr_narrow_momentum,per_position_vol_target,0.25
UNH,2022-01-06,avwap_252_breakout,per_position_vol_target,0.6375
COST,2022-01-06,news_sentiment_long,per_position_vol_target,0.5835
TSLA,2022-01-10,cpr_narrow_momentum,per_position_vol_target,0.25
AAPL,2022-01-10,smc_bos_continuation,per_position_vol_target,0.5326
PFE,2022-01-18,cpr_narrow_momentum,per_position_vol_target,0.3878
V,2022-01-24,avwap_252_breakout,per_position_vol_target,0.4449
TSLA,2022-01-27,cpr_narrow_momentum,per_position_vol_target,0.25
JPM,2022-01-27,cpr_narrow_momentum,per_position_vol_target,0.4228
AAPL,2022-01-31,double_bottom_long,correlation_cap_batch223,0.5
AAPL,2022-01-31,double_bottom_long,per_position_vol_target,0.4263
AMZN,2022-02-07,smc_choch_reversal,correlation_cap_batch223,0.5
AMZN,2022-02-07,smc_choch_reversal,portfolio_vol_target,1.5
AMZN,2022-02-07,smc_choch_reversal,per_position_vol_target,0.2878
NVDA,2022-02-07,supertrend_macd,correlation_cap_batch223,0.5
NVDA,2022-02-07,supertrend_macd,portfolio_vol_target,1.5
NVDA,2022-02-07,supertrend_macd,per_position_vol_target,0.25
BAC,2022-02-08,cpr_narrow_momentum,portfolio_vol_target,1.5
BAC,2022-02-08,cpr_narrow_momentum,per_position_vol_target,0.4726
HD,2022-02-14,news_sentiment_long,portfolio_vol_target,1.5
HD,2022-02-14,news_sentiment_long,per_position_vol_target,0.4773
COST,2022-02-22,cpr_narrow_bullish,portfolio_vol_target,1.5
COST,2022-02-22,cpr_narrow_bullish,per_position_vol_target,0.4924
NVDA,2022-02-23,cpr_narrow_momentum,correlation_cap_batch223,0.5
NVDA,2022-02-23,cpr_narrow_momentum,portfolio_vol_target,1.5
NVDA,2022-02-23,cpr_narrow_momentum,per_position_vol_target,0.25
MA,2022-02-24,head_and_shoulders_bottom_long,portfolio_vol_target,1.5
MA,2022-02-24,head_and_shoulders_bottom_long,per_position_vol_target,0.3554
XOM,2022-03-01,smc_bos_continuation,portfolio_vol_target,1.5
XOM,2022-03-01,smc_bos_continuation,per_position_vol_target,0.4168
NVDA,2022-03-02,double_bottom_long,correlation_cap_batch223,0.5
NVDA,2022-03-02,double_bottom_long,portfolio_vol_target,1.5
