strategy,regime,sector,verdict,gates_passed,n_trades,gate_1_sample_size_value,gate_1_sample_size_passed
pivot_s1_bounce,neutral,Communication Services,INSUFFICIENT_SAMPLE,0,1,1,False
poc_magnet_long,neutral,Consumer Staples,INSUFFICIENT_SAMPLE,0,1,1,False
poc_magnet_long,neutral,Information Technology,INSUFFICIENT_SAMPLE,0,1,1,False
smc_bos_continuation,neutral,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,2,2,False
smc_bos_continuation,neutral,Energy,INSUFFICIENT_SAMPLE,0,1,1,False
smc_bos_continuation,neutral,Financials,INSUFFICIENT_SAMPLE,0,1,1,False
smc_bos_continuation,neutral,Information Technology,INSUFFICIENT_SAMPLE,0,3,3,False
smc_choch_reversal,neutral,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,1,1,False
smc_choch_reversal,neutral,Financials,INSUFFICIENT_SAMPLE,0,1,1,False
smc_choch_reversal,neutral,Information Technology,INSUFFICIENT_SAMPLE,0,1,1,False
smc_order_block_bounce,neutral,Consumer Staples,INSUFFICIENT_SAMPLE,0,1,1,False
smc_order_block_bounce,neutral,Health Care,INSUFFICIENT_SAMPLE,0,1,1,False
supertrend_ichimoku_adx,neutral,Communication Services,INSUFFICIENT_SAMPLE,0,1,1,False
supertrend_ichimoku_adx,neutral,Information Technology,INSUFFICIENT_SAMPLE,0,1,1,False
supertrend_macd,neutral,Information Technology,INSUFFICIENT_SAMPLE,0,1,1,False
ultimate_oscillator,neutral,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,1,1,False
williams_r_oversold,neutral,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,1,1,False
xs_momentum_top_decile,neutral,Communication Services,INSUFFICIENT_SAMPLE,0,1,1,False
xs_momentum_top_decile,neutral,Energy,INSUFFICIENT_SAMPLE,0,3,3,False
xs_momentum_top_decile,neutral,Financials,INSUFFICIENT_SAMPLE,0,1,1,False
xs_momentum_top_decile,neutral,Information Technology,INSUFFICIENT_SAMPLE,0,2,2,False
