strategy,exit_method,trades,win_rate,profit_factor,avg_pnl_pct,total_roi_pct,max_drawdown_pct,avg_hold_days,composite_score,recommended
bollinger_tight,earnings_blackout,109,0.6697,6.8682,56.9088,6203.0582,-126.7213,853.9,56.79,True
bollinger_tight,breakeven_plus_trail,109,0.5138,2.0887,4.9669,541.3967,-97.1044,47.2,50.55,False
bollinger_tight,hybrid_50pct_target,109,0.5138,1.8569,4.0934,446.1757,-86.7931,53.9,46.26,False
bollinger_tight,time_stop_10d,109,0.6055,1.5202,1.9504,212.5973,-53.7221,14.7,39.83,False
bollinger_tight,fixed_4r_2r,109,0.4771,1.6225,4.6294,504.6061,-154.1089,41.5,37.76,False
bollinger_tight,regime_flip,109,0.5596,1.4471,2.6318,286.8676,-114.8174,28.9,35.8,False
bollinger_tight,time_stop_20d,109,0.5596,1.4471,2.6318,286.8676,-114.8174,28.9,35.8,False
bollinger_tight,next_pivot_target,109,0.5872,1.3497,1.4443,157.4267,-89.8553,17.4,33.98,False
bollinger_tight,trailing_15pct,109,0.4128,1.4455,2.594,282.7474,-165.9959,72.3,29.88,False
bollinger_tight,trailing_10pct,109,0.3761,1.4203,1.7636,192.2368,-122.4367,38.7,27.65,False
bollinger_tight,r_multiple_2r,109,0.3945,1.3551,1.4916,162.5793,-84.2947,10.2,26.43,False
bollinger_tight,r_multiple_3r,109,0.3394,1.333,1.5927,173.6015,-104.7601,16.0,23.57,False
bollinger_tight,class_time_stop,109,0.5046,1.0914,0.6623,72.1882,-178.1577,35.7,22.93,False
bollinger_tight,atr_trail_2x,109,0.4587,0.904,-0.5025,-54.7711,-138.3329,23.6,18.35,False
bollinger_tight,ma_exit_ema9,109,0.422,0.6816,-0.5898,-64.2931,-67.2131,1.7,16.88,False
bollinger_tight,atr_trail_1x,109,0.2936,0.6055,-1.3435,-146.442,-134.3305,7.2,11.74,False
bollinger_tight,break_even_at_1r,109,0.2385,0.8913,-0.3296,-35.9257,-91.126,15.0,9.54,False
bollinger_tight,trailing_5pct,109,0.2202,0.6276,-1.0321,-112.4985,-107.7748,10.2,8.81,False
hull_rsi,hybrid_50pct_target,7,0.8571,0.3991,-14.7904,-103.5326,-172.2858,595.6,34.28,True
hull_rsi,trailing_15pct,7,0.4286,1.5298,2.2436,15.7055,-28.7964,113.0,33.04,False
