strategy,exit_method,regime_changed_during_hold,n,win_rate,avg_pnl_pct,total_pnl_pct
bollinger_lower,atr_trail_1x,no,152,0.28289473684210525,-1.4901460526315788,-226.5022
bollinger_lower,atr_trail_2x,no,152,0.39473684210526316,-0.07709999999999999,-11.719199999999999
bollinger_lower,break_even_at_1r,no,152,0.17105263157894737,-1.3047144736842105,-198.3166
bollinger_lower,breakeven_plus_trail,no,152,0.4473684210526316,6.251881578947369,950.2860000000001
bollinger_lower,class_time_stop,no,152,0.5460526315789473,2.5724763157894737,391.0164
bollinger_lower,earnings_blackout,no,152,0.6381578947368421,77.18005855263158,11731.3689
bollinger_lower,fixed_4r_2r,no,152,0.40131578947368424,2.455741447368421,373.27270000000004
bollinger_lower,hybrid_50pct_target,no,152,0.5131578947368421,4.345251315789474,660.4782
bollinger_lower,ma_exit_ema9,no,152,0.5526315789473685,0.7716914473684211,117.2971
bollinger_lower,next_pivot_target,no,152,0.5526315789473685,2.061859868421053,313.40270000000004
bollinger_lower,r_multiple_2r,no,152,0.39473684210526316,0.6999309210526315,106.3895
bollinger_lower,r_multiple_3r,no,152,0.3026315789473684,1.1047019736842105,167.9147
bollinger_lower,regime_flip,no,152,0.5592105263157895,2.337473684210526,355.296
bollinger_lower,time_stop_10d,no,152,0.5592105263157895,0.8841453947368422,134.39010000000002
bollinger_lower,time_stop_20d,no,152,0.5592105263157895,2.337473684210526,355.296
bollinger_lower,trailing_10pct,no,152,0.34868421052631576,-0.29682565789473686,-45.1175
bollinger_lower,trailing_15pct,no,152,0.3684210526315789,6.069807236842105,922.6107
bollinger_lower,trailing_5pct,no,152,0.2236842105263158,-1.3469427631578947,-204.7353
bollinger_tight,atr_trail_1x,no,109,0.29357798165137616,-1.3435045871559634,-146.442
bollinger_tight,atr_trail_2x,no,109,0.45871559633027525,-0.5024871559633028,-54.771100000000004
bollinger_tight,break_even_at_1r,no,109,0.23853211009174313,-0.32959357798165134,-35.9257
bollinger_tight,breakeven_plus_trail,no,109,0.5137614678899083,4.966942201834862,541.3967
bollinger_tight,class_time_stop,no,109,0.5045871559633027,0.6622770642201834,72.1882
bollinger_tight,earnings_blackout,no,109,0.6697247706422018,56.90879082568808,6203.0582
bollinger_tight,fixed_4r_2r,no,109,0.47706422018348627,4.62941376146789,504.6061
bollinger_tight,hybrid_50pct_target,no,109,0.5137614678899083,4.09335504587156,446.1757
bollinger_tight,ma_exit_ema9,no,109,0.42201834862385323,-0.5898449541284403,-64.2931
bollinger_tight,next_pivot_target,no,109,0.5871559633027523,1.4442816513761467,157.42669999999998
bollinger_tight,r_multiple_2r,no,109,0.3944954128440367,1.4915532110091743,162.5793
bollinger_tight,r_multiple_3r,no,109,0.3394495412844037,1.5926743119266054,173.6015
bollinger_tight,regime_flip,no,109,0.5596330275229358,2.6318128440366975,286.86760000000004
bollinger_tight,time_stop_10d,no,109,0.6055045871559633,1.9504339449541284,212.5973
bollinger_tight,time_stop_20d,no,109,0.5596330275229358,2.6318128440366975,286.86760000000004
bollinger_tight,trailing_10pct,no,109,0.3761467889908257,1.7636403669724772,192.23680000000002
bollinger_tight,trailing_15pct,no,109,0.41284403669724773,2.594012844036697,282.74739999999997
bollinger_tight,trailing_5pct,no,109,0.22018348623853212,-1.0320963302752293,-112.49849999999999
cmf_flip,atr_trail_1x,no,15,0.2,-3.7512466666666664,-56.268699999999995
cmf_flip,atr_trail_2x,no,15,0.3333333333333333,2.629253333333333,39.4388
cmf_flip,break_even_at_1r,no,15,0.13333333333333333,-0.7929533333333333,-11.8943
cmf_flip,breakeven_plus_trail,no,15,0.4,8.18314,122.7471
cmf_flip,class_time_stop,no,15,0.6,5.005946666666667,75.0892
cmf_flip,earnings_blackout,no,15,0.7333333333333333,128.01436,1920.2154
cmf_flip,fixed_4r_2r,no,15,0.4666666666666667,12.14308,182.1462
cmf_flip,hybrid_50pct_target,no,15,0.5333333333333333,5.875206666666667,88.1281
cmf_flip,ma_exit_ema9,no,15,0.6,0.3974866666666666,5.962299999999999
cmf_flip,next_pivot_target,no,15,0.6,4.008100000000001,60.12150000000001
cmf_flip,r_multiple_2r,no,15,0.4,0.44171333333333335,6.6257
cmf_flip,r_multiple_3r,no,15,0.26666666666666666,0.8730799999999996,13.096199999999994
cmf_flip,regime_flip,no,15,0.6,3.772206666666667,56.5831
cmf_flip,time_stop_10d,no,15,0.8,2.943513333333333,44.152699999999996
cmf_flip,time_stop_20d,no,15,0.6,3.772206666666667,56.5831
cmf_flip,trailing_10pct,no,15,0.2,-0.2455933333333332,-3.6838999999999977
cmf_flip,trailing_15pct,no,15,0.3333333333333333,-1.8525666666666667,-27.7885
cmf_flip,trailing_5pct,no,15,0.26666666666666666,-1.3793666666666666,-20.6905
cpr_narrow_bullish,atr_trail_1x,no,26,0.34615384615384615,-0.6426769230769231,-16.709600000000002
cpr_narrow_bullish,atr_trail_2x,no,26,0.3076923076923077,-1.017557692307692,-26.456499999999995
cpr_narrow_bullish,break_even_at_1r,no,26,0.11538461538461539,-0.8408153846153846,-21.8612
cpr_narrow_bullish,breakeven_plus_trail,no,26,0.34615384615384615,2.595411538461539,67.48070000000001
cpr_narrow_bullish,class_time_stop,no,26,0.3076923076923077,-3.952538461538462,-102.766
cpr_narrow_bullish,earnings_blackout,no,26,0.7692307692307693,32.506453846153846,845.1677999999999
cpr_narrow_bullish,fixed_4r_2r,no,26,0.19230769230769232,-3.8562576923076923,-100.2627
