strategy,exit_method,sector,n,win_rate,avg_pnl_pct,total_pnl_pct
mmsm_short,atr_trail_1x,Broad Market,2,0.5,-0.056999999999999995,-0.11399999999999999
mmsm_short,atr_trail_1x,Communication Services,1,0.0,-0.4402,-0.4402
mmsm_short,atr_trail_1x,Consumer Discretionary,1,0.0,-0.1354,-0.1354
mmsm_short,atr_trail_1x,Information Technology,1,0.0,-0.1084,-0.1084
mmsm_short,atr_trail_2x,Broad Market,2,0.5,1.47275,2.9455
mmsm_short,atr_trail_2x,Communication Services,1,0.0,-2.2154,-2.2154
mmsm_short,atr_trail_2x,Consumer Discretionary,1,0.0,-3.0017,-3.0017
mmsm_short,atr_trail_2x,Information Technology,1,0.0,-0.8405,-0.8405
mmsm_short,atr_trail_mae_conditional,Broad Market,2,0.5,-0.056999999999999995,-0.11399999999999999
mmsm_short,atr_trail_mae_conditional,Communication Services,1,0.0,-0.4402,-0.4402
mmsm_short,atr_trail_mae_conditional,Consumer Discretionary,1,0.0,-0.1354,-0.1354
mmsm_short,atr_trail_mae_conditional,Information Technology,1,0.0,-0.1084,-0.1084
mmsm_short,atr_trail_vix_conditional,Broad Market,2,0.5,0.16819999999999996,0.3363999999999999
mmsm_short,atr_trail_vix_conditional,Communication Services,1,1.0,0.1176,0.1176
mmsm_short,atr_trail_vix_conditional,Consumer Discretionary,1,0.0,-0.3926,-0.3926
mmsm_short,atr_trail_vix_conditional,Information Technology,1,0.0,-0.1084,-0.1084
mmsm_short,break_even_at_1r,Broad Market,2,0.5,-0.32915,-0.6583
mmsm_short,break_even_at_1r,Communication Services,1,0.0,0.0,0.0
mmsm_short,break_even_at_1r,Consumer Discretionary,1,0.0,-0.1354,-0.1354
mmsm_short,break_even_at_1r,Information Technology,1,0.0,-0.1084,-0.1084
mmsm_short,breakeven_plus_trail,Broad Market,2,0.5,-0.769,-1.538
mmsm_short,breakeven_plus_trail,Communication Services,1,0.0,0.0,0.0
mmsm_short,breakeven_plus_trail,Consumer Discretionary,1,0.0,-4.8386,-4.8386
mmsm_short,breakeven_plus_trail,Information Technology,1,0.0,0.0,0.0
