strategy,exit_method,universe_tier,n,win_rate,avg_pnl_pct,total_pnl_pct
macd_fast_crossover,atr_trail_1x,T1ETF,1,1.0,2.2268,2.2268
macd_fast_crossover,atr_trail_1x,T1c,4,0.0,-4.0017249999999995,-16.006899999999998
macd_fast_crossover,atr_trail_2x,T1ETF,1,1.0,0.901,0.901
macd_fast_crossover,atr_trail_2x,T1c,4,0.25,-3.2527,-13.0108
macd_fast_crossover,atr_trail_mae_conditional,T1ETF,1,1.0,2.2268,2.2268
macd_fast_crossover,atr_trail_mae_conditional,T1c,4,0.0,-4.0017249999999995,-16.006899999999998
macd_fast_crossover,atr_trail_vix_conditional,T1ETF,1,1.0,1.5517,1.5517
macd_fast_crossover,atr_trail_vix_conditional,T1c,4,0.0,-1.37045,-5.4818
macd_fast_crossover,break_even_at_1r,T1ETF,1,0.0,-0.1815,-0.1815
macd_fast_crossover,break_even_at_1r,T1c,4,0.0,-3.72665,-14.9066
macd_fast_crossover,breakeven_plus_trail,T1ETF,1,0.0,0.0,0.0
macd_fast_crossover,breakeven_plus_trail,T1c,4,0.25,-2.17945,-8.7178
macd_fast_crossover,chandelier_3x,T1ETF,1,0.0,-0.1815,-0.1815
macd_fast_crossover,chandelier_3x,T1c,4,0.0,-4.561275,-18.2451
macd_fast_crossover,class_time_stop,T1ETF,1,0.0,-6.9263,-6.9263
macd_fast_crossover,class_time_stop,T1c,4,0.5,0.5039750000000001,2.0159000000000002
macd_fast_crossover,earnings_blackout,T1ETF,1,0.0,-11.6256,-11.6256
macd_fast_crossover,earnings_blackout,T1c,4,0.25,-9.889025,-39.5561
macd_fast_crossover,fixed_4r_2r,T1ETF,1,0.0,-2.6279,-2.6279
macd_fast_crossover,fixed_4r_2r,T1c,4,0.25,-3.3501999999999996,-13.400799999999998
macd_fast_crossover,hybrid_50pct_target,T1ETF,1,1.0,1.8802,1.8802
macd_fast_crossover,hybrid_50pct_target,T1c,4,0.5,-4.9073,-19.6292
macd_fast_crossover,ma_exit_ema9,T1ETF,1,1.0,0.7391,0.7391
macd_fast_crossover,ma_exit_ema9,T1c,4,0.25,-2.97925,-11.917
macd_fast_crossover,mfe_lockin_trail,T1ETF,1,1.0,2.0061,2.0061
macd_fast_crossover,mfe_lockin_trail,T1c,4,0.0,-4.0017249999999995,-16.006899999999998
macd_fast_crossover,multi_tier_partial,T1ETF,1,1.0,2.0562,2.0562
macd_fast_crossover,multi_tier_partial,T1c,4,0.25,-3.542525,-14.1701
macd_fast_crossover,next_pivot_target,T1ETF,1,1.0,0.0949,0.0949
macd_fast_crossover,next_pivot_target,T1c,4,0.75,-2.172675,-8.6907
macd_fast_crossover,r_multiple_2r,T1ETF,1,1.0,2.6279,2.6279
macd_fast_crossover,r_multiple_2r,T1c,4,0.0,-4.164125,-16.6565
macd_fast_crossover,r_multiple_3r,T1ETF,1,1.0,3.9419,3.9419
macd_fast_crossover,r_multiple_3r,T1c,4,0.0,-4.164125,-16.6565
macd_fast_crossover,regime_flip,T1ETF,1,0.0,-5.7356,-5.7356
macd_fast_crossover,regime_flip,T1c,4,0.5,1.1944750000000002,4.777900000000001
macd_fast_crossover,reverse_signal,T1ETF,1,1.0,2.2268,2.2268
macd_fast_crossover,reverse_signal,T1c,4,0.0,-4.0017249999999995,-16.006899999999998
macd_fast_crossover,smart_money_reversal,T1ETF,1,1.0,2.2268,2.2268
macd_fast_crossover,smart_money_reversal,T1c,4,0.0,-4.0017249999999995,-16.006899999999998
macd_fast_crossover,smc_mitigation_zone,T1ETF,1,1.0,2.2268,2.2268
macd_fast_crossover,smc_mitigation_zone,T1c,4,0.25,-3.0007249999999996,-12.002899999999999
macd_fast_crossover,time_stop_10d,T1ETF,1,0.0,-1.1631,-1.1631
macd_fast_crossover,time_stop_10d,T1c,4,0.25,-2.1572500000000003,-8.629000000000001
macd_fast_crossover,time_stop_20d,T1ETF,1,0.0,-5.7356,-5.7356
macd_fast_crossover,time_stop_20d,T1c,4,0.5,1.1944750000000002,4.777900000000001
macd_fast_crossover,trailing_10pct,T1ETF,1,0.0,-6.0921,-6.0921
macd_fast_crossover,trailing_10pct,T1c,4,0.25,-4.743975,-18.9759
macd_fast_crossover,trailing_15pct,T1ETF,1,0.0,-10.9657,-10.9657
macd_fast_crossover,trailing_15pct,T1c,4,0.25,-6.1267499999999995,-24.506999999999998
macd_fast_crossover,trailing_5pct,T1ETF,1,0.0,-1.7221,-1.7221
macd_fast_crossover,trailing_5pct,T1c,4,0.25,-3.677575,-14.7103
mmsm_short,atr_trail_1x,T1ETF,2,0.0,-0.9896,-1.9792
mmsm_short,atr_trail_1x,T1c,4,0.0,-1.032475,-4.1299
mmsm_short,atr_trail_2x,T1ETF,2,0.0,-1.9792,-3.9584
mmsm_short,atr_trail_2x,T1c,4,0.0,-2.758575,-11.0343
mmsm_short,atr_trail_mae_conditional,T1ETF,2,0.0,-0.9896,-1.9792
mmsm_short,atr_trail_mae_conditional,T1c,4,0.0,-1.032475,-4.1299
