strategy,exit_method,vix_at_entry,n,win_rate,avg_pnl_pct,total_pnl_pct
mmsm_short,atr_trail_1x,12.19,1,0.0,-0.1084,-0.1084
mmsm_short,atr_trail_1x,13.34,1,0.0,-0.8797,-0.8797
mmsm_short,atr_trail_1x,13.57,2,0.5,0.31515000000000004,0.6303000000000001
mmsm_short,atr_trail_1x,15.96,1,0.0,-0.4402,-0.4402
mmsm_short,atr_trail_2x,12.19,1,0.0,-0.8405,-0.8405
mmsm_short,atr_trail_2x,13.34,1,0.0,-1.7594,-1.7594
mmsm_short,atr_trail_2x,13.57,2,0.5,0.8516000000000001,1.7032000000000003
mmsm_short,atr_trail_2x,15.96,1,0.0,-2.2154,-2.2154
mmsm_short,atr_trail_mae_conditional,12.19,1,0.0,-0.1084,-0.1084
mmsm_short,atr_trail_mae_conditional,13.34,1,0.0,-0.8797,-0.8797
mmsm_short,atr_trail_mae_conditional,13.57,2,0.5,0.31515000000000004,0.6303000000000001
mmsm_short,atr_trail_mae_conditional,15.96,1,0.0,-0.4402,-0.4402
mmsm_short,atr_trail_vix_conditional,12.19,1,0.0,-0.1084,-0.1084
mmsm_short,atr_trail_vix_conditional,13.34,1,0.0,-0.6598,-0.6598
mmsm_short,atr_trail_vix_conditional,13.57,2,0.5,0.30179999999999996,0.6035999999999999
mmsm_short,atr_trail_vix_conditional,15.96,1,1.0,0.1176,0.1176
mmsm_short,break_even_at_1r,12.19,1,0.0,-0.1084,-0.1084
mmsm_short,break_even_at_1r,13.34,1,0.0,-0.8797,-0.8797
mmsm_short,break_even_at_1r,13.57,2,0.5,0.04300000000000001,0.08600000000000002
mmsm_short,break_even_at_1r,15.96,1,0.0,0.0,0.0
mmsm_short,breakeven_plus_trail,12.19,1,0.0,0.0,0.0
mmsm_short,breakeven_plus_trail,13.34,1,0.0,-1.7594,-1.7594
mmsm_short,breakeven_plus_trail,13.57,2,0.5,-2.3085999999999998,-4.6171999999999995
mmsm_short,breakeven_plus_trail,15.96,1,0.0,0.0,0.0
mmsm_short,chandelier_3x,12.19,1,0.0,-0.8405,-0.8405
mmsm_short,chandelier_3x,13.34,1,0.0,-0.0333,-0.0333
mmsm_short,chandelier_3x,13.57,2,0.0,-0.08715,-0.1743
mmsm_short,chandelier_3x,15.96,1,0.0,-0.2085,-0.2085
mmsm_short,class_time_stop,12.19,1,0.0,-0.8405,-0.8405
mmsm_short,class_time_stop,13.34,1,1.0,2.0068,2.0068
mmsm_short,class_time_stop,13.57,2,0.5,-0.5487500000000001,-1.0975000000000001
mmsm_short,class_time_stop,15.96,1,1.0,0.463,0.463
mmsm_short,earnings_blackout,12.19,1,0.0,-0.8405,-0.8405
mmsm_short,earnings_blackout,13.34,1,0.0,-5.8643,-5.8643
mmsm_short,earnings_blackout,13.57,2,0.5,-2.0212,-4.0424
mmsm_short,earnings_blackout,15.96,1,0.0,-5.924,-5.924
mmsm_short,fixed_4r_2r,12.19,1,0.0,-0.8405,-0.8405
mmsm_short,fixed_4r_2r,13.34,1,0.0,-1.7594,-1.7594
mmsm_short,fixed_4r_2r,13.57,2,0.5,-0.35589999999999966,-0.7117999999999993
mmsm_short,fixed_4r_2r,15.96,1,0.0,-4.9121,-4.9121
mmsm_short,hybrid_50pct_target,12.19,1,0.0,-0.8405,-0.8405
mmsm_short,hybrid_50pct_target,13.34,1,1.0,1.3196,1.3196
mmsm_short,hybrid_50pct_target,13.57,2,1.0,2.64355,5.2871
mmsm_short,hybrid_50pct_target,15.96,1,1.0,3.6841,3.6841
