strategy,exit_method,days_from_quarter_end_at_entry,n,win_rate,avg_pnl_pct,total_pnl_pct
lead_lag_sector_rotation,atr_trail_1x,59,1,0.0,-2.0,-2.0
lead_lag_sector_rotation,atr_trail_1x,79,1,0.0,-2.0,-2.0
lead_lag_sector_rotation,atr_trail_1x,82,1,0.0,-0.7641,-0.7641
lead_lag_sector_rotation,atr_trail_1x,89,2,0.5,0.12414999999999998,0.24829999999999997
lead_lag_sector_rotation,atr_trail_2x,59,1,1.0,1.9614,1.9614
lead_lag_sector_rotation,atr_trail_2x,79,1,1.0,6.8018,6.8018
lead_lag_sector_rotation,atr_trail_2x,82,1,0.0,-3.1326,-3.1326
lead_lag_sector_rotation,atr_trail_2x,89,2,1.0,7.2727,14.5454
lead_lag_sector_rotation,atr_trail_mae_conditional,59,1,0.0,-2.0,-2.0
lead_lag_sector_rotation,atr_trail_mae_conditional,79,1,0.0,-2.0,-2.0
lead_lag_sector_rotation,atr_trail_mae_conditional,82,1,0.0,-0.7641,-0.7641
lead_lag_sector_rotation,atr_trail_mae_conditional,89,2,0.5,0.12414999999999998,0.24829999999999997
lead_lag_sector_rotation,atr_trail_vix_conditional,59,1,0.0,-2.0,-2.0
lead_lag_sector_rotation,atr_trail_vix_conditional,79,1,0.0,-2.0,-2.0
lead_lag_sector_rotation,atr_trail_vix_conditional,82,1,0.0,-0.7641,-0.7641
lead_lag_sector_rotation,atr_trail_vix_conditional,89,2,0.5,-0.1508,-0.3016
lead_lag_sector_rotation,break_even_at_1r,59,1,0.0,-2.0,-2.0
lead_lag_sector_rotation,break_even_at_1r,79,1,0.0,-2.0,-2.0
lead_lag_sector_rotation,break_even_at_1r,82,1,0.0,0.0,0.0
lead_lag_sector_rotation,break_even_at_1r,89,2,1.0,10.17855,20.3571
lead_lag_sector_rotation,breakeven_plus_trail,59,1,1.0,1.9614,1.9614
lead_lag_sector_rotation,breakeven_plus_trail,79,1,1.0,13.5918,13.5918
lead_lag_sector_rotation,breakeven_plus_trail,82,1,1.0,5.6805,5.6805
lead_lag_sector_rotation,breakeven_plus_trail,89,2,1.0,10.17855,20.3571
lead_lag_sector_rotation,chandelier_3x,59,1,0.0,-1.5243,-1.5243
lead_lag_sector_rotation,chandelier_3x,79,1,1.0,6.8018,6.8018
lead_lag_sector_rotation,chandelier_3x,82,1,0.0,-3.1326,-3.1326
lead_lag_sector_rotation,chandelier_3x,89,2,1.0,10.17855,20.3571
lead_lag_sector_rotation,class_time_stop,59,1,1.0,1.9614,1.9614
lead_lag_sector_rotation,class_time_stop,79,1,1.0,13.5918,13.5918
lead_lag_sector_rotation,class_time_stop,82,1,1.0,5.6805,5.6805
lead_lag_sector_rotation,class_time_stop,89,2,1.0,8.7956,17.5912
lead_lag_sector_rotation,earnings_blackout,59,1,1.0,1.9614,1.9614
lead_lag_sector_rotation,earnings_blackout,79,1,1.0,13.5918,13.5918
lead_lag_sector_rotation,earnings_blackout,82,1,1.0,5.6805,5.6805
lead_lag_sector_rotation,earnings_blackout,89,2,1.0,7.0707,14.1414
lead_lag_sector_rotation,fixed_4r_2r,59,1,1.0,1.9614,1.9614
lead_lag_sector_rotation,fixed_4r_2r,79,1,1.0,8.0,8.0
lead_lag_sector_rotation,fixed_4r_2r,82,1,1.0,5.6805,5.6805
lead_lag_sector_rotation,fixed_4r_2r,89,2,1.0,4.697749999999999,9.395499999999998
lead_lag_sector_rotation,hybrid_50pct_target,59,1,1.0,1.9614,1.9614
lead_lag_sector_rotation,hybrid_50pct_target,79,1,1.0,9.7959,9.7959
lead_lag_sector_rotation,hybrid_50pct_target,82,1,1.0,5.6805,5.6805
lead_lag_sector_rotation,hybrid_50pct_target,89,2,1.0,6.850949999999999,13.701899999999998
lead_lag_sector_rotation,ma_exit_ema9,59,1,1.0,0.1658,0.1658
lead_lag_sector_rotation,ma_exit_ema9,79,1,1.0,5.9533,5.9533
lead_lag_sector_rotation,ma_exit_ema9,82,1,1.0,0.0578,0.0578
lead_lag_sector_rotation,ma_exit_ema9,89,2,0.0,-0.49255,-0.9851
lead_lag_sector_rotation,mfe_lockin_trail,59,1,0.0,-2.0,-2.0
lead_lag_sector_rotation,mfe_lockin_trail,79,1,0.0,-2.0,-2.0
lead_lag_sector_rotation,mfe_lockin_trail,82,1,0.0,-0.7641,-0.7641
lead_lag_sector_rotation,mfe_lockin_trail,89,2,0.5,0.3015,0.603
lead_lag_sector_rotation,multi_tier_partial,59,1,0.0,-2.0,-2.0
lead_lag_sector_rotation,multi_tier_partial,79,1,0.0,-2.0,-2.0
lead_lag_sector_rotation,multi_tier_partial,82,1,0.0,-0.7641,-0.7641
lead_lag_sector_rotation,multi_tier_partial,89,2,0.5,0.20294999999999996,0.4058999999999999
lead_lag_sector_rotation,next_pivot_target,59,1,1.0,1.9614,1.9614
lead_lag_sector_rotation,next_pivot_target,79,1,1.0,6.0,6.0
lead_lag_sector_rotation,next_pivot_target,82,1,1.0,5.6805,5.6805
lead_lag_sector_rotation,next_pivot_target,89,2,1.0,1.30405,2.6081
lead_lag_sector_rotation,r_multiple_2r,59,1,0.0,-2.0,-2.0
lead_lag_sector_rotation,r_multiple_2r,79,1,0.0,-2.0,-2.0
lead_lag_sector_rotation,r_multiple_2r,82,1,0.0,-3.1326,-3.1326
lead_lag_sector_rotation,r_multiple_2r,89,2,1.0,2.49215,4.9843
lead_lag_sector_rotation,r_multiple_3r,59,1,0.0,-2.0,-2.0
lead_lag_sector_rotation,r_multiple_3r,79,1,0.0,-2.0,-2.0
lead_lag_sector_rotation,r_multiple_3r,82,1,0.0,-3.1326,-3.1326
lead_lag_sector_rotation,r_multiple_3r,89,2,1.0,3.817,7.634
lead_lag_sector_rotation,regime_flip,59,1,1.0,1.9614,1.9614
