strategy,ticker,entry_date,entry_price,exit_price,exit_date,exit_reason,pnl_pct,win,hold_days,hold_bars_actual,regime,strategy_count,tech_signals,agent_score,confidence_tier,phase
hull_ma_plus_rsi,GLD,2023-01-03,172.86000061035156,173.7100067138672,2023-01-06,max_hold,0.4917,True,3,3,rate_rising_2022_2023|strong_bull_2023,3,16,,,phase_1a
hull_ma_plus_rsi,GLD,2023-01-03,172.86000061035156,174.74000549316406,2023-01-10,max_hold,1.0876,True,5,5,rate_rising_2022_2023|strong_bull_2023,3,16,,,phase_1a
hull_ma_plus_rsi,GLD,2023-01-03,172.86000061035156,178.70970061035158,2023-01-13,take_profit,3.3841,True,10,8,rate_rising_2022_2023|strong_bull_2023,3,16,,,phase_1a
hull_ma_plus_rsi,GLD,2023-01-03,172.86000061035156,178.70970061035158,2023-01-13,take_profit,3.3841,True,15,8,rate_rising_2022_2023|strong_bull_2023,3,16,,,phase_1a
hull_ma_plus_rsi,GLD,2023-01-03,172.86000061035156,178.70970061035158,2023-01-13,take_profit,3.3841,True,20,8,rate_rising_2022_2023|strong_bull_2023,3,16,,,phase_1a
supertrend_plus_macd,TLT,2023-01-03,90.72048349541593,92.44315338134766,2023-01-06,max_hold,1.8989,True,3,3,rate_rising_2022_2023|strong_bull_2023,1,6,,,phase_1a
supertrend_plus_macd,TLT,2023-01-03,90.72048349541593,91.39722442626953,2023-01-10,max_hold,0.746,True,5,5,rate_rising_2022_2023|strong_bull_2023,1,6,,,phase_1a
supertrend_plus_macd,TLT,2023-01-03,90.72048349541593,95.42208349541593,2023-01-18,take_profit,5.1825,True,10,10,rate_rising_2022_2023|strong_bull_2023,1,6,,,phase_1a
supertrend_plus_macd,TLT,2023-01-03,90.72048349541593,95.42208349541593,2023-01-18,take_profit,5.1825,True,15,10,rate_rising_2022_2023|strong_bull_2023,1,6,,,phase_1a
supertrend_plus_macd,TLT,2023-01-03,90.72048349541593,95.42208349541593,2023-01-18,take_profit,5.1825,True,20,10,rate_rising_2022_2023|strong_bull_2023,1,6,,,phase_1a
squeeze_breakout,GLD,2023-01-04,170.82000732421875,174.10000610351562,2023-01-09,max_hold,1.9201,True,3,3,rate_rising_2022_2023|strong_bull_2023,4,15,,,phase_1a
squeeze_breakout,GLD,2023-01-04,170.82000732421875,174.6199951171875,2023-01-11,max_hold,2.2246,True,5,5,rate_rising_2022_2023|strong_bull_2023,4,15,,,phase_1a
squeeze_breakout,GLD,2023-01-04,170.82000732421875,176.68680732421876,2023-01-12,take_profit,3.4345,True,10,6,rate_rising_2022_2023|strong_bull_2023,4,15,,,phase_1a
squeeze_breakout,GLD,2023-01-04,170.82000732421875,176.68680732421876,2023-01-12,take_profit,3.4345,True,15,6,rate_rising_2022_2023|strong_bull_2023,4,15,,,phase_1a
squeeze_breakout,GLD,2023-01-04,170.82000732421875,176.68680732421876,2023-01-12,take_profit,3.4345,True,20,6,rate_rising_2022_2023|strong_bull_2023,4,15,,,phase_1a
ichimoku_cloud_breakout,GLD,2023-01-04,170.82000732421875,174.10000610351562,2023-01-09,max_hold,1.9201,True,3,3,rate_rising_2022_2023|strong_bull_2023,4,15,,,phase_1a
ichimoku_cloud_breakout,GLD,2023-01-04,170.82000732421875,174.6199951171875,2023-01-11,max_hold,2.2246,True,5,5,rate_rising_2022_2023|strong_bull_2023,4,15,,,phase_1a
ichimoku_cloud_breakout,GLD,2023-01-04,170.82000732421875,176.68680732421876,2023-01-12,take_profit,3.4345,True,10,6,rate_rising_2022_2023|strong_bull_2023,4,15,,,phase_1a
ichimoku_cloud_breakout,GLD,2023-01-04,170.82000732421875,176.68680732421876,2023-01-12,take_profit,3.4345,True,15,6,rate_rising_2022_2023|strong_bull_2023,4,15,,,phase_1a
ichimoku_cloud_breakout,GLD,2023-01-04,170.82000732421875,176.68680732421876,2023-01-12,take_profit,3.4345,True,20,6,rate_rising_2022_2023|strong_bull_2023,4,15,,,phase_1a
supertrend_plus_macd,GLD,2023-01-04,170.82000732421875,174.10000610351562,2023-01-09,max_hold,1.9201,True,3,3,rate_rising_2022_2023|strong_bull_2023,4,15,,,phase_1a
supertrend_plus_macd,GLD,2023-01-04,170.82000732421875,174.6199951171875,2023-01-11,max_hold,2.2246,True,5,5,rate_rising_2022_2023|strong_bull_2023,4,15,,,phase_1a
supertrend_plus_macd,GLD,2023-01-04,170.82000732421875,176.68680732421876,2023-01-12,take_profit,3.4345,True,10,6,rate_rising_2022_2023|strong_bull_2023,4,15,,,phase_1a
supertrend_plus_macd,GLD,2023-01-04,170.82000732421875,176.68680732421876,2023-01-12,take_profit,3.4345,True,15,6,rate_rising_2022_2023|strong_bull_2023,4,15,,,phase_1a
supertrend_plus_macd,GLD,2023-01-04,170.82000732421875,176.68680732421876,2023-01-12,take_profit,3.4345,True,20,6,rate_rising_2022_2023|strong_bull_2023,4,15,,,phase_1a
hull_ma_plus_rsi,GLD,2023-01-04,170.82000732421875,174.10000610351562,2023-01-09,max_hold,1.9201,True,3,3,rate_rising_2022_2023|strong_bull_2023,4,15,,,phase_1a
hull_ma_plus_rsi,GLD,2023-01-04,170.82000732421875,174.6199951171875,2023-01-11,max_hold,2.2246,True,5,5,rate_rising_2022_2023|strong_bull_2023,4,15,,,phase_1a
hull_ma_plus_rsi,GLD,2023-01-04,170.82000732421875,176.68680732421876,2023-01-12,take_profit,3.4345,True,10,6,rate_rising_2022_2023|strong_bull_2023,4,15,,,phase_1a
