exit_method,regime_at_entry,sector,cap_band,vol_band,hold_duration_band,n,win_rate,avg_pnl_pct,total_pnl_pct,sharpe_proxy
atr_trail_1x,neutral,Communication Services,unknown,mid_15_25,long_ge_11d,5,0.6,0.68502,3.4251,0.8305682640696451
atr_trail_1x,neutral,Consumer Discretionary,unknown,high_25_40,long_ge_11d,7,0.42857142857142855,0.4094285714285714,2.866,0.4809452620003948
atr_trail_1x,neutral,Consumer Discretionary,unknown,mid_15_25,long_ge_11d,10,0.1,-0.87447,-8.7447,-1.2630895358131515
atr_trail_1x,neutral,Consumer Staples,unknown,mid_15_25,long_ge_11d,5,0.2,-2.3513,-11.7565,-1.8081536036379182
atr_trail_1x,neutral,Energy,unknown,mid_15_25,long_ge_11d,5,0.2,-0.9096800000000002,-4.548400000000001,-0.6075951749167471
atr_trail_1x,neutral,Financials,unknown,mid_15_25,long_ge_11d,13,0.38461538461538464,-0.7313076923076923,-9.507,-1.162544830728426
atr_trail_1x,neutral,Health Care,unknown,high_25_40,long_ge_11d,9,0.4444444444444444,-0.36228888888888894,-3.2606000000000006,-0.4464314415735151
atr_trail_1x,neutral,Health Care,unknown,mid_15_25,long_ge_11d,11,0.2727272727272727,-1.133509090909091,-12.4686,-3.1558891447247315
atr_trail_1x,neutral,Industrials,unknown,mid_15_25,long_ge_11d,8,0.125,-0.9339875,-7.4719,-2.083614678883604
atr_trail_1x,neutral,Information Technology,unknown,high_25_40,long_ge_11d,12,0.16666666666666666,-2.0135916666666667,-24.1631,-1.8458950119004949
atr_trail_1x,neutral,Information Technology,unknown,mid_15_25,long_ge_11d,19,0.21052631578947367,-1.055721052631579,-20.0587,-2.367547980683268
atr_trail_2x,neutral,Communication Services,unknown,mid_15_25,long_ge_11d,5,0.6,3.3889199999999997,16.944599999999998,0.9770860040709873
atr_trail_2x,neutral,Consumer Discretionary,unknown,high_25_40,long_ge_11d,7,0.2857142857142857,-1.4407857142857143,-10.0855,-1.3079029600004344
atr_trail_2x,neutral,Consumer Discretionary,unknown,mid_15_25,long_ge_11d,10,0.5,-0.23111000000000007,-2.3111000000000006,-0.2232471168424826
atr_trail_2x,neutral,Consumer Staples,unknown,mid_15_25,long_ge_11d,5,0.0,-3.39914,-16.9957,-2.8381603589460775
atr_trail_2x,neutral,Energy,unknown,mid_15_25,long_ge_11d,5,0.6,0.23019999999999988,1.1509999999999994,0.16547277064969004
atr_trail_2x,neutral,Financials,unknown,mid_15_25,long_ge_11d,13,0.38461538461538464,-0.39621538461538464,-5.1508,-0.30309797474625694
atr_trail_2x,neutral,Health Care,unknown,high_25_40,long_ge_11d,9,0.3333333333333333,-1.1602777777777777,-10.442499999999999,-1.6590026505948732
atr_trail_2x,neutral,Health Care,unknown,mid_15_25,long_ge_11d,11,0.2727272727272727,-0.918390909090909,-10.1023,-0.7221856753015417
atr_trail_2x,neutral,Industrials,unknown,mid_15_25,long_ge_11d,8,0.375,-1.1759875000000002,-9.407900000000001,-1.6031694525423696
atr_trail_2x,neutral,Information Technology,unknown,high_25_40,long_ge_11d,12,0.25,-3.0673833333333334,-36.8086,-2.0740596217187073
atr_trail_2x,neutral,Information Technology,unknown,mid_15_25,long_ge_11d,19,0.5263157894736842,1.4230105263157895,27.0372,1.0605188772427163
atr_trail_mae_conditional,neutral,Communication Services,unknown,mid_15_25,long_ge_11d,5,0.6,0.68502,3.4251,0.8305682640696451
atr_trail_mae_conditional,neutral,Consumer Discretionary,unknown,high_25_40,long_ge_11d,7,0.42857142857142855,0.4094285714285714,2.866,0.4809452620003948
atr_trail_mae_conditional,neutral,Consumer Discretionary,unknown,mid_15_25,long_ge_11d,10,0.1,-0.87447,-8.7447,-1.2630895358131515
atr_trail_mae_conditional,neutral,Consumer Staples,unknown,mid_15_25,long_ge_11d,5,0.2,-2.3513,-11.7565,-1.8081536036379182
atr_trail_mae_conditional,neutral,Energy,unknown,mid_15_25,long_ge_11d,5,0.2,-0.9096800000000002,-4.548400000000001,-0.6075951749167471
atr_trail_mae_conditional,neutral,Financials,unknown,mid_15_25,long_ge_11d,13,0.38461538461538464,-0.7313076923076923,-9.507,-1.162544830728426
atr_trail_mae_conditional,neutral,Health Care,unknown,high_25_40,long_ge_11d,9,0.4444444444444444,-0.36228888888888894,-3.2606000000000006,-0.4464314415735151
atr_trail_mae_conditional,neutral,Health Care,unknown,mid_15_25,long_ge_11d,11,0.2727272727272727,-1.133509090909091,-12.4686,-3.1558891447247315
atr_trail_mae_conditional,neutral,Industrials,unknown,mid_15_25,long_ge_11d,8,0.125,-0.9339875,-7.4719,-2.083614678883604
atr_trail_mae_conditional,neutral,Information Technology,unknown,high_25_40,long_ge_11d,12,0.16666666666666666,-2.0135916666666667,-24.1631,-1.8458950119004949
atr_trail_mae_conditional,neutral,Information Technology,unknown,mid_15_25,long_ge_11d,19,0.21052631578947367,-1.055721052631579,-20.0587,-2.367547980683268
atr_trail_vix_conditional,neutral,Communication Services,unknown,mid_15_25,long_ge_11d,5,0.6,-0.06616000000000007,-0.3308000000000003,-0.10627493058177528
atr_trail_vix_conditional,neutral,Consumer Discretionary,unknown,high_25_40,long_ge_11d,7,0.42857142857142855,-0.2753428571428572,-1.9274000000000004,-0.29646618086254695
atr_trail_vix_conditional,neutral,Consumer Discretionary,unknown,mid_15_25,long_ge_11d,10,0.1,-1.24742,-12.4742,-2.3720015756169546
atr_trail_vix_conditional,neutral,Consumer Staples,unknown,mid_15_25,long_ge_11d,5,0.0,-2.4681400000000004,-12.340700000000002,-1.9746038540098507
atr_trail_vix_conditional,neutral,Energy,unknown,mid_15_25,long_ge_11d,5,0.0,-1.4390399999999999,-7.1952,-2.778226056995504
atr_trail_vix_conditional,neutral,Financials,unknown,mid_15_25,long_ge_11d,13,0.07692307692307693,-1.100276923076923,-14.3036,-3.1476590641648174
atr_trail_vix_conditional,neutral,Health Care,unknown,high_25_40,long_ge_11d,9,0.3333333333333333,-1.0257111111111112,-9.2314,-1.4746946608209277
atr_trail_vix_conditional,neutral,Health Care,unknown,mid_15_25,long_ge_11d,11,0.09090909090909091,-1.4017636363636363,-15.4194,-4.501119431901924
atr_trail_vix_conditional,neutral,Industrials,unknown,mid_15_25,long_ge_11d,8,0.25,-0.717525,-5.7402,-2.3049562373590353
atr_trail_vix_conditional,neutral,Information Technology,unknown,high_25_40,long_ge_11d,12,0.25,-1.750075,-21.0009,-1.1771035425689078
atr_trail_vix_conditional,neutral,Information Technology,unknown,mid_15_25,long_ge_11d,19,0.10526315789473684,-1.4952631578947368,-28.41,-5.658893116771773
break_even_at_1r,neutral,Communication Services,unknown,mid_15_25,long_ge_11d,5,0.0,-0.46486,-2.3243,-1.081659313676208
break_even_at_1r,neutral,Consumer Discretionary,unknown,high_25_40,long_ge_11d,7,0.14285714285714285,0.1098,0.7686,0.5975949127299107
break_even_at_1r,neutral,Consumer Discretionary,unknown,mid_15_25,long_ge_11d,10,0.0,-1.5830899999999999,-15.8309,-5.284727674297902
break_even_at_1r,neutral,Consumer Staples,unknown,mid_15_25,long_ge_11d,5,0.0,-2.48754,-12.437700000000001,-1.9723058920886953
break_even_at_1r,neutral,Energy,unknown,mid_15_25,long_ge_11d,5,0.2,4.09966,20.4983,0.6391380330066593
break_even_at_1r,neutral,Financials,unknown,mid_15_25,long_ge_11d,13,0.15384615384615385,-0.5837000000000001,-7.588100000000001,-0.6792377530136672
break_even_at_1r,neutral,Health Care,unknown,high_25_40,long_ge_11d,9,0.0,-1.5380888888888888,-13.8428,-3.096459802131528
break_even_at_1r,neutral,Health Care,unknown,mid_15_25,long_ge_11d,11,0.09090909090909091,-1.104090909090909,-12.145,-2.923742440212274
break_even_at_1r,neutral,Industrials,unknown,mid_15_25,long_ge_11d,8,0.0,-1.3443875,-10.7551,-3.3649418793718056
break_even_at_1r,neutral,Information Technology,unknown,high_25_40,long_ge_11d,12,0.08333333333333333,-1.6964333333333332,-20.3572,-1.3986649528440476
break_even_at_1r,neutral,Information Technology,unknown,mid_15_25,long_ge_11d,19,0.15789473684210525,-0.9539,-18.1241,-2.436257079582576
breakeven_plus_trail,neutral,Communication Services,unknown,mid_15_25,long_ge_11d,5,0.0,0.0,0.0,0.0
breakeven_plus_trail,neutral,Consumer Discretionary,unknown,high_25_40,long_ge_11d,7,0.14285714285714285,-1.1498714285714284,-8.0491,-0.8452709306558065
breakeven_plus_trail,neutral,Consumer Discretionary,unknown,mid_15_25,long_ge_11d,10,0.2,0.5623299999999999,5.623299999999999,0.24697497661029796
breakeven_plus_trail,neutral,Consumer Staples,unknown,mid_15_25,long_ge_11d,5,0.0,-2.82538,-14.1269,-3.722331004593848
breakeven_plus_trail,neutral,Energy,unknown,mid_15_25,long_ge_11d,5,0.2,6.05844,30.2922,1.0
breakeven_plus_trail,neutral,Financials,unknown,mid_15_25,long_ge_11d,13,0.15384615384615385,-0.8255923076923077,-10.732700000000001,-0.6869448334793199
breakeven_plus_trail,neutral,Health Care,unknown,high_25_40,long_ge_11d,9,0.0,-1.0461888888888888,-9.4157,-1.5016244633122309
breakeven_plus_trail,neutral,Health Care,unknown,mid_15_25,long_ge_11d,11,0.45454545454545453,2.844290909090909,31.287200000000002,0.9434264403277065
breakeven_plus_trail,neutral,Industrials,unknown,mid_15_25,long_ge_11d,8,0.0,-1.34085,-10.7268,-2.046226049444447
breakeven_plus_trail,neutral,Information Technology,unknown,high_25_40,long_ge_11d,12,0.16666666666666666,2.622958333333333,31.475499999999997,0.6290408490142797
breakeven_plus_trail,neutral,Information Technology,unknown,mid_15_25,long_ge_11d,19,0.3157894736842105,3.2653789473684207,62.042199999999994,1.0779895177834813
chandelier_3x,neutral,Communication Services,unknown,mid_15_25,long_ge_11d,5,0.4,2.8434,14.217,0.8795086248006855
chandelier_3x,neutral,Consumer Discretionary,unknown,high_25_40,long_ge_11d,7,0.14285714285714285,-1.7680142857142858,-12.376100000000001,-1.744124872141681
chandelier_3x,neutral,Consumer Discretionary,unknown,mid_15_25,long_ge_11d,10,0.5,-0.13075999999999993,-1.3075999999999994,-0.1618291920576448
chandelier_3x,neutral,Consumer Staples,unknown,mid_15_25,long_ge_11d,5,0.0,-4.16636,-20.8318,-4.141828154274145
