strategy,exit_method,trades,win_rate,profit_factor,avg_pnl_pct,total_roi_pct,max_drawdown_pct,avg_hold_days,actual_fire_rate,composite_score,recommended
cpr_narrow_bullish,time_stop_20d,31,0.6452,3.1503,3.5603,110.3708,-9.8245,26.8,1.0,71.07,True
cpr_narrow_bullish,regime_flip,31,0.6452,3.1503,3.5603,110.3708,-9.8245,26.8,1.0,71.07,False
cpr_narrow_bullish,class_time_stop,31,0.6774,2.7332,2.8206,87.4374,-12.083,33.4,1.0,68.97,False
cpr_narrow_bullish,r_multiple_2r,31,0.4516,1.9111,1.2682,39.3149,-11.7198,6.7,0.9677,57.82,False
cpr_narrow_bullish,atr_trail_2x,31,0.4839,1.8457,1.4381,44.5821,-11.309,19.4,0.9355,57.76,False
cpr_narrow_bullish,earnings_blackout,31,0.5806,1.9767,6.4347,199.4753,-84.4624,456.7,0.0,52.52,False
cpr_narrow_bullish,r_multiple_3r,31,0.3548,1.6767,1.1502,35.6576,-16.0881,11.0,0.9677,40.36,False
cpr_narrow_bullish,time_stop_10d,31,0.5484,1.5341,0.9648,29.9101,-18.4982,13.5,1.0,40.21,False
cpr_narrow_bullish,hybrid_50pct_target,31,0.6452,1.471,1.3918,43.1454,-40.0444,54.4,0.8387,39.94,False
cpr_narrow_bullish,fixed_4r_2r,31,0.3871,1.4289,1.2356,38.3024,-13.4753,23.8,0.9355,38.14,False
cpr_narrow_bullish,trailing_5pct,31,0.4516,1.4271,0.7979,24.7339,-15.9547,19.1,0.9355,36.94,False
cpr_narrow_bullish,chandelier_3x,31,0.4839,1.3685,0.7137,22.1262,-15.9079,21.7,0.9355,36.55,False
cpr_narrow_bullish,next_pivot_target,31,0.6452,1.0458,0.0834,2.5852,-17.8807,9.2,0.9355,30.36,False
cpr_narrow_bullish,ma_exit_ema9,31,0.3226,1.0719,0.111,3.4406,-12.4579,9.7,0.9677,26.37,False
