strategy,exit_method,vol_band,n,win_rate,avg_pnl_pct,total_pnl_pct
avwap_252_breakout,atr_trail_1x,high_25_40,4,0.5,0.1548500000000001,0.6194000000000004
avwap_252_breakout,atr_trail_1x,mid_15_25,1,0.0,-1.3072,-1.3072
avwap_252_breakout,atr_trail_2x,high_25_40,4,0.25,-0.516025,-2.0641
avwap_252_breakout,atr_trail_2x,mid_15_25,1,0.0,-4.4993,-4.4993
avwap_252_breakout,atr_trail_mae_conditional,high_25_40,4,0.5,0.1548500000000001,0.6194000000000004
avwap_252_breakout,atr_trail_mae_conditional,mid_15_25,1,0.0,-1.3072,-1.3072
avwap_252_breakout,atr_trail_vix_conditional,high_25_40,4,0.75,1.196925,4.7877
avwap_252_breakout,atr_trail_vix_conditional,mid_15_25,1,0.0,-2.9033,-2.9033
avwap_252_breakout,break_even_at_1r,high_25_40,4,0.0,-0.833525,-3.3341
avwap_252_breakout,break_even_at_1r,mid_15_25,1,0.0,-3.1033,-3.1033
avwap_252_breakout,breakeven_plus_trail,high_25_40,4,0.0,0.0,0.0
avwap_252_breakout,breakeven_plus_trail,mid_15_25,1,0.0,-6.2067,-6.2067
avwap_252_breakout,chandelier_3x,high_25_40,4,0.25,-0.3578,-1.4312
avwap_252_breakout,chandelier_3x,mid_15_25,1,0.0,-4.8318,-4.8318
avwap_252_breakout,class_time_stop,high_25_40,4,1.0,4.54865,18.1946
avwap_252_breakout,class_time_stop,mid_15_25,1,1.0,4.1191,4.1191
avwap_252_breakout,earnings_blackout,high_25_40,4,0.0,-14.631825,-58.5273
avwap_252_breakout,earnings_blackout,mid_15_25,1,1.0,4.4266,4.4266
avwap_252_breakout,fixed_4r_2r,high_25_40,4,0.75,9.080400000000001,36.321600000000004
avwap_252_breakout,fixed_4r_2r,mid_15_25,1,0.0,-6.2067,-6.2067
avwap_252_breakout,hybrid_50pct_target,high_25_40,4,1.0,7.047575,28.1903
avwap_252_breakout,hybrid_50pct_target,mid_15_25,1,1.0,7.6929,7.6929
avwap_252_breakout,ma_exit_ema9,high_25_40,4,0.5,-0.34215,-1.3686
avwap_252_breakout,ma_exit_ema9,mid_15_25,1,0.0,-2.3173,-2.3173
avwap_252_breakout,mfe_lockin_trail,high_25_40,4,0.5,0.5279250000000001,2.1117000000000004
avwap_252_breakout,mfe_lockin_trail,mid_15_25,1,0.0,-1.3072,-1.3072
avwap_252_breakout,multi_tier_partial,high_25_40,4,0.5,0.72435,2.8974
avwap_252_breakout,multi_tier_partial,mid_15_25,1,0.0,-1.3072,-1.3072
avwap_252_breakout,next_pivot_target,high_25_40,4,1.0,5.938549999999999,23.754199999999997
avwap_252_breakout,next_pivot_target,mid_15_25,1,1.0,0.2176,0.2176
avwap_252_breakout,r_multiple_2r,high_25_40,4,0.75,4.658825,18.6353
avwap_252_breakout,r_multiple_2r,mid_15_25,1,0.0,-3.1033,-3.1033
avwap_252_breakout,r_multiple_3r,high_25_40,4,0.5,3.699625,14.7985
avwap_252_breakout,r_multiple_3r,mid_15_25,1,0.0,-3.1033,-3.1033
avwap_252_breakout,regime_flip,high_25_40,4,0.25,-1.2180499999999999,-4.872199999999999
avwap_252_breakout,regime_flip,mid_15_25,1,0.0,-6.007,-6.007
avwap_252_breakout,reverse_signal,high_25_40,4,0.5,0.1548500000000001,0.6194000000000004
avwap_252_breakout,reverse_signal,mid_15_25,1,0.0,-1.3072,-1.3072
avwap_252_breakout,smc_mitigation_zone,high_25_40,4,0.5,0.0787250000000001,0.3149000000000004
avwap_252_breakout,smc_mitigation_zone,mid_15_25,1,0.0,-1.3072,-1.3072
avwap_252_breakout,time_stop_10d,high_25_40,4,1.0,4.491725,17.9669
avwap_252_breakout,time_stop_10d,mid_15_25,1,0.0,-6.54,-6.54
avwap_252_breakout,time_stop_20d,high_25_40,4,0.25,-1.2180499999999999,-4.872199999999999
avwap_252_breakout,time_stop_20d,mid_15_25,1,0.0,-6.007,-6.007
avwap_252_breakout,trailing_10pct,high_25_40,4,0.25,0.831725,3.3269
avwap_252_breakout,trailing_10pct,mid_15_25,1,0.0,-7.9267,-7.9267
avwap_252_breakout,trailing_15pct,high_25_40,4,0.75,9.986,39.944
avwap_252_breakout,trailing_15pct,mid_15_25,1,1.0,14.0762,14.0762
avwap_252_breakout,trailing_5pct,high_25_40,4,0.75,1.6527250000000002,6.610900000000001
avwap_252_breakout,trailing_5pct,mid_15_25,1,0.0,-3.0209,-3.0209
avwap_50_reclaim,atr_trail_1x,high_25_40,8,0.25,-1.9341875,-15.4735
avwap_50_reclaim,atr_trail_1x,mid_15_25,8,0.625,-0.25922500000000004,-2.0738000000000003
avwap_50_reclaim,atr_trail_2x,high_25_40,8,0.125,-4.8710875,-38.9687
avwap_50_reclaim,atr_trail_2x,mid_15_25,8,0.5,0.2908125,2.3265
avwap_50_reclaim,atr_trail_mae_conditional,high_25_40,8,0.25,-1.9341875,-15.4735
avwap_50_reclaim,atr_trail_mae_conditional,mid_15_25,8,0.625,-0.25922500000000004,-2.0738000000000003
avwap_50_reclaim,atr_trail_vix_conditional,high_25_40,8,0.125,-2.891475,-23.1318
avwap_50_reclaim,atr_trail_vix_conditional,mid_15_25,8,0.375,-0.8808374999999999,-7.0466999999999995
