strategy,exit_method,hold_duration_band,n,win_rate,avg_pnl_pct,total_pnl_pct
avwap_252_breakout,atr_trail_1x,long_ge_11d,5,0.4,-0.1375599999999999,-0.6877999999999995
avwap_252_breakout,atr_trail_2x,long_ge_11d,5,0.2,-1.3126799999999998,-6.5634
avwap_252_breakout,atr_trail_mae_conditional,long_ge_11d,5,0.4,-0.1375599999999999,-0.6877999999999995
avwap_252_breakout,atr_trail_vix_conditional,long_ge_11d,5,0.6,0.37687999999999994,1.8843999999999996
avwap_252_breakout,break_even_at_1r,long_ge_11d,5,0.0,-1.28748,-6.437399999999999
avwap_252_breakout,breakeven_plus_trail,long_ge_11d,5,0.0,-1.2413399999999999,-6.2067
avwap_252_breakout,chandelier_3x,long_ge_11d,5,0.2,-1.2526000000000002,-6.263000000000001
avwap_252_breakout,class_time_stop,long_ge_11d,5,1.0,4.46274,22.3137
avwap_252_breakout,earnings_blackout,long_ge_11d,5,0.2,-10.820139999999999,-54.100699999999996
avwap_252_breakout,fixed_4r_2r,long_ge_11d,5,0.6,6.02298,30.1149
avwap_252_breakout,hybrid_50pct_target,long_ge_11d,5,1.0,7.176640000000001,35.8832
avwap_252_breakout,ma_exit_ema9,long_ge_11d,5,0.4,-0.7371800000000001,-3.6859
avwap_252_breakout,mfe_lockin_trail,long_ge_11d,5,0.4,0.16090000000000013,0.8045000000000007
avwap_252_breakout,multi_tier_partial,long_ge_11d,5,0.4,0.31804000000000004,1.5902000000000003
avwap_252_breakout,next_pivot_target,long_ge_11d,5,1.0,4.794359999999999,23.971799999999998
avwap_252_breakout,r_multiple_2r,long_ge_11d,5,0.6,3.1064,15.532
avwap_252_breakout,r_multiple_3r,long_ge_11d,5,0.4,2.3390400000000002,11.695200000000002
avwap_252_breakout,regime_flip,long_ge_11d,5,0.2,-2.17584,-10.879199999999999
avwap_252_breakout,reverse_signal,long_ge_11d,5,0.4,-0.1375599999999999,-0.6877999999999995
avwap_252_breakout,smc_mitigation_zone,long_ge_11d,5,0.4,-0.19845999999999991,-0.9922999999999995
avwap_252_breakout,time_stop_10d,long_ge_11d,5,0.8,2.28538,11.4269
avwap_252_breakout,time_stop_20d,long_ge_11d,5,0.2,-2.17584,-10.879199999999999
avwap_252_breakout,trailing_10pct,long_ge_11d,5,0.2,-0.91996,-4.5998
avwap_252_breakout,trailing_15pct,long_ge_11d,5,0.8,10.80404,54.0202
avwap_252_breakout,trailing_5pct,long_ge_11d,5,0.6,0.718,3.59
avwap_50_reclaim,atr_trail_1x,long_ge_11d,15,0.4666666666666667,-0.8471266666666666,-12.7069
avwap_50_reclaim,atr_trail_1x,medium_4_10d,1,0.0,-4.8404,-4.8404
avwap_50_reclaim,atr_trail_2x,long_ge_11d,15,0.3333333333333333,-2.05932,-30.889799999999997
