ticker,date,strategy,scaler,multiplier
COST,2022-01-03,po3_bullish,portfolio_vol_target,1.5
COST,2022-01-03,po3_bullish,per_position_vol_target,0.5882
KO,2022-01-03,po3_bullish,portfolio_vol_target,1.5
KO,2022-01-03,po3_bullish,per_position_vol_target,0.9393
ABBV,2022-01-03,smc_choch_reversal,portfolio_vol_target,1.5
ABBV,2022-01-03,smc_choch_reversal,per_position_vol_target,0.8261
SLB,2022-01-03,smc_inverse_fvg,portfolio_vol_target,1.5
SLB,2022-01-03,smc_inverse_fvg,per_position_vol_target,0.3996
CVX,2022-01-03,cpr_narrow_bullish,correlation_cap_batch223,0.5
CVX,2022-01-03,cpr_narrow_bullish,portfolio_vol_target,1.5
CVX,2022-01-03,cpr_narrow_bullish,per_position_vol_target,0.6869
T,2022-01-03,cpr_narrow_bullish,portfolio_vol_target,1.5
T,2022-01-03,cpr_narrow_bullish,per_position_vol_target,0.599
V,2022-01-03,cpr_narrow_bullish,portfolio_vol_target,1.5
V,2022-01-03,cpr_narrow_bullish,per_position_vol_target,0.6094
SCHW,2022-01-03,cpr_narrow_bullish,portfolio_vol_target,1.5
SCHW,2022-01-03,cpr_narrow_bullish,per_position_vol_target,0.537
BAC,2022-01-03,cpr_narrow_bullish,correlation_cap_batch223,0.5
BAC,2022-01-03,cpr_narrow_bullish,portfolio_vol_target,1.5
BAC,2022-01-03,cpr_narrow_bullish,per_position_vol_target,0.5749
AMD,2022-01-03,cpr_narrow_bullish,portfolio_vol_target,1.5
AMD,2022-01-03,cpr_narrow_bullish,per_position_vol_target,0.2759
CAT,2022-01-04,smc_bos_continuation,portfolio_vol_target,1.5
CAT,2022-01-04,smc_bos_continuation,per_position_vol_target,0.5993
HON,2022-01-04,po3_bullish,portfolio_vol_target,1.5
HON,2022-01-04,po3_bullish,per_position_vol_target,0.7453
HD,2022-01-04,cpr_narrow_bullish,portfolio_vol_target,1.5
HD,2022-01-04,cpr_narrow_bullish,per_position_vol_target,0.6461
GS,2022-01-04,smc_ote_long,correlation_cap_batch223,0.5
GS,2022-01-04,smc_ote_long,portfolio_vol_target,1.5
GS,2022-01-04,smc_ote_long,per_position_vol_target,0.5424
CRM,2022-01-05,bollinger_lower,portfolio_vol_target,1.5
CRM,2022-01-05,bollinger_lower,per_position_vol_target,0.3476
AMT,2022-01-05,bollinger_lower,portfolio_vol_target,1.5
AMT,2022-01-05,bollinger_lower,per_position_vol_target,0.4841
ADBE,2022-01-05,bollinger_tight,portfolio_vol_target,1.5
ADBE,2022-01-05,bollinger_tight,per_position_vol_target,0.2926
GOOGL,2022-01-05,bollinger_lower,portfolio_vol_target,1.5
GOOGL,2022-01-05,bollinger_lower,per_position_vol_target,0.5803
PG,2022-01-05,cpr_narrow_bullish,portfolio_vol_target,1.5
PG,2022-01-05,cpr_narrow_bullish,per_position_vol_target,0.9399
AMZN,2022-01-05,bollinger_lower,portfolio_vol_target,1.5
AMZN,2022-01-05,bollinger_lower,per_position_vol_target,0.5083
UNH,2022-01-06,rsi_oversold,portfolio_vol_target,1.5
UNH,2022-01-06,rsi_oversold,per_position_vol_target,0.6375
PLD,2022-01-06,rsi_oversold,portfolio_vol_target,1.5
PLD,2022-01-06,rsi_oversold,per_position_vol_target,0.577
INTC,2022-01-10,buyback_8k_recent_long,portfolio_vol_target,1.5
INTC,2022-01-10,buyback_8k_recent_long,per_position_vol_target,0.5334
MRK,2022-01-10,pivot_r1_breakout,portfolio_vol_target,1.5
MRK,2022-01-10,pivot_r1_breakout,per_position_vol_target,0.6231
SBUX,2022-01-11,bollinger_lower,portfolio_vol_target,1.5
SBUX,2022-01-11,bollinger_lower,per_position_vol_target,0.5114
RTX,2022-01-11,po3_bullish,correlation_cap_batch223,0.5
RTX,2022-01-11,po3_bullish,portfolio_vol_target,1.5
RTX,2022-01-11,po3_bullish,per_position_vol_target,0.6805
MSFT,2022-01-13,bollinger_lower,correlation_cap_batch223,0.5
MSFT,2022-01-13,bollinger_lower,portfolio_vol_target,1.5
MSFT,2022-01-13,bollinger_lower,per_position_vol_target,0.4684
MSFT,2022-01-13,bollinger_tight,correlation_cap_batch223,0.5
MSFT,2022-01-13,bollinger_tight,portfolio_vol_target,1.5
MSFT,2022-01-13,bollinger_tight,per_position_vol_target,0.4684
MSFT,2022-01-13,avwap_252_breakout,correlation_cap_batch223,0.5
MSFT,2022-01-13,avwap_252_breakout,portfolio_vol_target,1.5
MSFT,2022-01-13,avwap_252_breakout,per_position_vol_target,0.4684
MSFT,2022-01-13,pivot_r1_breakout,correlation_cap_batch223,0.5
MSFT,2022-01-13,pivot_r1_breakout,portfolio_vol_target,1.5
MSFT,2022-01-13,pivot_r1_breakout,per_position_vol_target,0.4684
MSFT,2022-01-13,cpr_narrow_bullish,correlation_cap_batch223,0.5
MSFT,2022-01-13,cpr_narrow_bullish,portfolio_vol_target,1.5
MSFT,2022-01-13,cpr_narrow_bullish,per_position_vol_target,0.4684
MSFT,2022-01-13,hull_rsi,correlation_cap_batch223,0.5
MSFT,2022-01-13,hull_rsi,portfolio_vol_target,1.5
MSFT,2022-01-13,hull_rsi,per_position_vol_target,0.4684
MSFT,2022-01-13,cpr_narrow_momentum,correlation_cap_batch223,0.5
MSFT,2022-01-13,cpr_narrow_momentum,portfolio_vol_target,1.5
MSFT,2022-01-13,cpr_narrow_momentum,per_position_vol_target,0.4684
MSFT,2022-01-13,hull_rsi_short,correlation_cap_batch223,0.5
MSFT,2022-01-13,hull_rsi_short,portfolio_vol_target,1.5
MSFT,2022-01-13,hull_rsi_short,per_position_vol_target,0.4684
MSFT,2022-01-13,cpr_narrow_momentum_short,correlation_cap_batch223,0.5
MSFT,2022-01-13,cpr_narrow_momentum_short,portfolio_vol_target,1.5
MSFT,2022-01-13,cpr_narrow_momentum_short,per_position_vol_target,0.4684
MSFT,2022-01-13,r1_break_retest,correlation_cap_batch223,0.5
MSFT,2022-01-13,r1_break_retest,portfolio_vol_target,1.5
MSFT,2022-01-13,r1_break_retest,per_position_vol_target,0.4684
MSFT,2022-01-13,break_retest_confluence,correlation_cap_batch223,0.5
MSFT,2022-01-13,break_retest_confluence,portfolio_vol_target,1.5
MSFT,2022-01-13,break_retest_confluence,per_position_vol_target,0.4684
MSFT,2022-01-13,lead_lag_sector_rotation,correlation_cap_batch223,0.5
MSFT,2022-01-13,lead_lag_sector_rotation,portfolio_vol_target,1.5
MSFT,2022-01-13,lead_lag_sector_rotation,per_position_vol_target,0.4684
NKE,2022-01-13,stochrsi_oversold,portfolio_vol_target,1.5
NKE,2022-01-13,stochrsi_oversold,per_position_vol_target,0.4634
NKE,2022-01-13,bollinger_tight,portfolio_vol_target,1.5
NKE,2022-01-13,bollinger_tight,per_position_vol_target,0.4634
NKE,2022-01-13,po3_htf_aligned_short,portfolio_vol_target,1.5
NKE,2022-01-13,po3_htf_aligned_short,per_position_vol_target,0.4634
NKE,2022-01-13,cpr_narrow_bullish,portfolio_vol_target,1.5
NKE,2022-01-13,cpr_narrow_bullish,per_position_vol_target,0.4634
NKE,2022-01-13,hull_rsi,portfolio_vol_target,1.5
NKE,2022-01-13,hull_rsi,per_position_vol_target,0.4634
NKE,2022-01-13,cpr_narrow_momentum,portfolio_vol_target,1.5
NKE,2022-01-13,cpr_narrow_momentum,per_position_vol_target,0.4634
NKE,2022-01-13,hull_rsi_short,portfolio_vol_target,1.5
NKE,2022-01-13,hull_rsi_short,per_position_vol_target,0.4634
NKE,2022-01-13,cpr_narrow_momentum_short,portfolio_vol_target,1.5
NKE,2022-01-13,cpr_narrow_momentum_short,per_position_vol_target,0.4634
NKE,2022-01-13,r1_break_retest,portfolio_vol_target,1.5
NKE,2022-01-13,r1_break_retest,per_position_vol_target,0.4634
NKE,2022-01-13,break_retest_confluence,portfolio_vol_target,1.5
NKE,2022-01-13,break_retest_confluence,per_position_vol_target,0.4634
NKE,2022-01-13,lead_lag_sector_rotation,portfolio_vol_target,1.5
NKE,2022-01-13,lead_lag_sector_rotation,per_position_vol_target,0.4634
TMO,2022-01-13,bollinger_lower,portfolio_vol_target,1.5
TMO,2022-01-13,bollinger_lower,per_position_vol_target,0.4613
TMO,2022-01-13,bollinger_tight,portfolio_vol_target,1.5
TMO,2022-01-13,bollinger_tight,per_position_vol_target,0.4613
TMO,2022-01-13,cpr_narrow_bullish,portfolio_vol_target,1.5
TMO,2022-01-13,cpr_narrow_bullish,per_position_vol_target,0.4613
TMO,2022-01-13,hull_rsi,portfolio_vol_target,1.5
TMO,2022-01-13,hull_rsi,per_position_vol_target,0.4613
TMO,2022-01-13,ichimoku_tk_cross,portfolio_vol_target,1.5
TMO,2022-01-13,ichimoku_tk_cross,per_position_vol_target,0.4613
TMO,2022-01-13,cpr_narrow_momentum,portfolio_vol_target,1.5
TMO,2022-01-13,cpr_narrow_momentum,per_position_vol_target,0.4613
TMO,2022-01-13,hull_rsi_short,portfolio_vol_target,1.5
TMO,2022-01-13,hull_rsi_short,per_position_vol_target,0.4613
TMO,2022-01-13,cpr_narrow_momentum_short,portfolio_vol_target,1.5
TMO,2022-01-13,cpr_narrow_momentum_short,per_position_vol_target,0.4613
TMO,2022-01-13,r1_break_retest,portfolio_vol_target,1.5
TMO,2022-01-13,r1_break_retest,per_position_vol_target,0.4613
TMO,2022-01-13,break_retest_confluence,portfolio_vol_target,1.5
TMO,2022-01-13,break_retest_confluence,per_position_vol_target,0.4613
TMO,2022-01-13,lead_lag_sector_rotation,portfolio_vol_target,1.5
TMO,2022-01-13,lead_lag_sector_rotation,per_position_vol_target,0.4613
MS,2022-01-18,avwap_252_breakout,correlation_cap_batch223,0.5
MS,2022-01-18,avwap_252_breakout,portfolio_vol_target,1.5
MS,2022-01-18,avwap_252_breakout,per_position_vol_target,0.3912
ORCL,2022-01-18,bollinger_lower,portfolio_vol_target,1.5
ORCL,2022-01-18,bollinger_lower,per_position_vol_target,0.4885
ABT,2022-01-18,bollinger_lower,portfolio_vol_target,1.5
ABT,2022-01-18,bollinger_lower,per_position_vol_target,0.5921
MSFT,2022-01-18,bollinger_tight,correlation_cap_batch223,0.5
MSFT,2022-01-18,bollinger_tight,portfolio_vol_target,1.5
MSFT,2022-01-18,bollinger_tight,per_position_vol_target,0.4683
NKE,2022-01-18,bollinger_tight,portfolio_vol_target,1.5
NKE,2022-01-18,bollinger_tight,per_position_vol_target,0.4786
NKE,2022-01-18,po3_htf_aligned_short,portfolio_vol_target,1.5
NKE,2022-01-18,po3_htf_aligned_short,per_position_vol_target,0.4786
NKE,2022-01-18,cpr_narrow_bullish,portfolio_vol_target,1.5
NKE,2022-01-18,cpr_narrow_bullish,per_position_vol_target,0.4786
NKE,2022-01-18,hull_rsi,portfolio_vol_target,1.5
NKE,2022-01-18,hull_rsi,per_position_vol_target,0.4786
NKE,2022-01-18,ichimoku_cloud_breakout,portfolio_vol_target,1.5
NKE,2022-01-18,ichimoku_cloud_breakout,per_position_vol_target,0.4786
NKE,2022-01-18,cpr_narrow_momentum,portfolio_vol_target,1.5
NKE,2022-01-18,cpr_narrow_momentum,per_position_vol_target,0.4786
NKE,2022-01-18,hull_rsi_short,portfolio_vol_target,1.5
NKE,2022-01-18,hull_rsi_short,per_position_vol_target,0.4786
NKE,2022-01-18,cpr_narrow_momentum_short,portfolio_vol_target,1.5
NKE,2022-01-18,cpr_narrow_momentum_short,per_position_vol_target,0.4786
NKE,2022-01-18,r1_break_retest,portfolio_vol_target,1.5
NKE,2022-01-18,r1_break_retest,per_position_vol_target,0.4786
NKE,2022-01-18,break_retest_confluence,portfolio_vol_target,1.5
NKE,2022-01-18,break_retest_confluence,per_position_vol_target,0.4786
NKE,2022-01-19,bollinger_tight,portfolio_vol_target,1.5
NKE,2022-01-19,bollinger_tight,per_position_vol_target,0.4707
NKE,2022-01-19,po3_htf_aligned_short,portfolio_vol_target,1.5
NKE,2022-01-19,po3_htf_aligned_short,per_position_vol_target,0.4707
NKE,2022-01-19,cpr_narrow_bullish,portfolio_vol_target,1.5
NKE,2022-01-19,cpr_narrow_bullish,per_position_vol_target,0.4707
NKE,2022-01-19,hull_rsi,portfolio_vol_target,1.5
NKE,2022-01-19,hull_rsi,per_position_vol_target,0.4707
NKE,2022-01-19,ichimoku_cloud_breakout,portfolio_vol_target,1.5
NKE,2022-01-19,ichimoku_cloud_breakout,per_position_vol_target,0.4707
NKE,2022-01-19,cpr_narrow_momentum,portfolio_vol_target,1.5
NKE,2022-01-19,cpr_narrow_momentum,per_position_vol_target,0.4707
NKE,2022-01-19,hull_rsi_short,portfolio_vol_target,1.5
NKE,2022-01-19,hull_rsi_short,per_position_vol_target,0.4707
NKE,2022-01-19,cpr_narrow_momentum_short,portfolio_vol_target,1.5
NKE,2022-01-19,cpr_narrow_momentum_short,per_position_vol_target,0.4707
NKE,2022-01-19,r1_break_retest,portfolio_vol_target,1.5
NKE,2022-01-19,r1_break_retest,per_position_vol_target,0.4707
NKE,2022-01-19,break_retest_confluence,portfolio_vol_target,1.5
NKE,2022-01-19,break_retest_confluence,per_position_vol_target,0.4707
LLY,2022-01-19,bollinger_tight,portfolio_vol_target,1.5
LLY,2022-01-19,bollinger_tight,per_position_vol_target,0.4532
LLY,2022-01-19,po3_htf_aligned_short,portfolio_vol_target,1.5
LLY,2022-01-19,po3_htf_aligned_short,per_position_vol_target,0.4532
LLY,2022-01-19,cpr_narrow_bullish,portfolio_vol_target,1.5
LLY,2022-01-19,cpr_narrow_bullish,per_position_vol_target,0.4532
LLY,2022-01-19,hull_rsi,portfolio_vol_target,1.5
LLY,2022-01-19,hull_rsi,per_position_vol_target,0.4532
LLY,2022-01-19,cpr_narrow_momentum,portfolio_vol_target,1.5
LLY,2022-01-19,cpr_narrow_momentum,per_position_vol_target,0.4532
LLY,2022-01-19,hull_rsi_short,portfolio_vol_target,1.5
LLY,2022-01-19,hull_rsi_short,per_position_vol_target,0.4532
LLY,2022-01-19,cpr_narrow_momentum_short,portfolio_vol_target,1.5
LLY,2022-01-19,cpr_narrow_momentum_short,per_position_vol_target,0.4532
LLY,2022-01-19,break_retest_confluence,portfolio_vol_target,1.5
LLY,2022-01-19,break_retest_confluence,per_position_vol_target,0.4532
LLY,2022-01-19,lead_lag_sector_rotation,portfolio_vol_target,1.5
LLY,2022-01-19,lead_lag_sector_rotation,per_position_vol_target,0.4532
NVDA,2022-01-19,bollinger_lower,portfolio_vol_target,1.5
NVDA,2022-01-19,bollinger_lower,per_position_vol_target,0.25
NVDA,2022-01-19,bollinger_tight,portfolio_vol_target,1.5
NVDA,2022-01-19,bollinger_tight,per_position_vol_target,0.25
NVDA,2022-01-19,cpr_narrow_bullish,portfolio_vol_target,1.5
NVDA,2022-01-19,cpr_narrow_bullish,per_position_vol_target,0.25
NVDA,2022-01-19,cpr_narrow_momentum,portfolio_vol_target,1.5
NVDA,2022-01-19,cpr_narrow_momentum,per_position_vol_target,0.25
NVDA,2022-01-19,hull_rsi_short,portfolio_vol_target,1.5
NVDA,2022-01-19,hull_rsi_short,per_position_vol_target,0.25
NVDA,2022-01-19,cpr_narrow_momentum_short,portfolio_vol_target,1.5
NVDA,2022-01-19,cpr_narrow_momentum_short,per_position_vol_target,0.25
NVDA,2022-01-19,r1_break_retest,portfolio_vol_target,1.5
NVDA,2022-01-19,r1_break_retest,per_position_vol_target,0.25
NVDA,2022-01-19,break_retest_confluence,portfolio_vol_target,1.5
NVDA,2022-01-19,break_retest_confluence,per_position_vol_target,0.25
NVDA,2022-01-19,lead_lag_sector_rotation,portfolio_vol_target,1.5
NVDA,2022-01-19,lead_lag_sector_rotation,per_position_vol_target,0.25
TMO,2022-01-20,bollinger_tight,portfolio_vol_target,1.5
TMO,2022-01-20,bollinger_tight,per_position_vol_target,0.4747
TMO,2022-01-20,po3_htf_aligned_short,portfolio_vol_target,1.5
TMO,2022-01-20,po3_htf_aligned_short,per_position_vol_target,0.4747
TMO,2022-01-20,cpr_narrow_bullish,portfolio_vol_target,1.5
TMO,2022-01-20,cpr_narrow_bullish,per_position_vol_target,0.4747
TMO,2022-01-20,hull_rsi,portfolio_vol_target,1.5
TMO,2022-01-20,hull_rsi,per_position_vol_target,0.4747
TMO,2022-01-20,ichimoku_cloud_breakout,portfolio_vol_target,1.5
TMO,2022-01-20,ichimoku_cloud_breakout,per_position_vol_target,0.4747
TMO,2022-01-20,cpr_narrow_momentum,portfolio_vol_target,1.5
TMO,2022-01-20,cpr_narrow_momentum,per_position_vol_target,0.4747
TMO,2022-01-20,hull_rsi_short,portfolio_vol_target,1.5
TMO,2022-01-20,hull_rsi_short,per_position_vol_target,0.4747
TMO,2022-01-20,cpr_narrow_momentum_short,portfolio_vol_target,1.5
TMO,2022-01-20,cpr_narrow_momentum_short,per_position_vol_target,0.4747
TMO,2022-01-20,r1_break_retest,portfolio_vol_target,1.5
TMO,2022-01-20,r1_break_retest,per_position_vol_target,0.4747
TMO,2022-01-20,break_retest_confluence,portfolio_vol_target,1.5
TMO,2022-01-20,break_retest_confluence,per_position_vol_target,0.4747
TMO,2022-01-20,lead_lag_sector_rotation,portfolio_vol_target,1.5
TMO,2022-01-20,lead_lag_sector_rotation,per_position_vol_target,0.4747
LLY,2022-01-20,bollinger_tight,portfolio_vol_target,1.5
LLY,2022-01-20,bollinger_tight,per_position_vol_target,0.4562
LLY,2022-01-20,cpr_narrow_bullish,portfolio_vol_target,1.5
LLY,2022-01-20,cpr_narrow_bullish,per_position_vol_target,0.4562
LLY,2022-01-20,hull_rsi,portfolio_vol_target,1.5
LLY,2022-01-20,hull_rsi,per_position_vol_target,0.4562
LLY,2022-01-20,cpr_narrow_momentum,portfolio_vol_target,1.5
LLY,2022-01-20,cpr_narrow_momentum,per_position_vol_target,0.4562
LLY,2022-01-20,hull_rsi_short,portfolio_vol_target,1.5
LLY,2022-01-20,hull_rsi_short,per_position_vol_target,0.4562
LLY,2022-01-20,cpr_narrow_momentum_short,portfolio_vol_target,1.5
LLY,2022-01-20,cpr_narrow_momentum_short,per_position_vol_target,0.4562
LLY,2022-01-20,break_retest_confluence,portfolio_vol_target,1.5
