strategy,exit_method,hy_oas_band_at_entry,n,win_rate,avg_pnl_pct,total_pnl_pct
avwap_252_breakout,atr_trail_1x,no_data,5,0.4,-0.1375599999999999,-0.6877999999999995
avwap_252_breakout,atr_trail_2x,no_data,5,0.2,-1.3126799999999998,-6.5634
avwap_252_breakout,atr_trail_mae_conditional,no_data,5,0.4,-0.1375599999999999,-0.6877999999999995
avwap_252_breakout,atr_trail_vix_conditional,no_data,5,0.6,0.37687999999999994,1.8843999999999996
avwap_252_breakout,break_even_at_1r,no_data,5,0.0,-1.28748,-6.437399999999999
avwap_252_breakout,breakeven_plus_trail,no_data,5,0.0,-1.2413399999999999,-6.2067
avwap_252_breakout,chandelier_3x,no_data,5,0.2,-1.2526000000000002,-6.263000000000001
avwap_252_breakout,class_time_stop,no_data,5,1.0,4.46274,22.3137
avwap_252_breakout,earnings_blackout,no_data,5,0.2,-10.820139999999999,-54.100699999999996
avwap_252_breakout,fixed_4r_2r,no_data,5,0.6,6.02298,30.1149
avwap_252_breakout,hybrid_50pct_target,no_data,5,1.0,7.176640000000001,35.8832
avwap_252_breakout,ma_exit_ema9,no_data,5,0.4,-0.7371800000000001,-3.6859
avwap_252_breakout,mfe_lockin_trail,no_data,5,0.4,0.16090000000000013,0.8045000000000007
avwap_252_breakout,multi_tier_partial,no_data,5,0.4,0.31804000000000004,1.5902000000000003
avwap_252_breakout,next_pivot_target,no_data,5,1.0,4.794359999999999,23.971799999999998
avwap_252_breakout,r_multiple_2r,no_data,5,0.6,3.1064,15.532
avwap_252_breakout,r_multiple_3r,no_data,5,0.4,2.3390400000000002,11.695200000000002
avwap_252_breakout,regime_flip,no_data,5,0.2,-2.17584,-10.879199999999999
avwap_252_breakout,reverse_signal,no_data,5,0.4,-0.1375599999999999,-0.6877999999999995
avwap_252_breakout,smc_mitigation_zone,no_data,5,0.4,-0.19845999999999991,-0.9922999999999995
avwap_252_breakout,time_stop_10d,no_data,5,0.8,2.28538,11.4269
avwap_252_breakout,time_stop_20d,no_data,5,0.2,-2.17584,-10.879199999999999
avwap_252_breakout,trailing_10pct,no_data,5,0.2,-0.91996,-4.5998
avwap_252_breakout,trailing_15pct,no_data,5,0.8,10.80404,54.0202
avwap_252_breakout,trailing_5pct,no_data,5,0.6,0.718,3.59
avwap_50_reclaim,atr_trail_1x,no_data,8,0.25,-1.9341875,-15.4735
avwap_50_reclaim,atr_trail_1x,normal_3_5,8,0.625,-0.25922500000000004,-2.0738000000000003
avwap_50_reclaim,atr_trail_2x,no_data,8,0.125,-4.8710875,-38.9687
avwap_50_reclaim,atr_trail_2x,normal_3_5,8,0.5,0.2908125,2.3265
avwap_50_reclaim,atr_trail_mae_conditional,no_data,8,0.25,-1.9341875,-15.4735
avwap_50_reclaim,atr_trail_mae_conditional,normal_3_5,8,0.625,-0.25922500000000004,-2.0738000000000003
avwap_50_reclaim,atr_trail_vix_conditional,no_data,8,0.125,-2.891475,-23.1318
avwap_50_reclaim,atr_trail_vix_conditional,normal_3_5,8,0.375,-0.8808374999999999,-7.0466999999999995
avwap_50_reclaim,break_even_at_1r,no_data,8,0.0,-1.9951375,-15.9611
avwap_50_reclaim,break_even_at_1r,normal_3_5,8,0.25,-0.3179125,-2.5433
avwap_50_reclaim,breakeven_plus_trail,no_data,8,0.125,-4.030475,-32.2438
