strategy,exit_method,vix_at_entry,n,win_rate,avg_pnl_pct,total_pnl_pct
avwap_252_breakout,r_multiple_2r,22.79,1,0.0,-3.1033,-3.1033
avwap_252_breakout,r_multiple_2r,30.15,1,1.0,7.3782,7.3782
avwap_252_breakout,r_multiple_2r,31.2,2,1.0,7.23035,14.4607
avwap_252_breakout,r_multiple_2r,33.32,1,0.0,-3.2036,-3.2036
avwap_252_breakout,r_multiple_3r,22.79,1,0.0,-3.1033,-3.1033
avwap_252_breakout,r_multiple_3r,30.15,1,0.0,-3.6891,-3.6891
avwap_252_breakout,r_multiple_3r,31.2,2,1.0,10.845600000000001,21.691200000000002
avwap_252_breakout,r_multiple_3r,33.32,1,0.0,-3.2036,-3.2036
avwap_252_breakout,regime_flip,22.79,1,0.0,-6.007,-6.007
avwap_252_breakout,regime_flip,30.15,1,0.0,-1.6465,-1.6465
avwap_252_breakout,regime_flip,31.2,2,0.5,-0.26729999999999987,-0.5345999999999997
avwap_252_breakout,regime_flip,33.32,1,0.0,-2.6911,-2.6911
avwap_252_breakout,reverse_signal,22.79,1,0.0,-1.3072,-1.3072
avwap_252_breakout,reverse_signal,30.15,1,1.0,3.559,3.559
avwap_252_breakout,reverse_signal,31.2,2,0.5,0.13199999999999998,0.26399999999999996
avwap_252_breakout,reverse_signal,33.32,1,0.0,-3.2036,-3.2036
avwap_252_breakout,smc_mitigation_zone,22.79,1,0.0,-1.3072,-1.3072
avwap_252_breakout,smc_mitigation_zone,30.15,1,1.0,3.559,3.559
avwap_252_breakout,smc_mitigation_zone,31.2,2,0.5,-0.02024999999999999,-0.04049999999999998
avwap_252_breakout,smc_mitigation_zone,33.32,1,0.0,-3.2036,-3.2036
avwap_252_breakout,time_stop_10d,22.79,1,0.0,-6.54,-6.54
avwap_252_breakout,time_stop_10d,30.15,1,1.0,5.6482,5.6482
avwap_252_breakout,time_stop_10d,31.2,2,1.0,5.9176,11.8352
avwap_252_breakout,time_stop_10d,33.32,1,1.0,0.4835,0.4835
avwap_252_breakout,time_stop_20d,22.79,1,0.0,-6.007,-6.007
avwap_252_breakout,time_stop_20d,30.15,1,0.0,-1.6465,-1.6465
avwap_252_breakout,time_stop_20d,31.2,2,0.5,-0.26729999999999987,-0.5345999999999997
avwap_252_breakout,time_stop_20d,33.32,1,0.0,-2.6911,-2.6911
avwap_252_breakout,trailing_10pct,22.79,1,0.0,-7.9267,-7.9267
avwap_252_breakout,trailing_10pct,30.15,1,0.0,-2.0597,-2.0597
avwap_252_breakout,trailing_10pct,31.2,2,0.5,4.93145,9.8629
avwap_252_breakout,trailing_10pct,33.32,1,0.0,-4.4763,-4.4763
avwap_252_breakout,trailing_15pct,22.79,1,1.0,14.0762,14.0762
avwap_252_breakout,trailing_15pct,30.15,1,1.0,6.6338,6.6338
avwap_252_breakout,trailing_15pct,31.2,2,0.5,15.294500000000001,30.589000000000002
avwap_252_breakout,trailing_15pct,33.32,1,1.0,2.7212,2.7212
avwap_252_breakout,trailing_5pct,22.79,1,0.0,-3.0209,-3.0209
avwap_252_breakout,trailing_5pct,30.15,1,1.0,2.5794,2.5794
avwap_252_breakout,trailing_5pct,31.2,2,1.0,3.02545,6.0509
avwap_252_breakout,trailing_5pct,33.32,1,0.0,-2.0194,-2.0194
avwap_50_reclaim,atr_trail_1x,16.46,4,0.5,0.21025000000000002,0.8410000000000001
avwap_50_reclaim,atr_trail_1x,16.98,1,1.0,0.7319,0.7319
avwap_50_reclaim,atr_trail_1x,19.22,2,1.0,0.59685,1.1937
avwap_50_reclaim,atr_trail_1x,20.19,1,0.0,-4.8404,-4.8404
avwap_50_reclaim,atr_trail_1x,31.2,2,1.0,2.11145,4.2229
avwap_50_reclaim,atr_trail_1x,31.77,3,0.0,-4.645133333333333,-13.9354
avwap_50_reclaim,atr_trail_1x,32.99,3,0.0,-1.9203333333333334,-5.761
avwap_50_reclaim,atr_trail_2x,16.46,4,0.25,-0.8472000000000001,-3.3888000000000003
avwap_50_reclaim,atr_trail_2x,16.98,1,1.0,5.2333,5.2333
avwap_50_reclaim,atr_trail_2x,19.22,2,1.0,3.1172,6.2344
avwap_50_reclaim,atr_trail_2x,20.19,1,0.0,-5.7524,-5.7524
avwap_50_reclaim,atr_trail_2x,31.2,2,0.5,-0.17469999999999997,-0.34939999999999993
avwap_50_reclaim,atr_trail_2x,31.77,3,0.0,-7.072133333333333,-21.2164
avwap_50_reclaim,atr_trail_2x,32.99,3,0.0,-5.800966666666667,-17.4029
avwap_50_reclaim,atr_trail_mae_conditional,16.46,4,0.5,0.21025000000000002,0.8410000000000001
avwap_50_reclaim,atr_trail_mae_conditional,16.98,1,1.0,0.7319,0.7319
avwap_50_reclaim,atr_trail_mae_conditional,19.22,2,1.0,0.59685,1.1937
avwap_50_reclaim,atr_trail_mae_conditional,20.19,1,0.0,-4.8404,-4.8404
avwap_50_reclaim,atr_trail_mae_conditional,31.2,2,1.0,2.11145,4.2229
avwap_50_reclaim,atr_trail_mae_conditional,31.77,3,0.0,-4.645133333333333,-13.9354
avwap_50_reclaim,atr_trail_mae_conditional,32.99,3,0.0,-1.9203333333333334,-5.761
avwap_50_reclaim,atr_trail_vix_conditional,16.46,4,0.25,-0.61895,-2.4758
avwap_50_reclaim,atr_trail_vix_conditional,16.98,1,0.0,-0.9242,-0.9242
avwap_50_reclaim,atr_trail_vix_conditional,19.22,2,1.0,0.59685,1.1937
avwap_50_reclaim,atr_trail_vix_conditional,20.19,1,0.0,-4.8404,-4.8404
avwap_50_reclaim,atr_trail_vix_conditional,31.2,2,0.5,1.3203,2.6406
avwap_50_reclaim,atr_trail_vix_conditional,31.77,3,0.0,-4.6376333333333335,-13.9129
avwap_50_reclaim,atr_trail_vix_conditional,32.99,3,0.0,-3.9531666666666667,-11.8595
avwap_50_reclaim,break_even_at_1r,16.46,4,0.25,0.315075,1.2603
avwap_50_reclaim,break_even_at_1r,16.98,1,1.0,1.0368,1.0368
avwap_50_reclaim,break_even_at_1r,19.22,2,0.0,0.0,0.0
avwap_50_reclaim,break_even_at_1r,20.19,1,0.0,-4.8404,-4.8404
avwap_50_reclaim,break_even_at_1r,31.2,2,0.0,-0.22015,-0.4403
avwap_50_reclaim,break_even_at_1r,31.77,3,0.0,-4.0248333333333335,-12.0745
avwap_50_reclaim,break_even_at_1r,32.99,3,0.0,-1.1487666666666667,-3.4463
avwap_50_reclaim,breakeven_plus_trail,16.46,4,0.25,0.6766000000000001,2.7064000000000004
avwap_50_reclaim,breakeven_plus_trail,16.98,1,1.0,1.0368,1.0368
avwap_50_reclaim,breakeven_plus_trail,19.22,2,0.5,4.16065,8.3213
avwap_50_reclaim,breakeven_plus_trail,20.19,1,0.0,-6.4933,-6.4933
avwap_50_reclaim,breakeven_plus_trail,31.2,2,0.5,4.7055,9.411
avwap_50_reclaim,breakeven_plus_trail,31.77,3,0.0,-5.4175,-16.2525
avwap_50_reclaim,breakeven_plus_trail,32.99,3,0.0,-8.467433333333332,-25.402299999999997
avwap_50_reclaim,chandelier_3x,16.46,4,0.25,0.208175,0.8327
avwap_50_reclaim,chandelier_3x,16.98,1,1.0,5.2296,5.2296
avwap_50_reclaim,chandelier_3x,19.22,2,1.0,6.12145,12.2429
avwap_50_reclaim,chandelier_3x,20.19,1,0.0,-7.9488,-7.9488
avwap_50_reclaim,chandelier_3x,31.2,2,0.5,-1.7951,-3.5902
avwap_50_reclaim,chandelier_3x,31.77,3,0.0,-8.539033333333334,-25.6171
avwap_50_reclaim,chandelier_3x,32.99,3,0.0,-6.794499999999999,-20.383499999999998
avwap_50_reclaim,class_time_stop,16.46,4,0.5,0.6974000000000001,2.7896000000000005
avwap_50_reclaim,class_time_stop,16.98,1,1.0,6.0956,6.0956
avwap_50_reclaim,class_time_stop,19.22,2,0.5,1.21485,2.4297
avwap_50_reclaim,class_time_stop,20.19,1,0.0,-21.3639,-21.3639
avwap_50_reclaim,class_time_stop,31.2,2,1.0,7.5616,15.1232
avwap_50_reclaim,class_time_stop,31.77,3,1.0,5.758366666666667,17.275100000000002
avwap_50_reclaim,class_time_stop,32.99,3,0.3333333333333333,-1.4691,-4.4073
avwap_50_reclaim,earnings_blackout,16.46,4,0.0,-10.5871,-42.3484
avwap_50_reclaim,earnings_blackout,16.98,1,0.0,-5.2156,-5.2156
avwap_50_reclaim,earnings_blackout,19.22,2,0.5,-1.7607,-3.5214
avwap_50_reclaim,earnings_blackout,20.19,1,0.0,-26.2238,-26.2238
avwap_50_reclaim,earnings_blackout,31.2,2,0.5,-6.8172999999999995,-13.634599999999999
avwap_50_reclaim,earnings_blackout,31.77,3,0.0,-92.10596666666667,-276.3179
avwap_50_reclaim,earnings_blackout,32.99,3,0.6666666666666666,0.020166666666666666,0.0605
avwap_50_reclaim,fixed_4r_2r,16.46,4,0.25,-0.543525,-2.1741
avwap_50_reclaim,fixed_4r_2r,16.98,1,1.0,8.4933,8.4933
avwap_50_reclaim,fixed_4r_2r,19.22,2,1.0,12.0846,24.1692
avwap_50_reclaim,fixed_4r_2r,20.19,1,0.0,-6.4933,-6.4933
avwap_50_reclaim,fixed_4r_2r,31.2,2,0.5,0.9157499999999992,1.8314999999999984
avwap_50_reclaim,fixed_4r_2r,31.77,3,0.0,-10.779366666666668,-32.338100000000004
avwap_50_reclaim,fixed_4r_2r,32.99,3,0.0,-8.467433333333332,-25.402299999999997
avwap_50_reclaim,hybrid_50pct_target,16.46,4,1.0,5.387975,21.5519
avwap_50_reclaim,hybrid_50pct_target,16.98,1,1.0,3.7034,3.7034
avwap_50_reclaim,hybrid_50pct_target,19.22,2,1.0,5.5347,11.0694
avwap_50_reclaim,hybrid_50pct_target,20.19,1,0.0,-26.2238,-26.2238
avwap_50_reclaim,hybrid_50pct_target,31.2,2,1.0,11.289,22.578
avwap_50_reclaim,hybrid_50pct_target,31.77,3,1.0,12.7751,38.3253
avwap_50_reclaim,hybrid_50pct_target,32.99,3,1.0,12.402433333333335,37.207300000000004
avwap_50_reclaim,ma_exit_ema9,16.46,4,0.5,-0.04307499999999995,-0.1722999999999998
avwap_50_reclaim,ma_exit_ema9,16.98,1,1.0,6.5505,6.5505
avwap_50_reclaim,ma_exit_ema9,19.22,2,1.0,1.8846,3.7692
avwap_50_reclaim,ma_exit_ema9,20.19,1,0.0,-6.1197,-6.1197
avwap_50_reclaim,ma_exit_ema9,31.2,2,0.5,0.92215,1.8443
avwap_50_reclaim,ma_exit_ema9,31.77,3,0.3333333333333333,-4.137133333333334,-12.4114
avwap_50_reclaim,ma_exit_ema9,32.99,3,0.0,-2.9415,-8.8245
avwap_50_reclaim,mfe_lockin_trail,16.46,4,0.5,0.21025000000000002,0.8410000000000001
avwap_50_reclaim,mfe_lockin_trail,16.98,1,1.0,0.7319,0.7319
avwap_50_reclaim,mfe_lockin_trail,19.22,2,1.0,0.59685,1.1937
avwap_50_reclaim,mfe_lockin_trail,20.19,1,0.0,-4.8404,-4.8404
avwap_50_reclaim,mfe_lockin_trail,31.2,2,1.0,2.11145,4.2229
avwap_50_reclaim,mfe_lockin_trail,31.77,3,0.0,-4.645133333333333,-13.9354
avwap_50_reclaim,mfe_lockin_trail,32.99,3,0.0,-1.9203333333333334,-5.761
avwap_50_reclaim,multi_tier_partial,16.46,4,0.5,0.3008250000000001,1.2033000000000005
avwap_50_reclaim,multi_tier_partial,16.98,1,1.0,1.1957,1.1957
avwap_50_reclaim,multi_tier_partial,19.22,2,1.0,1.0286499999999998,2.0572999999999997
avwap_50_reclaim,multi_tier_partial,20.19,1,0.0,-4.8404,-4.8404
avwap_50_reclaim,multi_tier_partial,31.2,2,1.0,2.9817,5.9634
avwap_50_reclaim,multi_tier_partial,31.77,3,0.0,-4.645133333333333,-13.9354
avwap_50_reclaim,multi_tier_partial,32.99,3,0.6666666666666666,0.0840333333333334,0.2521000000000002
avwap_50_reclaim,next_pivot_target,16.46,4,0.25,-1.13395,-4.5358
avwap_50_reclaim,next_pivot_target,16.98,1,1.0,0.2046,0.2046
avwap_50_reclaim,next_pivot_target,19.22,2,1.0,3.9614000000000003,7.9228000000000005
avwap_50_reclaim,next_pivot_target,20.19,1,0.0,-6.4933,-6.4933
avwap_50_reclaim,next_pivot_target,31.2,2,0.5,-5.4041500000000005,-10.808300000000001
avwap_50_reclaim,next_pivot_target,31.77,3,1.0,1.3347,4.0041
avwap_50_reclaim,next_pivot_target,32.99,3,1.0,1.6600000000000001,4.98
avwap_50_reclaim,r_multiple_2r,16.46,4,0.25,-0.47950000000000004,-1.9180000000000001
avwap_50_reclaim,r_multiple_2r,16.98,1,1.0,4.2466,4.2466
avwap_50_reclaim,r_multiple_2r,19.22,2,1.0,4.6057500000000005,9.211500000000001
avwap_50_reclaim,r_multiple_2r,20.19,1,0.0,-4.8404,-4.8404
avwap_50_reclaim,r_multiple_2r,31.2,2,0.5,0.8687999999999998,1.7375999999999996
avwap_50_reclaim,r_multiple_2r,31.77,3,0.0,-5.396466666666666,-16.1894
avwap_50_reclaim,r_multiple_2r,32.99,3,0.0,-4.2337,-12.7011
avwap_50_reclaim,r_multiple_3r,16.46,4,0.25,0.11092499999999994,0.44369999999999976
avwap_50_reclaim,r_multiple_3r,16.98,1,1.0,6.37,6.37
avwap_50_reclaim,r_multiple_3r,19.22,2,1.0,7.57945,15.1589
avwap_50_reclaim,r_multiple_3r,20.19,1,0.0,-4.8404,-4.8404
avwap_50_reclaim,r_multiple_3r,31.2,2,0.5,2.18455,4.3691
avwap_50_reclaim,r_multiple_3r,31.77,3,0.0,-5.396466666666666,-16.1894
avwap_50_reclaim,r_multiple_3r,32.99,3,0.0,-4.2337,-12.7011
avwap_50_reclaim,regime_flip,16.46,4,0.5,0.6460750000000002,2.5843000000000007
avwap_50_reclaim,regime_flip,16.98,1,1.0,8.051,8.051
avwap_50_reclaim,regime_flip,19.22,2,1.0,2.0971,4.1942
avwap_50_reclaim,regime_flip,20.19,1,0.0,-21.879,-21.879
avwap_50_reclaim,regime_flip,31.2,2,0.5,-2.1393500000000003,-4.278700000000001
avwap_50_reclaim,regime_flip,31.77,3,0.6666666666666666,1.5952666666666666,4.7858
avwap_50_reclaim,regime_flip,32.99,3,0.0,-9.7447,-29.234099999999998
avwap_50_reclaim,reverse_signal,16.46,4,0.5,0.21025000000000002,0.8410000000000001
avwap_50_reclaim,reverse_signal,16.98,1,1.0,0.7319,0.7319
avwap_50_reclaim,reverse_signal,19.22,2,1.0,0.59685,1.1937
avwap_50_reclaim,reverse_signal,20.19,1,0.0,-4.8404,-4.8404
avwap_50_reclaim,reverse_signal,31.2,2,1.0,2.11145,4.2229
avwap_50_reclaim,reverse_signal,31.77,3,0.0,-4.645133333333333,-13.9354
avwap_50_reclaim,reverse_signal,32.99,3,0.0,-1.9203333333333334,-5.761
avwap_50_reclaim,smc_mitigation_zone,16.46,4,0.75,0.3819,1.5276
avwap_50_reclaim,smc_mitigation_zone,16.98,1,1.0,0.7319,0.7319
avwap_50_reclaim,smc_mitigation_zone,19.22,2,1.0,0.59685,1.1937
avwap_50_reclaim,smc_mitigation_zone,20.19,1,0.0,-4.8404,-4.8404
avwap_50_reclaim,smc_mitigation_zone,31.2,2,1.0,2.11145,4.2229
avwap_50_reclaim,smc_mitigation_zone,31.77,3,0.0,-4.645133333333333,-13.9354
avwap_50_reclaim,smc_mitigation_zone,32.99,3,0.0,-1.9203333333333334,-5.761
avwap_50_reclaim,time_stop_10d,16.46,4,0.25,-1.24045,-4.9618
avwap_50_reclaim,time_stop_10d,16.98,1,1.0,1.6214,1.6214
avwap_50_reclaim,time_stop_10d,19.22,2,1.0,4.437049999999999,8.874099999999999
avwap_50_reclaim,time_stop_10d,20.19,1,0.0,-18.0326,-18.0326
avwap_50_reclaim,time_stop_10d,31.2,2,1.0,6.9024,13.8048
avwap_50_reclaim,time_stop_10d,31.77,3,0.3333333333333333,-3.3674999999999997,-10.1025
avwap_50_reclaim,time_stop_10d,32.99,3,0.6666666666666666,-3.3868666666666662,-10.160599999999999
avwap_50_reclaim,time_stop_20d,16.46,4,0.5,0.6460750000000002,2.5843000000000007
avwap_50_reclaim,time_stop_20d,16.98,1,1.0,8.051,8.051
avwap_50_reclaim,time_stop_20d,19.22,2,1.0,2.0971,4.1942
avwap_50_reclaim,time_stop_20d,20.19,1,0.0,-21.879,-21.879
avwap_50_reclaim,time_stop_20d,31.2,2,0.5,-2.1393500000000003,-4.278700000000001
avwap_50_reclaim,time_stop_20d,31.77,3,0.6666666666666666,1.5952666666666666,4.7858
avwap_50_reclaim,time_stop_20d,32.99,3,0.0,-9.7447,-29.234099999999998
avwap_50_reclaim,trailing_10pct,16.46,4,0.75,3.9099500000000003,15.639800000000001
avwap_50_reclaim,trailing_10pct,16.98,1,1.0,1.0368,1.0368
avwap_50_reclaim,trailing_10pct,19.22,2,0.5,3.5267000000000004,7.053400000000001
avwap_50_reclaim,trailing_10pct,20.19,1,0.0,-9.2657,-9.2657
avwap_50_reclaim,trailing_10pct,31.2,2,0.5,-0.21400000000000002,-0.42800000000000005
avwap_50_reclaim,trailing_10pct,31.77,3,0.0,-4.969833333333333,-14.9095
avwap_50_reclaim,trailing_10pct,32.99,3,0.0,-7.360066666666666,-22.080199999999998
avwap_50_reclaim,trailing_15pct,16.46,4,0.5,-0.06922499999999987,-0.2768999999999995
avwap_50_reclaim,trailing_15pct,16.98,1,0.0,-3.4615,-3.4615
avwap_50_reclaim,trailing_15pct,19.22,2,0.5,1.1502,2.3004
avwap_50_reclaim,trailing_15pct,20.19,1,0.0,-15.2496,-15.2496
avwap_50_reclaim,trailing_15pct,31.2,2,0.5,0.38034999999999997,0.7606999999999999
avwap_50_reclaim,trailing_15pct,31.77,3,0.0,-7.8516,-23.5548
avwap_50_reclaim,trailing_15pct,32.99,3,0.0,-10.531,-31.593
avwap_50_reclaim,trailing_5pct,16.46,4,0.25,-0.1649999999999998,-0.6599999999999993
avwap_50_reclaim,trailing_5pct,16.98,1,1.0,5.5351,5.5351
avwap_50_reclaim,trailing_5pct,19.22,2,1.0,3.13945,6.2789
avwap_50_reclaim,trailing_5pct,20.19,1,0.0,-4.8404,-4.8404
avwap_50_reclaim,trailing_5pct,31.2,2,1.0,3.77095,7.5419
avwap_50_reclaim,trailing_5pct,31.77,3,0.0,-2.772133333333333,-8.3164
avwap_50_reclaim,trailing_5pct,32.99,3,0.0,-2.8230000000000004,-8.469000000000001
bollinger_lower,atr_trail_1x,18.41,1,0.0,-2.5328,-2.5328
bollinger_lower,atr_trail_1x,19.73,4,0.0,-2.381225,-9.5249
bollinger_lower,atr_trail_1x,22.79,2,0.0,-2.41175,-4.8235
bollinger_lower,atr_trail_1x,22.86,1,0.0,-2.2743,-2.2743
bollinger_lower,atr_trail_1x,27.75,1,0.0,-1.991,-1.991
bollinger_lower,atr_trail_1x,28.85,1,0.0,-1.6875,-1.6875
bollinger_lower,atr_trail_1x,30.49,1,1.0,4.2358,4.2358
bollinger_lower,atr_trail_1x,31.2,1,0.0,-1.4056,-1.4056
bollinger_lower,atr_trail_1x,32.34,2,0.0,-2.46075,-4.9215
bollinger_lower,atr_trail_2x,18.41,1,0.0,-4.9029,-4.9029
bollinger_lower,atr_trail_2x,19.73,4,0.0,-3.283375,-13.1335
bollinger_lower,atr_trail_2x,22.79,2,0.0,-4.8254,-9.6508
bollinger_lower,atr_trail_2x,22.86,1,0.0,-3.4812,-3.4812
bollinger_lower,atr_trail_2x,27.75,1,1.0,2.0958,2.0958
bollinger_lower,atr_trail_2x,28.85,1,1.0,8.9834,8.9834
bollinger_lower,atr_trail_2x,30.49,1,0.0,-3.9726,-3.9726
bollinger_lower,atr_trail_2x,31.2,1,0.0,-3.5052,-3.5052
bollinger_lower,atr_trail_2x,32.34,2,0.0,-5.52835,-11.0567
bollinger_lower,atr_trail_mae_conditional,18.41,1,0.0,-2.5328,-2.5328
bollinger_lower,atr_trail_mae_conditional,19.73,4,0.0,-2.381225,-9.5249
bollinger_lower,atr_trail_mae_conditional,22.79,2,0.0,-2.41175,-4.8235
bollinger_lower,atr_trail_mae_conditional,22.86,1,0.0,-2.2743,-2.2743
bollinger_lower,atr_trail_mae_conditional,27.75,1,0.0,-1.991,-1.991
bollinger_lower,atr_trail_mae_conditional,28.85,1,0.0,-1.6875,-1.6875
bollinger_lower,atr_trail_mae_conditional,30.49,1,1.0,4.2358,4.2358
bollinger_lower,atr_trail_mae_conditional,31.2,1,0.0,-1.4056,-1.4056
bollinger_lower,atr_trail_mae_conditional,32.34,2,0.0,-2.46075,-4.9215
bollinger_lower,atr_trail_vix_conditional,18.41,1,0.0,-2.5328,-2.5328
bollinger_lower,atr_trail_vix_conditional,19.73,4,0.0,-2.621025,-10.4841
bollinger_lower,atr_trail_vix_conditional,22.79,2,0.0,-3.5195499999999997,-7.0390999999999995
bollinger_lower,atr_trail_vix_conditional,22.86,1,0.0,-2.7321,-2.7321
bollinger_lower,atr_trail_vix_conditional,27.75,1,0.0,-1.991,-1.991
bollinger_lower,atr_trail_vix_conditional,28.85,1,0.0,-3.3395,-3.3395
bollinger_lower,atr_trail_vix_conditional,30.49,1,1.0,0.1291,0.1291
bollinger_lower,atr_trail_vix_conditional,31.2,1,0.0,-2.4554,-2.4554
bollinger_lower,atr_trail_vix_conditional,32.34,2,0.0,-4.3115000000000006,-8.623000000000001
bollinger_lower,break_even_at_1r,18.41,1,0.0,-2.5328,-2.5328
bollinger_lower,break_even_at_1r,19.73,4,0.0,-2.722175,-10.8887
bollinger_lower,break_even_at_1r,22.79,2,0.0,-2.41175,-4.8235
bollinger_lower,break_even_at_1r,22.86,1,0.0,-2.2743,-2.2743
bollinger_lower,break_even_at_1r,27.75,1,0.0,-1.991,-1.991
bollinger_lower,break_even_at_1r,28.85,1,0.0,-3.0792,-3.0792
bollinger_lower,break_even_at_1r,30.49,1,1.0,1.1997,1.1997
bollinger_lower,break_even_at_1r,31.2,1,0.0,-2.1434,-2.1434
bollinger_lower,break_even_at_1r,32.34,2,0.0,-3.4234,-6.8468
bollinger_lower,breakeven_plus_trail,18.41,1,0.0,-4.9029,-4.9029
bollinger_lower,breakeven_plus_trail,19.73,4,0.0,-2.5477499999999997,-10.190999999999999
bollinger_lower,breakeven_plus_trail,22.79,2,0.0,-4.6927,-9.3854
bollinger_lower,breakeven_plus_trail,22.86,1,0.0,-4.5487,-4.5487
bollinger_lower,breakeven_plus_trail,27.75,1,0.0,0.0,0.0
bollinger_lower,breakeven_plus_trail,28.85,1,1.0,4.0226,4.0226
bollinger_lower,breakeven_plus_trail,30.49,1,1.0,1.1997,1.1997
bollinger_lower,breakeven_plus_trail,31.2,1,0.0,-4.2867,-4.2867
bollinger_lower,breakeven_plus_trail,32.34,2,0.0,-6.14905,-12.2981
bollinger_lower,chandelier_3x,18.41,1,0.0,-0.1178,-0.1178
