strategy,exit_method,confidence_tier,n,win_rate,avg_pnl_pct,total_pnl_pct
avwap_252_breakout,atr_trail_1x,HIGH,5,0.4,-0.1375599999999999,-0.6877999999999995
avwap_252_breakout,atr_trail_2x,HIGH,5,0.2,-1.3126799999999998,-6.5634
avwap_252_breakout,atr_trail_mae_conditional,HIGH,5,0.4,-0.1375599999999999,-0.6877999999999995
avwap_252_breakout,atr_trail_vix_conditional,HIGH,5,0.6,0.37687999999999994,1.8843999999999996
avwap_252_breakout,break_even_at_1r,HIGH,5,0.0,-1.28748,-6.437399999999999
avwap_252_breakout,breakeven_plus_trail,HIGH,5,0.0,-1.2413399999999999,-6.2067
avwap_252_breakout,chandelier_3x,HIGH,5,0.2,-1.2526000000000002,-6.263000000000001
avwap_252_breakout,class_time_stop,HIGH,5,1.0,4.46274,22.3137
avwap_252_breakout,earnings_blackout,HIGH,5,0.2,-10.820139999999999,-54.100699999999996
avwap_252_breakout,fixed_4r_2r,HIGH,5,0.6,6.02298,30.1149
avwap_252_breakout,hybrid_50pct_target,HIGH,5,1.0,7.176640000000001,35.8832
avwap_252_breakout,ma_exit_ema9,HIGH,5,0.4,-0.7371800000000001,-3.6859
avwap_252_breakout,mfe_lockin_trail,HIGH,5,0.4,0.16090000000000013,0.8045000000000007
avwap_252_breakout,multi_tier_partial,HIGH,5,0.4,0.31804000000000004,1.5902000000000003
avwap_252_breakout,next_pivot_target,HIGH,5,1.0,4.794359999999999,23.971799999999998
avwap_252_breakout,r_multiple_2r,HIGH,5,0.6,3.1064,15.532
avwap_252_breakout,r_multiple_3r,HIGH,5,0.4,2.3390400000000002,11.695200000000002
avwap_252_breakout,regime_flip,HIGH,5,0.2,-2.17584,-10.879199999999999
avwap_252_breakout,reverse_signal,HIGH,5,0.4,-0.1375599999999999,-0.6877999999999995
avwap_252_breakout,smc_mitigation_zone,HIGH,5,0.4,-0.19845999999999991,-0.9922999999999995
avwap_252_breakout,time_stop_10d,HIGH,5,0.8,2.28538,11.4269
avwap_252_breakout,time_stop_20d,HIGH,5,0.2,-2.17584,-10.879199999999999
avwap_252_breakout,trailing_10pct,HIGH,5,0.2,-0.91996,-4.5998
avwap_252_breakout,trailing_15pct,HIGH,5,0.8,10.80404,54.0202
avwap_252_breakout,trailing_5pct,HIGH,5,0.6,0.718,3.59
avwap_50_reclaim,atr_trail_1x,HIGH,15,0.4,-1.22202,-18.3303
avwap_50_reclaim,atr_trail_1x,VERY_HIGH,1,1.0,0.783,0.783
avwap_50_reclaim,atr_trail_2x,HIGH,15,0.26666666666666666,-2.6791066666666667,-40.1866
avwap_50_reclaim,atr_trail_2x,VERY_HIGH,1,1.0,3.5444,3.5444
avwap_50_reclaim,atr_trail_mae_conditional,HIGH,15,0.4,-1.22202,-18.3303
avwap_50_reclaim,atr_trail_mae_conditional,VERY_HIGH,1,1.0,0.783,0.783
avwap_50_reclaim,atr_trail_vix_conditional,HIGH,15,0.2,-2.0641,-30.961499999999997
avwap_50_reclaim,atr_trail_vix_conditional,VERY_HIGH,1,1.0,0.783,0.783
avwap_50_reclaim,break_even_at_1r,HIGH,15,0.13333333333333333,-1.2336266666666666,-18.5044
avwap_50_reclaim,break_even_at_1r,VERY_HIGH,1,0.0,0.0,0.0
avwap_50_reclaim,breakeven_plus_trail,HIGH,15,0.26666666666666666,-1.778173333333333,-26.672599999999996
avwap_50_reclaim,breakeven_plus_trail,VERY_HIGH,1,0.0,0.0,0.0
avwap_50_reclaim,chandelier_3x,HIGH,15,0.26666666666666666,-2.7604333333333333,-41.4065
avwap_50_reclaim,chandelier_3x,VERY_HIGH,1,1.0,2.1721,2.1721
avwap_50_reclaim,class_time_stop,HIGH,15,0.6666666666666666,1.2535733333333332,18.8036
avwap_50_reclaim,class_time_stop,VERY_HIGH,1,0.0,-0.8616,-0.8616
avwap_50_reclaim,earnings_blackout,HIGH,15,0.26666666666666666,-23.70056,-355.5084
avwap_50_reclaim,earnings_blackout,VERY_HIGH,1,0.0,-11.6928,-11.6928
avwap_50_reclaim,fixed_4r_2r,HIGH,15,0.26666666666666666,-2.6603800000000004,-39.9057
avwap_50_reclaim,fixed_4r_2r,VERY_HIGH,1,1.0,7.9919,7.9919
avwap_50_reclaim,hybrid_50pct_target,HIGH,15,0.9333333333333333,7.0143,105.2145
avwap_50_reclaim,hybrid_50pct_target,VERY_HIGH,1,1.0,2.997,2.997
avwap_50_reclaim,ma_exit_ema9,HIGH,15,0.4,-1.256,-18.84
avwap_50_reclaim,ma_exit_ema9,VERY_HIGH,1,1.0,3.4761,3.4761
avwap_50_reclaim,mfe_lockin_trail,HIGH,15,0.4,-1.22202,-18.3303
avwap_50_reclaim,mfe_lockin_trail,VERY_HIGH,1,1.0,0.783,0.783
avwap_50_reclaim,multi_tier_partial,HIGH,15,0.5333333333333333,-0.6194666666666666,-9.292
avwap_50_reclaim,multi_tier_partial,VERY_HIGH,1,1.0,1.188,1.188
avwap_50_reclaim,next_pivot_target,HIGH,15,0.6666666666666666,-0.3216866666666666,-4.8252999999999995
avwap_50_reclaim,next_pivot_target,VERY_HIGH,1,1.0,0.0994,0.0994
avwap_50_reclaim,r_multiple_2r,HIGH,15,0.26666666666666666,-1.62994,-24.449099999999998
avwap_50_reclaim,r_multiple_2r,VERY_HIGH,1,1.0,3.9959,3.9959
avwap_50_reclaim,r_multiple_3r,HIGH,15,0.26666666666666666,-0.9816466666666663,-14.724699999999995
avwap_50_reclaim,r_multiple_3r,VERY_HIGH,1,1.0,7.3355,7.3355
avwap_50_reclaim,regime_flip,HIGH,15,0.4666666666666667,-2.4176466666666667,-36.2647
avwap_50_reclaim,regime_flip,VERY_HIGH,1,1.0,0.4882,0.4882
avwap_50_reclaim,reverse_signal,HIGH,15,0.4,-1.22202,-18.3303
avwap_50_reclaim,reverse_signal,VERY_HIGH,1,1.0,0.783,0.783
avwap_50_reclaim,smc_mitigation_zone,HIGH,15,0.4666666666666667,-1.1762466666666667,-17.6437
avwap_50_reclaim,smc_mitigation_zone,VERY_HIGH,1,1.0,0.783,0.783
avwap_50_reclaim,time_stop_10d,HIGH,15,0.5333333333333333,-1.6764000000000001,-25.146
avwap_50_reclaim,time_stop_10d,VERY_HIGH,1,1.0,6.1888,6.1888
avwap_50_reclaim,time_stop_20d,HIGH,15,0.4666666666666667,-2.4176466666666667,-36.2647
avwap_50_reclaim,time_stop_20d,VERY_HIGH,1,1.0,0.4882,0.4882
avwap_50_reclaim,trailing_10pct,HIGH,15,0.4,-1.4456999999999998,-21.685499999999998
avwap_50_reclaim,trailing_10pct,VERY_HIGH,1,0.0,-1.2679,-1.2679
avwap_50_reclaim,trailing_15pct,HIGH,15,0.26666666666666666,-4.346913333333333,-65.2037
avwap_50_reclaim,trailing_15pct,VERY_HIGH,1,0.0,-5.871,-5.871
avwap_50_reclaim,trailing_5pct,HIGH,15,0.3333333333333333,-0.41767333333333334,-6.2651
avwap_50_reclaim,trailing_5pct,VERY_HIGH,1,1.0,3.3352,3.3352
bollinger_lower,atr_trail_1x,HIGH,13,0.07692307692307693,-1.787523076923077,-23.2378
bollinger_lower,atr_trail_1x,VERY_HIGH,1,0.0,-1.6875,-1.6875
bollinger_lower,atr_trail_2x,HIGH,13,0.07692307692307693,-3.6620846153846154,-47.6071
bollinger_lower,atr_trail_2x,VERY_HIGH,1,1.0,8.9834,8.9834
bollinger_lower,atr_trail_mae_conditional,HIGH,13,0.07692307692307693,-1.787523076923077,-23.2378
bollinger_lower,atr_trail_mae_conditional,VERY_HIGH,1,0.0,-1.6875,-1.6875
bollinger_lower,atr_trail_vix_conditional,HIGH,13,0.07692307692307693,-2.7483384615384616,-35.7284
bollinger_lower,atr_trail_vix_conditional,VERY_HIGH,1,0.0,-3.3395,-3.3395
bollinger_lower,break_even_at_1r,HIGH,13,0.07692307692307693,-2.330830769230769,-30.3008
bollinger_lower,break_even_at_1r,VERY_HIGH,1,0.0,-3.0792,-3.0792
bollinger_lower,breakeven_plus_trail,HIGH,13,0.07692307692307693,-3.4163923076923077,-44.4131
bollinger_lower,breakeven_plus_trail,VERY_HIGH,1,1.0,4.0226,4.0226
bollinger_lower,chandelier_3x,HIGH,13,0.0,-0.13873846153846153,-1.8036
bollinger_lower,chandelier_3x,VERY_HIGH,1,0.0,-0.3352,-0.3352
bollinger_lower,class_time_stop,HIGH,13,0.3076923076923077,-4.207184615384616,-54.693400000000004
bollinger_lower,class_time_stop,VERY_HIGH,1,1.0,9.748,9.748
bollinger_lower,earnings_blackout,HIGH,13,0.46153846153846156,1.6669769230769231,21.6707
bollinger_lower,earnings_blackout,VERY_HIGH,1,0.0,-33.2537,-33.2537
bollinger_lower,fixed_4r_2r,HIGH,13,0.15384615384615385,-0.8902461538461536,-11.573199999999996
bollinger_lower,fixed_4r_2r,VERY_HIGH,1,1.0,15.3367,15.3367
bollinger_lower,hybrid_50pct_target,HIGH,13,0.38461538461538464,-2.542876923076923,-33.0574
bollinger_lower,hybrid_50pct_target,VERY_HIGH,1,1.0,6.3659,6.3659
bollinger_lower,ma_exit_ema9,HIGH,13,0.38461538461538464,-0.2712846153846154,-3.5267
bollinger_lower,ma_exit_ema9,VERY_HIGH,1,1.0,1.6164,1.6164
bollinger_lower,mfe_lockin_trail,HIGH,13,0.07692307692307693,-1.787523076923077,-23.2378
bollinger_lower,mfe_lockin_trail,VERY_HIGH,1,0.0,-1.6875,-1.6875
bollinger_lower,multi_tier_partial,HIGH,13,0.07692307692307693,-1.5572461538461537,-20.2442
bollinger_lower,multi_tier_partial,VERY_HIGH,1,0.0,-1.6875,-1.6875
bollinger_lower,next_pivot_target,HIGH,13,0.3076923076923077,-5.611438461538461,-72.9487
bollinger_lower,next_pivot_target,VERY_HIGH,1,1.0,15.3367,15.3367
bollinger_lower,r_multiple_2r,HIGH,13,0.07692307692307693,-2.3899384615384616,-31.0692
bollinger_lower,r_multiple_2r,VERY_HIGH,1,0.0,-3.0792,-3.0792
bollinger_lower,r_multiple_3r,HIGH,13,0.07692307692307693,-2.1420846153846154,-27.8471
bollinger_lower,r_multiple_3r,VERY_HIGH,1,0.0,-3.0792,-3.0792
bollinger_lower,regime_flip,HIGH,13,0.15384615384615385,-4.682130769230769,-60.8677
bollinger_lower,regime_flip,VERY_HIGH,1,1.0,11.8918,11.8918
bollinger_lower,reverse_signal,HIGH,13,0.07692307692307693,-1.787523076923077,-23.2378
bollinger_lower,reverse_signal,VERY_HIGH,1,0.0,-1.6875,-1.6875
