strategy,exit_method,mfe_bucket,n,win_rate,avg_pnl_pct,total_pnl_pct
avwap_252_breakout,atr_trail_1x,q4_ge_10pct,5,0.4,-0.1375599999999999,-0.6877999999999995
avwap_252_breakout,atr_trail_2x,q4_ge_10pct,5,0.2,-1.3126799999999998,-6.5634
avwap_252_breakout,atr_trail_mae_conditional,q4_ge_10pct,5,0.4,-0.1375599999999999,-0.6877999999999995
avwap_252_breakout,atr_trail_vix_conditional,q4_ge_10pct,5,0.6,0.37687999999999994,1.8843999999999996
avwap_252_breakout,break_even_at_1r,q4_ge_10pct,5,0.0,-1.28748,-6.437399999999999
avwap_252_breakout,breakeven_plus_trail,q4_ge_10pct,5,0.0,-1.2413399999999999,-6.2067
avwap_252_breakout,chandelier_3x,q4_ge_10pct,5,0.2,-1.2526000000000002,-6.263000000000001
avwap_252_breakout,class_time_stop,q4_ge_10pct,5,1.0,4.46274,22.3137
avwap_252_breakout,earnings_blackout,q4_ge_10pct,5,0.2,-10.820139999999999,-54.100699999999996
avwap_252_breakout,fixed_4r_2r,q4_ge_10pct,5,0.6,6.02298,30.1149
avwap_252_breakout,hybrid_50pct_target,q4_ge_10pct,5,1.0,7.176640000000001,35.8832
avwap_252_breakout,ma_exit_ema9,q4_ge_10pct,5,0.4,-0.7371800000000001,-3.6859
avwap_252_breakout,mfe_lockin_trail,q4_ge_10pct,5,0.4,0.16090000000000013,0.8045000000000007
avwap_252_breakout,multi_tier_partial,q4_ge_10pct,5,0.4,0.31804000000000004,1.5902000000000003
avwap_252_breakout,next_pivot_target,q4_ge_10pct,5,1.0,4.794359999999999,23.971799999999998
avwap_252_breakout,r_multiple_2r,q4_ge_10pct,5,0.6,3.1064,15.532
avwap_252_breakout,r_multiple_3r,q4_ge_10pct,5,0.4,2.3390400000000002,11.695200000000002
avwap_252_breakout,regime_flip,q4_ge_10pct,5,0.2,-2.17584,-10.879199999999999
avwap_252_breakout,reverse_signal,q4_ge_10pct,5,0.4,-0.1375599999999999,-0.6877999999999995
avwap_252_breakout,smc_mitigation_zone,q4_ge_10pct,5,0.4,-0.19845999999999991,-0.9922999999999995
avwap_252_breakout,time_stop_10d,q4_ge_10pct,5,0.8,2.28538,11.4269
avwap_252_breakout,time_stop_20d,q4_ge_10pct,5,0.2,-2.17584,-10.879199999999999
avwap_252_breakout,trailing_10pct,q4_ge_10pct,5,0.2,-0.91996,-4.5998
avwap_252_breakout,trailing_15pct,q4_ge_10pct,5,0.8,10.80404,54.0202
avwap_252_breakout,trailing_5pct,q4_ge_10pct,5,0.6,0.718,3.59
avwap_50_reclaim,atr_trail_1x,q4_ge_10pct,16,0.4375,-1.09670625,-17.5473
avwap_50_reclaim,atr_trail_2x,q4_ge_10pct,16,0.3125,-2.2901374999999997,-36.642199999999995
avwap_50_reclaim,atr_trail_mae_conditional,q4_ge_10pct,16,0.4375,-1.09670625,-17.5473
avwap_50_reclaim,atr_trail_vix_conditional,q4_ge_10pct,16,0.25,-1.88615625,-30.1785
avwap_50_reclaim,break_even_at_1r,q4_ge_10pct,16,0.125,-1.156525,-18.5044
avwap_50_reclaim,breakeven_plus_trail,q4_ge_10pct,16,0.25,-1.6670374999999997,-26.672599999999996
avwap_50_reclaim,chandelier_3x,q4_ge_10pct,16,0.3125,-2.45215,-39.2344
avwap_50_reclaim,class_time_stop,q4_ge_10pct,16,0.625,1.121375,17.942
avwap_50_reclaim,earnings_blackout,q4_ge_10pct,16,0.25,-22.950075000000002,-367.20120000000003
avwap_50_reclaim,fixed_4r_2r,q4_ge_10pct,16,0.3125,-1.9946125000000001,-31.913800000000002
avwap_50_reclaim,hybrid_50pct_target,q4_ge_10pct,16,0.9375,6.76321875,108.2115
avwap_50_reclaim,ma_exit_ema9,q4_ge_10pct,16,0.4375,-0.96024375,-15.3639
avwap_50_reclaim,mfe_lockin_trail,q4_ge_10pct,16,0.4375,-1.09670625,-17.5473
