strategy,exit_method,earnings_during_hold,n,win_rate,avg_pnl_pct,total_pnl_pct
avwap_252_breakout,atr_trail_1x,no,5,0.4,-0.1375599999999999,-0.6877999999999995
avwap_252_breakout,atr_trail_2x,no,5,0.2,-1.3126799999999998,-6.5634
avwap_252_breakout,atr_trail_mae_conditional,no,5,0.4,-0.1375599999999999,-0.6877999999999995
avwap_252_breakout,atr_trail_vix_conditional,no,5,0.6,0.37687999999999994,1.8843999999999996
avwap_252_breakout,break_even_at_1r,no,5,0.0,-1.28748,-6.437399999999999
avwap_252_breakout,breakeven_plus_trail,no,5,0.0,-1.2413399999999999,-6.2067
avwap_252_breakout,chandelier_3x,no,5,0.2,-1.2526000000000002,-6.263000000000001
avwap_252_breakout,class_time_stop,no,5,1.0,4.46274,22.3137
avwap_252_breakout,earnings_blackout,no,5,0.2,-10.820139999999999,-54.100699999999996
avwap_252_breakout,fixed_4r_2r,no,5,0.6,6.02298,30.1149
avwap_252_breakout,hybrid_50pct_target,no,5,1.0,7.176640000000001,35.8832
avwap_252_breakout,ma_exit_ema9,no,5,0.4,-0.7371800000000001,-3.6859
avwap_252_breakout,mfe_lockin_trail,no,5,0.4,0.16090000000000013,0.8045000000000007
avwap_252_breakout,multi_tier_partial,no,5,0.4,0.31804000000000004,1.5902000000000003
avwap_252_breakout,next_pivot_target,no,5,1.0,4.794359999999999,23.971799999999998
avwap_252_breakout,r_multiple_2r,no,5,0.6,3.1064,15.532
avwap_252_breakout,r_multiple_3r,no,5,0.4,2.3390400000000002,11.695200000000002
avwap_252_breakout,regime_flip,no,5,0.2,-2.17584,-10.879199999999999
avwap_252_breakout,reverse_signal,no,5,0.4,-0.1375599999999999,-0.6877999999999995
avwap_252_breakout,smc_mitigation_zone,no,5,0.4,-0.19845999999999991,-0.9922999999999995
avwap_252_breakout,time_stop_10d,no,5,0.8,2.28538,11.4269
avwap_252_breakout,time_stop_20d,no,5,0.2,-2.17584,-10.879199999999999
avwap_252_breakout,trailing_10pct,no,5,0.2,-0.91996,-4.5998
avwap_252_breakout,trailing_15pct,no,5,0.8,10.80404,54.0202
avwap_252_breakout,trailing_5pct,no,5,0.6,0.718,3.59
avwap_50_reclaim,atr_trail_1x,no,8,0.25,-2.09575,-16.766
avwap_50_reclaim,atr_trail_1x,yes,8,0.625,-0.09766249999999996,-0.7812999999999997
avwap_50_reclaim,atr_trail_2x,no,8,0.125,-4.3871875,-35.0975
avwap_50_reclaim,atr_trail_2x,yes,8,0.5,-0.19308749999999997,-1.5446999999999997
avwap_50_reclaim,atr_trail_mae_conditional,no,8,0.25,-2.09575,-16.766
avwap_50_reclaim,atr_trail_mae_conditional,yes,8,0.625,-0.09766249999999996,-0.7812999999999997
avwap_50_reclaim,atr_trail_vix_conditional,no,8,0.0,-3.4243125,-27.3945
avwap_50_reclaim,atr_trail_vix_conditional,yes,8,0.5,-0.348,-2.784
avwap_50_reclaim,break_even_at_1r,no,8,0.125,-1.8105,-14.484
avwap_50_reclaim,break_even_at_1r,yes,8,0.125,-0.5025499999999999,-4.0203999999999995
avwap_50_reclaim,breakeven_plus_trail,no,8,0.125,-5.077249999999999,-40.617999999999995
avwap_50_reclaim,breakeven_plus_trail,yes,8,0.375,1.7431750000000001,13.945400000000001
avwap_50_reclaim,chandelier_3x,no,8,0.125,-5.5873,-44.6984
avwap_50_reclaim,chandelier_3x,yes,8,0.5,0.6829999999999998,5.463999999999999
avwap_50_reclaim,class_time_stop,no,8,0.75,2.902425,23.2194
avwap_50_reclaim,class_time_stop,yes,8,0.5,-0.659675,-5.2774
avwap_50_reclaim,earnings_blackout,no,8,0.25,-39.267975,-314.1438
avwap_50_reclaim,earnings_blackout,yes,8,0.25,-6.632175,-53.0574
avwap_50_reclaim,fixed_4r_2r,no,8,0.125,-7.65365,-61.2292
avwap_50_reclaim,fixed_4r_2r,yes,8,0.5,3.6644249999999996,29.315399999999997
avwap_50_reclaim,hybrid_50pct_target,no,8,1.0,12.10675,96.854
avwap_50_reclaim,hybrid_50pct_target,yes,8,0.875,1.4196875,11.3575
avwap_50_reclaim,ma_exit_ema9,no,8,0.25,-1.9278374999999999,-15.422699999999999
avwap_50_reclaim,ma_exit_ema9,yes,8,0.625,0.007350000000000051,0.05880000000000041
avwap_50_reclaim,mfe_lockin_trail,no,8,0.25,-2.09575,-16.766
avwap_50_reclaim,mfe_lockin_trail,yes,8,0.625,-0.09766249999999996,-0.7812999999999997
avwap_50_reclaim,multi_tier_partial,no,8,0.5,-1.1281125,-9.0249
avwap_50_reclaim,multi_tier_partial,yes,8,0.625,0.11511250000000008,0.9209000000000006
avwap_50_reclaim,next_pivot_target,no,8,0.875,-0.34917500000000007,-2.7934000000000005
avwap_50_reclaim,next_pivot_target,yes,8,0.5,-0.2415624999999999,-1.9324999999999992
avwap_50_reclaim,r_multiple_2r,no,8,0.125,-3.8293749999999998,-30.634999999999998
avwap_50_reclaim,r_multiple_2r,yes,8,0.5,1.2727249999999999,10.181799999999999
avwap_50_reclaim,r_multiple_3r,no,8,0.125,-3.5639499999999997,-28.511599999999998
avwap_50_reclaim,r_multiple_3r,yes,8,0.5,2.6403,21.1224
avwap_50_reclaim,regime_flip,no,8,0.375,-2.9038375,-23.2307
avwap_50_reclaim,regime_flip,yes,8,0.625,-1.568225,-12.5458
avwap_50_reclaim,reverse_signal,no,8,0.25,-2.09575,-16.766
avwap_50_reclaim,reverse_signal,yes,8,0.625,-0.09766249999999996,-0.7812999999999997
avwap_50_reclaim,smc_mitigation_zone,no,8,0.25,-2.09575,-16.766
avwap_50_reclaim,smc_mitigation_zone,yes,8,0.75,-0.011837499999999966,-0.09469999999999973
avwap_50_reclaim,time_stop_10d,no,8,0.625,-1.5437999999999998,-12.350399999999999
avwap_50_reclaim,time_stop_10d,yes,8,0.5,-0.8258499999999999,-6.606799999999999
avwap_50_reclaim,time_stop_20d,no,8,0.375,-2.9038375,-23.2307
avwap_50_reclaim,time_stop_20d,yes,8,0.625,-1.568225,-12.5458
avwap_50_reclaim,trailing_10pct,no,8,0.25,-4.4925749999999995,-35.940599999999996
avwap_50_reclaim,trailing_10pct,yes,8,0.5,1.6234,12.9872
avwap_50_reclaim,trailing_15pct,no,8,0.0,-7.8927375,-63.1419
avwap_50_reclaim,trailing_15pct,yes,8,0.5,-0.9915999999999998,-7.9327999999999985
avwap_50_reclaim,trailing_5pct,no,8,0.25,-0.9824125000000001,-7.859300000000001
avwap_50_reclaim,trailing_5pct,yes,8,0.5,0.616175,4.9294
bollinger_lower,atr_trail_1x,no,9,0.0,-2.3973666666666666,-21.5763
bollinger_lower,atr_trail_1x,yes,5,0.2,-0.6698000000000001,-3.349
bollinger_lower,atr_trail_2x,no,9,0.1111111111111111,-3.5505999999999998,-31.955399999999997
bollinger_lower,atr_trail_2x,yes,5,0.2,-1.3336599999999996,-6.668299999999999
bollinger_lower,atr_trail_mae_conditional,no,9,0.0,-2.3973666666666666,-21.5763
bollinger_lower,atr_trail_mae_conditional,yes,5,0.2,-0.6698000000000001,-3.349
bollinger_lower,atr_trail_vix_conditional,no,9,0.0,-2.9607111111111113,-26.6464
bollinger_lower,atr_trail_vix_conditional,yes,5,0.2,-2.4843,-12.4215
bollinger_lower,break_even_at_1r,no,9,0.0,-2.630877777777778,-23.6779
bollinger_lower,break_even_at_1r,yes,5,0.2,-1.9404200000000003,-9.702100000000002
bollinger_lower,breakeven_plus_trail,no,9,0.0,-3.513866666666667,-31.6248
bollinger_lower,breakeven_plus_trail,yes,5,0.4,-1.7531399999999997,-8.765699999999999
bollinger_lower,chandelier_3x,no,9,0.0,-0.14535555555555557,-1.3082
bollinger_lower,chandelier_3x,yes,5,0.0,-0.16612,-0.8306
bollinger_lower,class_time_stop,no,9,0.2222222222222222,-5.412088888888889,-48.708800000000004
bollinger_lower,class_time_stop,yes,5,0.6,0.7526799999999999,3.7633999999999994
bollinger_lower,earnings_blackout,no,9,0.4444444444444444,-0.08257777777777796,-0.7432000000000016
bollinger_lower,earnings_blackout,yes,5,0.4,-2.1679600000000008,-10.839800000000004
bollinger_lower,fixed_4r_2r,no,9,0.1111111111111111,-3.3987333333333334,-30.5886
bollinger_lower,fixed_4r_2r,yes,5,0.4,6.87042,34.3521
bollinger_lower,hybrid_50pct_target,no,9,0.2222222222222222,-6.6004,-59.4036
bollinger_lower,hybrid_50pct_target,yes,5,0.8,6.54242,32.7121
bollinger_lower,ma_exit_ema9,no,9,0.4444444444444444,-0.41196666666666665,-3.7077
bollinger_lower,ma_exit_ema9,yes,5,0.4,0.35948,1.7974
bollinger_lower,mfe_lockin_trail,no,9,0.0,-2.3973666666666666,-21.5763
bollinger_lower,mfe_lockin_trail,yes,5,0.2,-0.6698000000000001,-3.349
bollinger_lower,multi_tier_partial,no,9,0.0,-2.2042888888888887,-19.8386
bollinger_lower,multi_tier_partial,yes,5,0.2,-0.4186200000000001,-2.0931000000000006
bollinger_lower,next_pivot_target,no,9,0.2222222222222222,-5.819655555555555,-52.3769
bollinger_lower,next_pivot_target,yes,5,0.6,-1.04702,-5.2351
bollinger_lower,r_multiple_2r,no,9,0.1111111111111111,-1.6936555555555557,-15.2429
bollinger_lower,r_multiple_2r,yes,5,0.0,-3.7811,-18.9055
bollinger_lower,r_multiple_3r,no,9,0.1111111111111111,-1.3356444444444444,-12.0208
bollinger_lower,r_multiple_3r,yes,5,0.0,-3.7811,-18.9055
bollinger_lower,regime_flip,no,9,0.2222222222222222,-6.058166666666667,-54.5235
bollinger_lower,regime_flip,yes,5,0.2,1.1095200000000003,5.547600000000001
bollinger_lower,reverse_signal,no,9,0.0,-2.3973666666666666,-21.5763
bollinger_lower,reverse_signal,yes,5,0.2,-0.6698000000000001,-3.349
bollinger_lower,smc_mitigation_zone,no,9,0.3333333333333333,-0.6712333333333333,-6.0411
bollinger_lower,smc_mitigation_zone,yes,5,0.2,-0.3013,-1.5065
bollinger_lower,time_stop_10d,no,9,0.1111111111111111,-6.074866666666667,-54.6738
bollinger_lower,time_stop_10d,yes,5,0.6,1.94882,9.7441
bollinger_lower,time_stop_20d,no,9,0.2222222222222222,-6.058166666666667,-54.5235
bollinger_lower,time_stop_20d,yes,5,0.2,1.1095200000000003,5.547600000000001
bollinger_lower,trailing_10pct,no,9,0.1111111111111111,-7.536866666666667,-67.8318
bollinger_lower,trailing_10pct,yes,5,0.6,-0.26548000000000016,-1.3274000000000008
bollinger_lower,trailing_15pct,no,9,0.0,-12.365522222222221,-111.2897
bollinger_lower,trailing_15pct,yes,5,0.2,1.13172,5.6586
bollinger_lower,trailing_5pct,no,9,0.0,-3.6712222222222217,-33.041
bollinger_lower,trailing_5pct,yes,5,0.0,-4.22184,-21.1092
bollinger_tight,atr_trail_1x,no,6,0.16666666666666666,-1.8924,-11.3544
bollinger_tight,atr_trail_1x,yes,4,0.0,-1.04375,-4.175
bollinger_tight,atr_trail_2x,no,6,0.16666666666666666,-3.98375,-23.9025
bollinger_tight,atr_trail_2x,yes,4,0.25,-2.424975,-9.6999
bollinger_tight,atr_trail_mae_conditional,no,6,0.16666666666666666,-1.8924,-11.3544
bollinger_tight,atr_trail_mae_conditional,yes,4,0.0,-1.04375,-4.175
bollinger_tight,atr_trail_vix_conditional,no,6,0.16666666666666666,-2.6824833333333333,-16.0949
bollinger_tight,atr_trail_vix_conditional,yes,4,0.0,-1.7396,-6.9584
bollinger_tight,break_even_at_1r,no,6,0.16666666666666666,-1.6336833333333336,-9.802100000000001
bollinger_tight,break_even_at_1r,yes,4,0.0,-0.8264750000000001,-3.3059000000000003
bollinger_tight,breakeven_plus_trail,no,6,0.16666666666666666,-0.5031333333333334,-3.0188000000000006
bollinger_tight,breakeven_plus_trail,yes,4,0.0,0.0,0.0
bollinger_tight,chandelier_3x,no,6,0.0,-0.3809666666666667,-2.2858
bollinger_tight,chandelier_3x,yes,4,0.0,-0.514525,-2.0581
bollinger_tight,class_time_stop,no,6,0.6666666666666666,-1.1282333333333334,-6.7694
bollinger_tight,class_time_stop,yes,4,0.5,0.7905999999999995,3.162399999999998
bollinger_tight,earnings_blackout,no,6,0.8333333333333334,38.722683333333336,232.33610000000002
bollinger_tight,earnings_blackout,yes,4,1.0,19.035625,76.1425
